FEN:ID,:LABEL,Comment,Source Code,Signature,CFG,Modifiers
org.apache.commons.codec.binary.Base64.getLineSeparator(),Method,* Gets the line separator (for testing only).\n     *\n     * @return the line separator.,byte[] getLineSeparator() {\n    return lineSeparator;\n},byte[] getLineSeparator(),"digraph cfg_getLineSeparator {\n	""1"" [label=""$stack1 = this.<org.apache.commons.codec.binary.Base64: byte[] lineSeparator>""];\n	""2"" [label=""return $stack1""];\n	""3"" [label=""this := @this: org.apache.commons.codec.binary.Base64""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""3"" -> ""1""[label=""cfg_next""];\n}\n",default
org.apache.commons.codec.binary.Base64.isInAlphabet(byte),Method,* Returns whether or not the {@code octet} is in the Base64 alphabet.\n     *\n     * @param octet\n     *            The value to test\n     * @return {@code true} if the value is defined in the Base64 alphabet {@code false} otherwise.,@Override\nprotected boolean isInAlphabet(final byte octet) {\n    return octet >= 0 && octet < decodeTable.length && decodeTable[octet] != -1;\n},boolean isInAlphabet(byte),"digraph cfg_isInAlphabet {\n	""1"" [label=""$stack2 = this.<org.apache.commons.codec.binary.Base64: byte[] decodeTable>""];\n	""2"" [label=""$stack3 = lengthof $stack2""];\n	""3"" [label=""$stack4 = this.<org.apache.commons.codec.binary.Base64: byte[] decodeTable>""];\n	""4"" [label=""$stack5 = $stack4[octet]""];\n	""5"" [label=""$stack6 = 0""];\n	""6"" [label=""$stack6 = 1""];\n	""7"" [label=""goto""];\n	""8"" [label=""if $stack5 == -1""];\n	""9"" [label=""if octet < 0""];\n	""10"" [label=""if octet >= $stack3""];\n	""11"" [label=""octet := @parameter0: byte""];\n	""12"" [label=""return $stack6""];\n	""13"" [label=""this := @this: org.apache.commons.codec.binary.Base64""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""10"" -> ""3""[label=""cfg_false""];\n	""10"" -> ""5""[label=""cfg_true""];\n	""11"" -> ""9""[label=""cfg_next""];\n	""13"" -> ""11""[label=""cfg_next""];\n	""2"" -> ""10""[label=""cfg_next""];\n	""3"" -> ""4""[label=""cfg_next""];\n	""4"" -> ""8""[label=""cfg_next""];\n	""5"" -> ""12""[label=""cfg_next""];\n	""6"" -> ""7""[label=""cfg_next""];\n	""7"" -> ""12""[label=""cfg_goto""];\n	""8"" -> ""5""[label=""cfg_true""];\n	""8"" -> ""6""[label=""cfg_false""];\n	""9"" -> ""1""[label=""cfg_false""];\n	""9"" -> ""5""[label=""cfg_true""];\n}\n",protected 
org.apache.commons.codec.binary.Base64.isUrlSafe(),Method,"* Returns our current encode mode. True if we're URL-safe, false otherwise.\n     *\n     * @return true if we're in URL-safe mode, false otherwise.\n     * @since 1.4",public boolean isUrlSafe() {\n    return isUrlSafe;\n},boolean isUrlSafe(),"digraph cfg_isUrlSafe {\n	""1"" [label=""$stack1 = this.<org.apache.commons.codec.binary.Base64: boolean isUrlSafe>""];\n	""2"" [label=""return $stack1""];\n	""3"" [label=""this := @this: org.apache.commons.codec.binary.Base64""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""3"" -> ""1""[label=""cfg_next""];\n}\n",public 
"org.apache.commons.codec.binary.Base64.validateCharacter(int,Context)",Method,* Validates whether decoding the final trailing character is possible in the context\n     * of the set of possible base 64 values.\n     * <p>\n     * The character is valid if the lower bits within the provided mask are zero. This\n     * is used to test the final trailing base-64 digit is zero in the bits that will be discarded.\n     * </p>\n     *\n     * @param emptyBitsMask The mask of the lower bits that should be empty\n     * @param context the context to be used\n     * @throws IllegalArgumentException if the bits being checked contain any non-zero value,"private void validateCharacter(final int emptyBitsMask, final Context context) {\n    if (isStrictDecoding() && (context.ibitWorkArea & emptyBitsMask) != 0) {\n        throw new IllegalArgumentException(""Strict decoding: Last encoded character (before the paddings if any) is a valid "" + ""base 64 alphabet but not a possible encoding. "" + ""Expected the discarded bits from the character to be zero."");\n    }\n}","void validateCharacter(int,org.apache.commons.codec.binary.BaseNCodec$Context)","digraph cfg_validateCharacter {\n	""1"" [label=""$stack3 = virtualinvoke this.<org.apache.commons.codec.binary.Base64: boolean isStrictDecoding()>()""];\n	""2"" [label=""$stack4 = context.<org.apache.commons.codec.binary.BaseNCodec$Context: int ibitWorkArea>""];\n	""3"" [label=""$stack5 = $stack4 & emptyBitsMask""];\n	""4"" [label=""$stack6 = new java.lang.IllegalArgumentException""];\n	""5"" [label=""context := @parameter1: org.apache.commons.codec.binary.BaseNCodec$Context""];\n	""6"" [label=""emptyBitsMask := @parameter0: int""];\n	""7"" [label=""if $stack3 == 0""];\n	""8"" [label=""if $stack5 == 0""];\n	""9"" [label=""return""];\n	""10"" [label=""specialinvoke $stack6.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>(\""Strict decoding: Last encoded character (before the paddings if any) is a valid base 64 alphabet but not a possible encoding. Expected the discarded bits from the character to be zero.\"")""];\n	""11"" [label=""this := @this: org.apache.commons.codec.binary.Base64""];\n	""12"" [label=""throw $stack6""];\n	""1"" -> ""7""[label=""cfg_next""];\n	""10"" -> ""12""[label=""cfg_next""];\n	""11"" -> ""6""[label=""cfg_next""];\n	""2"" -> ""3""[label=""cfg_next""];\n	""3"" -> ""8""[label=""cfg_next""];\n	""4"" -> ""10""[label=""cfg_next""];\n	""5"" -> ""1""[label=""cfg_next""];\n	""6"" -> ""5""[label=""cfg_next""];\n	""7"" -> ""2""[label=""cfg_false""];\n	""7"" -> ""9""[label=""cfg_true""];\n	""8"" -> ""4""[label=""cfg_false""];\n	""8"" -> ""9""[label=""cfg_true""];\n}\n",private 
org.apache.commons.codec.binary.Base64.validateTrailingCharacter(),Method,* Validates whether decoding allows an entire final trailing character that cannot be\n     * used for a complete byte.\n     *\n     * @throws IllegalArgumentException if strict decoding is enabled,"private void validateTrailingCharacter() {\n    if (isStrictDecoding()) {\n        throw new IllegalArgumentException(""Strict decoding: Last encoded character (before the paddings if any) is a valid "" + ""base 64 alphabet but not a possible encoding. "" + ""Decoding requires at least two trailing 6-bit characters to create bytes."");\n    }\n}",void validateTrailingCharacter(),"digraph cfg_validateTrailingCharacter {\n	""1"" [label=""$stack1 = virtualinvoke this.<org.apache.commons.codec.binary.Base64: boolean isStrictDecoding()>()""];\n	""2"" [label=""$stack2 = new java.lang.IllegalArgumentException""];\n	""3"" [label=""if $stack1 == 0""];\n	""4"" [label=""return""];\n	""5"" [label=""specialinvoke $stack2.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>(\""Strict decoding: Last encoded character (before the paddings if any) is a valid base 64 alphabet but not a possible encoding. Decoding requires at least two trailing 6-bit characters to create bytes.\"")""];\n	""6"" [label=""this := @this: org.apache.commons.codec.binary.Base64""];\n	""7"" [label=""throw $stack2""];\n	""1"" -> ""3""[label=""cfg_next""];\n	""2"" -> ""5""[label=""cfg_next""];\n	""3"" -> ""2""[label=""cfg_false""];\n	""3"" -> ""4""[label=""cfg_true""];\n	""5"" -> ""7""[label=""cfg_next""];\n	""6"" -> ""1""[label=""cfg_next""];\n}\n",private 
org.apache.commons.codec.binary.Base64.<init>(),Constructor,"* Constructs a Base64 codec used for decoding (all modes) and encoding in URL-unsafe mode.\n     * <p>\n     * When encoding the line length is 0 (no chunking), and the encoding table is STANDARD_ENCODE_TABLE.\n     * </p>\n     * <p>\n     * When decoding all variants are supported.\n     * </p>",public Base64() {\n    this(0);\n},void <init>(),"digraph cfg_init {\n	""1"" [label=""return""];\n	""2"" [label=""specialinvoke this.<org.apache.commons.codec.binary.Base64: void <init>(int)>(0)""];\n	""3"" [label=""this := @this: org.apache.commons.codec.binary.Base64""];\n	""2"" -> ""1""[label=""cfg_next""];\n	""3"" -> ""2""[label=""cfg_next""];\n}\n",public 
org.apache.commons.codec.binary.Base64.<init>(boolean),Constructor,"* Constructs a Base64 codec used for decoding (all modes) and encoding in the given URL-safe mode.\n     * <p>\n     * When encoding the line length is 76, the line separator is CRLF, and the encoding table is STANDARD_ENCODE_TABLE.\n     * </p>\n     * <p>\n     * When decoding all variants are supported.\n     * </p>\n     *\n     * @param urlSafe\n     *            if {@code true}, URL-safe encoding is used. In most cases this should be set to\n     *            {@code false}.\n     * @since 1.4","public Base64(final boolean urlSafe) {\n    this(MIME_CHUNK_SIZE, CHUNK_SEPARATOR, urlSafe);\n}",void <init>(boolean),"digraph cfg_init {\n	""1"" [label=""$stack2 = <org.apache.commons.codec.binary.Base64: byte[] CHUNK_SEPARATOR>""];\n	""2"" [label=""return""];\n	""3"" [label=""specialinvoke this.<org.apache.commons.codec.binary.Base64: void <init>(int,byte[],boolean)>(76, $stack2, urlSafe)""];\n	""4"" [label=""this := @this: org.apache.commons.codec.binary.Base64""];\n	""5"" [label=""urlSafe := @parameter0: boolean""];\n	""1"" -> ""3""[label=""cfg_next""];\n	""3"" -> ""2""[label=""cfg_next""];\n	""4"" -> ""5""[label=""cfg_next""];\n	""5"" -> ""1""[label=""cfg_next""];\n}\n",public 
org.apache.commons.codec.binary.Base64.<init>(int),Constructor,"* Constructs a Base64 codec used for decoding (all modes) and encoding in URL-unsafe mode.\n     * <p>\n     * When encoding the line length is given in the constructor, the line separator is CRLF, and the encoding table is\n     * STANDARD_ENCODE_TABLE.\n     * </p>\n     * <p>\n     * Line lengths that aren't multiples of 4 will still essentially end up being multiples of 4 in the encoded data.\n     * </p>\n     * <p>\n     * When decoding all variants are supported.\n     * </p>\n     *\n     * @param lineLength\n     *            Each line of encoded data will be at most of the given length (rounded down to the nearest multiple of\n     *            4). If lineLength &lt;= 0, then the output will not be divided into lines (chunks). Ignored when\n     *            decoding.\n     * @since 1.4","public Base64(final int lineLength) {\n    this(lineLength, CHUNK_SEPARATOR);\n}",void <init>(int),"digraph cfg_init {\n	""1"" [label=""$stack2 = <org.apache.commons.codec.binary.Base64: byte[] CHUNK_SEPARATOR>""];\n	""2"" [label=""lineLength := @parameter0: int""];\n	""3"" [label=""return""];\n	""4"" [label=""specialinvoke this.<org.apache.commons.codec.binary.Base64: void <init>(int,byte[])>(lineLength, $stack2)""];\n	""5"" [label=""this := @this: org.apache.commons.codec.binary.Base64""];\n	""1"" -> ""4""[label=""cfg_next""];\n	""2"" -> ""1""[label=""cfg_next""];\n	""4"" -> ""3""[label=""cfg_next""];\n	""5"" -> ""2""[label=""cfg_next""];\n}\n",public 
"org.apache.commons.codec.binary.Base64.<init>(int,byte[])",Constructor,"* Constructs a Base64 codec used for decoding (all modes) and encoding in URL-unsafe mode.\n     * <p>\n     * When encoding the line length and line separator are given in the constructor, and the encoding table is\n     * STANDARD_ENCODE_TABLE.\n     * </p>\n     * <p>\n     * Line lengths that aren't multiples of 4 will still essentially end up being multiples of 4 in the encoded data.\n     * </p>\n     * <p>\n     * When decoding all variants are supported.\n     * </p>\n     *\n     * @param lineLength\n     *            Each line of encoded data will be at most of the given length (rounded down to the nearest multiple of\n     *            4). If lineLength &lt;= 0, then the output will not be divided into lines (chunks). Ignored when\n     *            decoding.\n     * @param lineSeparator\n     *            Each line of encoded data will end with this sequence of bytes.\n     * @throws IllegalArgumentException\n     *             Thrown when the provided lineSeparator included some base64 characters.\n     * @since 1.4","public Base64(final int lineLength, final byte[] lineSeparator) {\n    this(lineLength, lineSeparator, false);\n}","void <init>(int,byte[])","digraph cfg_init {\n	""1"" [label=""lineLength := @parameter0: int""];\n	""2"" [label=""lineSeparator := @parameter1: byte[]""];\n	""3"" [label=""return""];\n	""4"" [label=""specialinvoke this.<org.apache.commons.codec.binary.Base64: void <init>(int,byte[],boolean)>(lineLength, lineSeparator, 0)""];\n	""5"" [label=""this := @this: org.apache.commons.codec.binary.Base64""];\n	""1"" -> ""2""[label=""cfg_next""];\n	""2"" -> ""4""[label=""cfg_next""];\n	""4"" -> ""3""[label=""cfg_next""];\n	""5"" -> ""1""[label=""cfg_next""];\n}\n",public 
"org.apache.commons.codec.binary.Base64.<init>(int,byte[],boolean)",Constructor,"* Constructs a Base64 codec used for decoding (all modes) and encoding in URL-unsafe mode.\n     * <p>\n     * When encoding the line length and line separator are given in the constructor, and the encoding table is\n     * STANDARD_ENCODE_TABLE.\n     * </p>\n     * <p>\n     * Line lengths that aren't multiples of 4 will still essentially end up being multiples of 4 in the encoded data.\n     * </p>\n     * <p>\n     * When decoding all variants are supported.\n     * </p>\n     *\n     * @param lineLength\n     *            Each line of encoded data will be at most of the given length (rounded down to the nearest multiple of\n     *            4). If lineLength &lt;= 0, then the output will not be divided into lines (chunks). Ignored when\n     *            decoding.\n     * @param lineSeparator\n     *            Each line of encoded data will end with this sequence of bytes.\n     * @param urlSafe\n     *            Instead of emitting '+' and '/' we emit '-' and '_' respectively. urlSafe is only applied to encode\n     *            operations. Decoding seamlessly handles both modes.\n     *            <strong>Note: No padding is added when using the URL-safe alphabet.</strong>\n     * @throws IllegalArgumentException\n     *             Thrown when the {@code lineSeparator} contains Base64 characters.\n     * @since 1.4","public Base64(final int lineLength, final byte[] lineSeparator, final boolean urlSafe) {\n    this(lineLength, lineSeparator, PAD_DEFAULT, toUrlSafeEncodeTable(urlSafe), DECODING_POLICY_DEFAULT);\n}","void <init>(int,byte[],boolean)","digraph cfg_init {\n	""1"" [label=""$stack4 = <org.apache.commons.codec.binary.Base64: org.apache.commons.codec.CodecPolicy DECODING_POLICY_DEFAULT>""];\n	""2"" [label=""$stack5 = staticinvoke <org.apache.commons.codec.binary.Base64: byte[] toUrlSafeEncodeTable(boolean)>(urlSafe)""];\n	""3"" [label=""lineLength := @parameter0: int""];\n	""4"" [label=""lineSeparator := @parameter1: byte[]""];\n	""5"" [label=""return""];\n	""6"" [label=""specialinvoke this.<org.apache.commons.codec.binary.Base64: void <init>(int,byte[],byte,byte[],org.apache.commons.codec.CodecPolicy)>(lineLength, lineSeparator, 61, $stack5, $stack4)""];\n	""7"" [label=""this := @this: org.apache.commons.codec.binary.Base64""];\n	""8"" [label=""urlSafe := @parameter2: boolean""];\n	""1"" -> ""6""[label=""cfg_next""];\n	""2"" -> ""1""[label=""cfg_next""];\n	""3"" -> ""4""[label=""cfg_next""];\n	""4"" -> ""8""[label=""cfg_next""];\n	""6"" -> ""5""[label=""cfg_next""];\n	""7"" -> ""3""[label=""cfg_next""];\n	""8"" -> ""2""[label=""cfg_next""];\n}\n",public 
"org.apache.commons.codec.binary.Base64.<init>(int,byte[],boolean,CodecPolicy)",Constructor,"* Constructs a Base64 codec used for decoding (all modes) and encoding in URL-unsafe mode.\n     * <p>\n     * When encoding the line length and line separator are given in the constructor, and the encoding table is\n     * STANDARD_ENCODE_TABLE.\n     * </p>\n     * <p>\n     * Line lengths that aren't multiples of 4 will still essentially end up being multiples of 4 in the encoded data.\n     * </p>\n     * <p>\n     * When decoding all variants are supported.\n     * </p>\n     *\n     * @param lineLength\n     *            Each line of encoded data will be at most of the given length (rounded down to the nearest multiple of\n     *            4). If lineLength &lt;= 0, then the output will not be divided into lines (chunks). Ignored when\n     *            decoding.\n     * @param lineSeparator\n     *            Each line of encoded data will end with this sequence of bytes.\n     * @param urlSafe\n     *            Instead of emitting '+' and '/' we emit '-' and '_' respectively. urlSafe is only applied to encode\n     *            operations. Decoding seamlessly handles both modes.\n     *            <strong>Note: No padding is added when using the URL-safe alphabet.</strong>\n     * @param decodingPolicy The decoding policy.\n     * @throws IllegalArgumentException\n     *             Thrown when the {@code lineSeparator} contains Base64 characters.\n     * @since 1.15","public Base64(final int lineLength, final byte[] lineSeparator, final boolean urlSafe, final CodecPolicy decodingPolicy) {\n    this(lineLength, lineSeparator, PAD_DEFAULT, toUrlSafeEncodeTable(urlSafe), decodingPolicy);\n}","void <init>(int,byte[],boolean,org.apache.commons.codec.CodecPolicy)","digraph cfg_init {\n	""1"" [label=""$stack5 = staticinvoke <org.apache.commons.codec.binary.Base64: byte[] toUrlSafeEncodeTable(boolean)>(urlSafe)""];\n	""2"" [label=""decodingPolicy := @parameter3: org.apache.commons.codec.CodecPolicy""];\n	""3"" [label=""lineLength := @parameter0: int""];\n	""4"" [label=""lineSeparator := @parameter1: byte[]""];\n	""5"" [label=""return""];\n	""6"" [label=""specialinvoke this.<org.apache.commons.codec.binary.Base64: void <init>(int,byte[],byte,byte[],org.apache.commons.codec.CodecPolicy)>(lineLength, lineSeparator, 61, $stack5, decodingPolicy)""];\n	""7"" [label=""this := @this: org.apache.commons.codec.binary.Base64""];\n	""8"" [label=""urlSafe := @parameter2: boolean""];\n	""1"" -> ""6""[label=""cfg_next""];\n	""2"" -> ""1""[label=""cfg_next""];\n	""3"" -> ""4""[label=""cfg_next""];\n	""4"" -> ""8""[label=""cfg_next""];\n	""6"" -> ""5""[label=""cfg_next""];\n	""7"" -> ""3""[label=""cfg_next""];\n	""8"" -> ""2""[label=""cfg_next""];\n}\n",public 
"org.apache.commons.codec.binary.Base64.<init>(int,byte[],byte,byte[],CodecPolicy)",Constructor,"* Constructs a Base64 codec used for decoding (all modes) and encoding in URL-unsafe mode.\n     * <p>\n     * When encoding the line length and line separator are given in the constructor, and the encoding table is STANDARD_ENCODE_TABLE.\n     * </p>\n     * <p>\n     * Line lengths that aren't multiples of 4 will still essentially end up being multiples of 4 in the encoded data.\n     * </p>\n     * <p>\n     * When decoding all variants are supported.\n     * </p>\n     *\n     * @param lineLength     Each line of encoded data will be at most of the given length (rounded down to the nearest multiple of 4). If lineLength &lt;= 0,\n     *                       then the output will not be divided into lines (chunks). Ignored when decoding.\n     * @param lineSeparator  Each line of encoded data will end with this sequence of bytes; the constructor makes a defensive copy. May be null.\n     * @param padding        padding byte.\n     * @param encodeTable    The manual encodeTable - a byte array of 64 chars.\n     * @param decodingPolicy The decoding policy.\n     * @throws IllegalArgumentException Thrown when the {@code lineSeparator} contains Base64 characters.","private Base64(final int lineLength, final byte[] lineSeparator, final byte padding, final byte[] encodeTable, final CodecPolicy decodingPolicy) {\n    super(BYTES_PER_UNENCODED_BLOCK, BYTES_PER_ENCODED_BLOCK, lineLength, toLength(lineSeparator), padding, decodingPolicy);\n    Objects.requireNonNull(encodeTable, ""encodeTable"");\n    if (encodeTable.length != ALPHABET_LENGTH) {\n        throw new IllegalArgumentException(""encodeTable must have exactly 64 entries."");\n    }\n    this.isUrlSafe = encodeTable == URL_SAFE_ENCODE_TABLE;\n    if (encodeTable == STANDARD_ENCODE_TABLE || this.isUrlSafe) {\n        decodeTable = DECODE_TABLE;\n        // No need of a defensive copy of an internal table.\n        this.encodeTable = encodeTable;\n    } else {\n        this.encodeTable = encodeTable.clone();\n        this.decodeTable = calculateDecodeTable(this.encodeTable);\n    }\n    // TODO could be simplified if there is no requirement to reject invalid line sep when length <=0\n    // @see test case Base64Test.testConstructors()\n    if (lineSeparator != null) {\n        final byte[] lineSeparatorCopy = lineSeparator.clone();\n        if (containsAlphabetOrPad(lineSeparatorCopy)) {\n            final String sep = StringUtils.newStringUtf8(lineSeparatorCopy);\n            throw new IllegalArgumentException(""lineSeparator must not contain base64 characters: ["" + sep + ""]"");\n        }\n        if (lineLength > 0) {\n            // null line-sep forces no chunking rather than throwing IAE\n            this.encodeSize = BYTES_PER_ENCODED_BLOCK + lineSeparatorCopy.length;\n            this.lineSeparator = lineSeparatorCopy;\n        } else {\n            this.encodeSize = BYTES_PER_ENCODED_BLOCK;\n            this.lineSeparator = null;\n        }\n    } else {\n        this.encodeSize = BYTES_PER_ENCODED_BLOCK;\n        this.lineSeparator = null;\n    }\n}","void <init>(int,byte[],byte,byte[],org.apache.commons.codec.CodecPolicy)","digraph cfg_init {\n	""1"" [label=""$stack10 = <org.apache.commons.codec.binary.Base64: byte[] URL_SAFE_ENCODE_TABLE>""];\n	""2"" [label=""$stack11 = <org.apache.commons.codec.binary.Base64: byte[] STANDARD_ENCODE_TABLE>""];\n	""3"" [label=""$stack12 = <org.apache.commons.codec.binary.Base64: byte[] DECODE_TABLE>""];\n	""4"" [label=""$stack13 = virtualinvoke lineSeparator.<java.lang.Object: java.lang.Object clone()>()""];\n	""5"" [label=""$stack14 = virtualinvoke this.<org.apache.commons.codec.binary.Base64: boolean containsAlphabetOrPad(byte[])>(lineSeparatorCopy)""];\n	""6"" [label=""$stack15 = lengthof lineSeparatorCopy""];\n	""7"" [label=""$stack16 = 4 + $stack15""];\n	""8"" [label=""$stack17 = new java.lang.StringBuilder""];\n	""9"" [label=""$stack18 = virtualinvoke $stack17.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(\""lineSeparator must not contain base64 characters: [\"")""];\n	""10"" [label=""$stack19 = virtualinvoke $stack18.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(sep)""];\n	""11"" [label=""$stack20 = virtualinvoke $stack19.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(\""]\"")""];\n	""12"" [label=""$stack21 = virtualinvoke $stack20.<java.lang.StringBuilder: java.lang.String toString()>()""];\n	""13"" [label=""$stack22 = new java.lang.IllegalArgumentException""];\n	""14"" [label=""$stack23 = this.<org.apache.commons.codec.binary.Base64: boolean isUrlSafe>""];\n	""15"" [label=""$stack24 = virtualinvoke encodeTable.<java.lang.Object: java.lang.Object clone()>()""];\n	""16"" [label=""$stack25 = (byte[]) $stack24""];\n	""17"" [label=""$stack26 = this.<org.apache.commons.codec.binary.Base64: byte[] encodeTable>""];\n	""18"" [label=""$stack27 = specialinvoke this.<org.apache.commons.codec.binary.Base64: byte[] calculateDecodeTable(byte[])>($stack26)""];\n	""19"" [label=""$stack28 = 0""];\n	""20"" [label=""$stack28 = 1""];\n	""21"" [label=""$stack29 = new java.lang.IllegalArgumentException""];\n	""22"" [label=""$stack8 = staticinvoke <org.apache.commons.codec.binary.Base64: int toLength(byte[])>(lineSeparator)""];\n	""23"" [label=""$stack9 = lengthof encodeTable""];\n	""24"" [label=""decodingPolicy := @parameter4: org.apache.commons.codec.CodecPolicy""];\n	""25"" [label=""encodeTable := @parameter3: byte[]""];\n	""26"" [label=""goto""];\n	""27"" [label=""goto""];\n	""28"" [label=""goto""];\n	""29"" [label=""goto""];\n	""30"" [label=""if $stack14 == 0""];\n	""31"" [label=""if $stack23 == 0""];\n	""32"" [label=""if $stack9 == 64""];\n	""33"" [label=""if encodeTable != $stack10""];\n	""34"" [label=""if encodeTable == $stack11""];\n	""35"" [label=""if lineLength <= 0""];\n	""36"" [label=""if lineSeparator == null""];\n	""37"" [label=""lineLength := @parameter0: int""];\n	""38"" [label=""lineSeparator := @parameter1: byte[]""];\n	""39"" [label=""lineSeparatorCopy = (byte[]) $stack13""];\n	""40"" [label=""padding := @parameter2: byte""];\n	""41"" [label=""return""];\n	""42"" [label=""sep = staticinvoke <org.apache.commons.codec.binary.StringUtils: java.lang.String newStringUtf8(byte[])>(lineSeparatorCopy)""];\n	""43"" [label=""specialinvoke $stack17.<java.lang.StringBuilder: void <init>()>()""];\n	""44"" [label=""specialinvoke $stack22.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>($stack21)""];\n	""45"" [label=""specialinvoke $stack29.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>(\""encodeTable must have exactly 64 entries.\"")""];\n	""46"" [label=""specialinvoke this.<org.apache.commons.codec.binary.BaseNCodec: void <init>(int,int,int,int,byte,org.apache.commons.codec.CodecPolicy)>(3, 4, lineLength, $stack8, padding, decodingPolicy)""];\n	""47"" [label=""staticinvoke <java.util.Objects: java.lang.Object requireNonNull(java.lang.Object,java.lang.String)>(encodeTable, \""encodeTable\"")""];\n	""48"" [label=""this := @this: org.apache.commons.codec.binary.Base64""];\n	""49"" [label=""this.<org.apache.commons.codec.binary.Base64: boolean isUrlSafe> = $stack28""];\n	""50"" [label=""this.<org.apache.commons.codec.binary.Base64: byte[] decodeTable> = $stack12""];\n	""51"" [label=""this.<org.apache.commons.codec.binary.Base64: byte[] decodeTable> = $stack27""];\n	""52"" [label=""this.<org.apache.commons.codec.binary.Base64: byte[] encodeTable> = $stack25""];\n	""53"" [label=""this.<org.apache.commons.codec.binary.Base64: byte[] encodeTable> = encodeTable""];\n	""54"" [label=""this.<org.apache.commons.codec.binary.Base64: byte[] lineSeparator> = lineSeparatorCopy""];\n	""55"" [label=""this.<org.apache.commons.codec.binary.Base64: byte[] lineSeparator> = null""];\n	""56"" [label=""this.<org.apache.commons.codec.binary.Base64: byte[] lineSeparator> = null""];\n	""57"" [label=""this.<org.apache.commons.codec.binary.Base64: int encodeSize> = $stack16""];\n	""58"" [label=""this.<org.apache.commons.codec.binary.Base64: int encodeSize> = 4""];\n	""59"" [label=""this.<org.apache.commons.codec.binary.Base64: int encodeSize> = 4""];\n	""60"" [label=""throw $stack22""];\n	""61"" [label=""throw $stack29""];\n	""1"" -> ""33""[label=""cfg_next""];\n	""10"" -> ""11""[label=""cfg_next""];\n	""11"" -> ""12""[label=""cfg_next""];\n	""12"" -> ""44""[label=""cfg_next""];\n	""13"" -> ""8""[label=""cfg_next""];\n	""14"" -> ""31""[label=""cfg_next""];\n	""15"" -> ""16""[label=""cfg_next""];\n	""16"" -> ""52""[label=""cfg_next""];\n	""17"" -> ""18""[label=""cfg_next""];\n	""18"" -> ""51""[label=""cfg_next""];\n	""19"" -> ""49""[label=""cfg_next""];\n	""2"" -> ""34""[label=""cfg_next""];\n	""20"" -> ""26""[label=""cfg_next""];\n	""21"" -> ""45""[label=""cfg_next""];\n	""22"" -> ""46""[label=""cfg_next""];\n	""23"" -> ""32""[label=""cfg_next""];\n	""24"" -> ""22""[label=""cfg_next""];\n	""25"" -> ""24""[label=""cfg_next""];\n	""26"" -> ""49""[label=""cfg_goto""];\n	""27"" -> ""36""[label=""cfg_goto""];\n	""28"" -> ""29""[label=""cfg_goto""];\n	""29"" -> ""41""[label=""cfg_goto""];\n	""3"" -> ""50""[label=""cfg_next""];\n	""30"" -> ""35""[label=""cfg_true""];\n	""30"" -> ""42""[label=""cfg_false""];\n	""31"" -> ""15""[label=""cfg_true""];\n	""31"" -> ""3""[label=""cfg_false""];\n	""32"" -> ""1""[label=""cfg_true""];\n	""32"" -> ""21""[label=""cfg_false""];\n	""33"" -> ""19""[label=""cfg_true""];\n	""33"" -> ""20""[label=""cfg_false""];\n	""34"" -> ""14""[label=""cfg_false""];\n	""34"" -> ""3""[label=""cfg_true""];\n	""35"" -> ""59""[label=""cfg_true""];\n	""35"" -> ""6""[label=""cfg_false""];\n	""36"" -> ""4""[label=""cfg_false""];\n	""36"" -> ""58""[label=""cfg_true""];\n	""37"" -> ""38""[label=""cfg_next""];\n	""38"" -> ""40""[label=""cfg_next""];\n	""39"" -> ""5""[label=""cfg_next""];\n	""4"" -> ""39""[label=""cfg_next""];\n	""40"" -> ""25""[label=""cfg_next""];\n	""42"" -> ""13""[label=""cfg_next""];\n	""43"" -> ""9""[label=""cfg_next""];\n	""44"" -> ""60""[label=""cfg_next""];\n	""45"" -> ""61""[label=""cfg_next""];\n	""46"" -> ""47""[label=""cfg_next""];\n	""47"" -> ""23""[label=""cfg_next""];\n	""48"" -> ""37""[label=""cfg_next""];\n	""49"" -> ""2""[label=""cfg_next""];\n	""5"" -> ""30""[label=""cfg_next""];\n	""50"" -> ""53""[label=""cfg_next""];\n	""51"" -> ""36""[label=""cfg_next""];\n	""52"" -> ""17""[label=""cfg_next""];\n	""53"" -> ""27""[label=""cfg_next""];\n	""54"" -> ""28""[label=""cfg_next""];\n	""55"" -> ""29""[label=""cfg_next""];\n	""56"" -> ""41""[label=""cfg_next""];\n	""57"" -> ""54""[label=""cfg_next""];\n	""58"" -> ""56""[label=""cfg_next""];\n	""59"" -> ""55""[label=""cfg_next""];\n	""6"" -> ""7""[label=""cfg_next""];\n	""7"" -> ""57""[label=""cfg_next""];\n	""8"" -> ""43""[label=""cfg_next""];\n	""9"" -> ""10""[label=""cfg_next""];\n}\n",private 
