FEN:ID,:LABEL,Comment,Modifiers,Extends,Implements
org.apache.commons.codec.language.ColognePhonetic$CologneBuffer,Abstract Class,"* This class is not thread-safe; the field {@link #length} is mutable.\n     * However, it is not shared between threads, as it is constructed on demand\n     * by the method {@link ColognePhonetic#colognePhonetic(String)}","abstract , static ",,
org.apache.commons.codec.language.RefinedSoundex,Class,* Encodes a string into a Refined Soundex value. A refined soundex code is\n * optimized for spell checking words. Soundex method originally developed by\n * <CITE>Margaret Odell</CITE> and <CITE>Robert Russell</CITE>.\n *\n * <p>This class is immutable and thread-safe.</p>,public ,,org.apache.commons.codec.StringEncoder
org.apache.commons.codec.language.AbstractCaverphone,Abstract Class,"* Encodes a string into a Caverphone value.\n *\n * This is an algorithm created by the Caversham Project at the University of Otago. It implements the Caverphone 2.0\n * algorithm:\n *\n * <p>This class is immutable and thread-safe.</p>\n *\n * @see <a href=""https://en.wikipedia.org/wiki/Caverphone"">Wikipedia - Caverphone</a>\n * @since 1.5","public , abstract ",,org.apache.commons.codec.StringEncoder
org.apache.commons.codec.language.Metaphone,Class,"* Encodes a string into a Metaphone value.\n * <p>\n * Initial Java implementation by <CITE>William B. Brogden. December, 1997</CITE>.\n * Permission given by <CITE>wbrogden</CITE> for code to be used anywhere.\n * </p>\n * <p>\n * <CITE>Hanging on the Metaphone</CITE> by <CITE>Lawrence Philips</CITE> in <CITE>Computer Language of Dec. 1990,\n * p 39.</CITE>\n * </p>\n * <p>\n * Note, that this does not match the algorithm that ships with PHP, or the algorithm found in the Perl implementations:\n * </p>\n * <ul>\n * <li><a href=""https://search.cpan.org/~mschwern/Text-Metaphone-1.96/Metaphone.pm"">Text:Metaphone-1.96</a>\n *  (broken link 4/30/2013) </li>\n * <li><a href=""https://metacpan.org/source/MSCHWERN/Text-Metaphone-1.96//Metaphone.pm"">Text:Metaphone-1.96</a>\n *  (link checked 4/30/2013) </li>\n * </ul>\n * <p>\n * They have had undocumented changes from the originally published algorithm.\n * For more information, see <a href=""https://issues.apache.org/jira/browse/CODEC-57"">CODEC-57</a>.\n * </p>\n * <p>\n * This class is conditionally thread-safe.\n * The instance field for maximum code length is mutable {@link #setMaxCodeLen(int)}\n * but is not volatile, and accesses are not synchronized.\n * If an instance of the class is shared between threads, the caller needs to ensure that suitable synchronization\n * is used to ensure safe publication of the value between threads, and must not invoke {@link #setMaxCodeLen(int)}\n * after initial setup.\n * </p>",public ,,org.apache.commons.codec.StringEncoder
org.apache.commons.codec.language.DoubleMetaphone,Class,"* Encodes a string into a double metaphone value. This Implementation is based on the algorithm by <CITE>Lawrence\n * Philips</CITE>.\n * <p>\n * This class is conditionally thread-safe. The instance field for the maximum code length is mutable\n * {@link #setMaxCodeLen(int)} but is not volatile, and accesses are not synchronized. If an instance of the class is\n * shared between threads, the caller needs to ensure that suitable synchronization is used to ensure safe publication\n * of the value between threads, and must not invoke {@link #setMaxCodeLen(int)} after initial setup.\n * </p>\n *\n * @see <a href=""https://drdobbs.com/the-double-metaphone-search-algorithm/184401251?pgno=2"">Dr. Dobbs Original Article</a>\n * @see <a href=""https://en.wikipedia.org/wiki/Metaphone"">Wikipedia Metaphone</a>",public ,,org.apache.commons.codec.StringEncoder
org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult,Class,"* Stores results, since there is the optional alternate encoding.",public ,,
org.apache.commons.codec.language.Caverphone2,Class,"* Encodes a string into a Caverphone 2.0 value.\n *\n * This is an algorithm created by the Caversham Project at the University of Otago. It implements the Caverphone 2.0\n * algorithm:\n *\n * @see <a href=""https://en.wikipedia.org/wiki/Caverphone"">Wikipedia - Caverphone</a>\n * @see <a href=""https://caversham.otago.ac.nz/files/working/ctp150804.pdf"">Caverphone 2.0 specification</a>\n * @since 1.5\n *\n * <p>This class is immutable and thread-safe.</p>",public ,org.apache.commons.codec.language.AbstractCaverphone,
org.apache.commons.codec.language.bm.Lang,Class,"* Language guessing utility.\n * <p>\n * This class encapsulates rules used to guess the possible languages that a word originates from. This is\n * done by reference to a whole series of rules distributed in resource files.\n * </p>\n * <p>\n * Instances of this class are typically managed through the static factory method instance().\n * Unless you are developing your own language guessing rules, you will not need to interact with this class directly.\n * </p>\n * <p>\n * This class is intended to be immutable and thread-safe.\n * </p>\n * <h2>Lang resources</h2>\n * <p>\n * Language guessing rules are typically loaded from resource files. These are UTF-8 encoded text files.\n * They are systematically named following the pattern:\n * </p>\n * <blockquote>org/apache/commons/codec/language/bm/lang.txt</blockquote>\n * <p>\n * The format of these resources is the following:\n * </p>\n * <ul>\n * <li><strong>Rules:</strong> whitespace separated strings.\n * There should be 3 columns to each row, and these will be interpreted as:\n * <ol>\n * <li>pattern: a regular expression.</li>\n * <li>languages: a '+'-separated list of languages.</li>\n * <li>acceptOnMatch: 'true' or 'false' indicating if a match rules in or rules out the language.</li>\n * </ol>\n * </li>\n * <li><strong>End-of-line comments:</strong> Any occurrence of '//' will cause all text following on that line to be\n * discarded as a comment.</li>\n * <li><strong>Multi-line comments:</strong> Any line starting with '/*' will start multi-line commenting mode.\n * This will skip all content until a line ending in '*' and '/' is found.</li>\n * <li><strong>Blank lines:</strong> All blank lines will be skipped.</li>\n * </ul>\n * <p>\n * Port of lang.php\n * </p>\n *\n * @since 1.6",public ,,
org.apache.commons.codec.language.bm.Lang$LangRule,Class,No Comment,"private , static , final ",,
org.apache.commons.codec.language.bm.ResourceConstants,Class,* Constants used to process resource files.\n *\n * <p>This class is immutable and thread-safe.</p>\n *\n * @since 1.6,final ,,
org.apache.commons.codec.language.bm.NameType,Enum,"* Supported types of names. Unless you are matching particular family names, use {@link #GENERIC}. The\n * {@code GENERIC} NameType should work reasonably well for non-name words. The other encodings are\n * specifically tuned to family names, and may not work well at all for general text.\n *\n * @since 1.6",public ,enum has no extends,
org.apache.commons.codec.language.bm.BeiderMorseEncoder,Class,"* Encodes strings into their Beider-Morse phonetic encoding.\n * <p>\n * Beider-Morse phonetic encodings are optimized for family names. However, they may be useful for a wide range of\n * words.\n * </p>\n * <p>\n * This encoder is intentionally mutable to allow dynamic configuration through bean properties. As such, it is mutable,\n * and may not be thread-safe. If you require a guaranteed thread-safe encoding then use {@link PhoneticEngine}\n * directly.\n * </p>\n * <h2>Encoding overview</h2>\n * <p>\n * Beider-Morse phonetic encodings is a multi-step process. Firstly, a table of rules is consulted to guess what\n * language the word comes from. For example, if it ends in ""{@code ault}"" then it infers that the word is French.\n * Next, the word is translated into a phonetic representation using a language-specific phonetics table. Some runs of\n * letters can be pronounced in multiple ways, and a single run of letters may be potentially broken up into phonemes at\n * different places, so this stage results in a set of possible language-specific phonetic representations. Lastly, this\n * language-specific phonetic representation is processed by a table of rules that re-writes it phonetically taking into\n * account systematic pronunciation differences between languages, to move it towards a pan-indo-european phonetic\n * representation. Again, sometimes there are multiple ways this could be done and sometimes things that can be\n * pronounced in several ways in the source language have only one way to represent them in this average phonetic\n * language, so the result is again a set of phonetic spellings.\n * </p>\n * <p>\n * Some names are treated as having multiple parts. This can be due to two things. Firstly, they may be hyphenated. In\n * this case, each individual hyphenated word is encoded, and then these are combined end-to-end for the final encoding.\n * Secondly, some names have standard prefixes, for example, ""{@code Mac/Mc}"" in Scottish (English) names. As\n * sometimes it is ambiguous whether the prefix is intended or is an accident of the spelling, the word is encoded once\n * with the prefix and once without it. The resulting encoding contains one and then the other result.\n * </p>\n * <h2>Encoding format</h2>\n * <p>\n * Individual phonetic spellings of an input word are represented in upper- and lower-case roman characters. Where there\n * are multiple possible phonetic representations, these are joined with a pipe ({@code |}) character. If multiple\n * hyphenated words where found, or if the word may contain a name prefix, each encoded word is placed in ellipses and\n * these blocks are then joined with hyphens. For example, ""{@code d'ortley}"" has a possible prefix. The form\n * without prefix encodes to ""{@code ortlaj|ortlej}"", while the form with prefix encodes to ""\n * {@code dortlaj|dortlej}"". Thus, the full, combined encoding is ""{@code (ortlaj|ortlej)-(dortlaj|dortlej)}"".\n * </p>\n * <p>\n * The encoded forms are often quite a bit longer than the input strings. This is because a single input may have many\n * potential phonetic interpretations. For example, ""{@code Renault}"" encodes to ""\n * {@code rYnDlt|rYnalt|rYnult|rinDlt|rinalt|rinult}"". The {@code APPROX} rules will tend to produce larger\n * encodings as they consider a wider range of possible, approximate phonetic interpretations of the original word.\n * Down-stream applications may wish to further process the encoding for indexing or lookup purposes, for example, by\n * splitting on pipe ({@code |}) and indexing under each of these alternatives.\n * </p>\n * <p>\n * <strong>Note</strong>: this version of the Beider-Morse encoding is equivalent with v3.4 of the reference implementation.\n * </p>\n * @see <a href=""https://stevemorse.org/phonetics/bmpm.htm"">Beider-Morse Phonetic Matching</a>\n * @see <a href=""https://stevemorse.org/phoneticinfo.htm"">Reference implementation</a>\n *\n * <p>\n * This class is Not ThreadSafe.\n * </p>\n * @since 1.6",public ,,org.apache.commons.codec.StringEncoder
org.apache.commons.codec.language.bm.PhoneticEngine,Class,"* Converts words into potential phonetic representations.\n * <p>\n * This is a two-stage process. Firstly, the word is converted into a phonetic representation that takes\n * into account the likely source language. Next, this phonetic representation is converted into a\n * pan-European 'average' representation, allowing comparison between different versions of essentially\n * the same word from different languages.\n * </p>\n * <p>\n * This class is intentionally immutable and thread-safe.\n * If you wish to alter the settings for a PhoneticEngine, you\n * must make a new one with the updated settings.\n * </p>\n * <p>\n * Ported from phoneticengine.php\n * </p>\n *\n * @since 1.6",public ,,
org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder,Class,"* Utility for manipulating a set of phonemes as they are being built up. Not intended for use outside\n     * this package, and probably not outside the {@link PhoneticEngine} class.\n     *\n     * @since 1.6","static , final ",,
org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication,Class,"* A function closure capturing the application of a list of rules to an input sequence at a particular offset.\n     * After invocation, the values {@code i} and {@code found} are updated. {@code i} points to the\n     * index of the next char in {@code input} that must be processed next (the input up to that index having been\n     * processed already), and {@code found} indicates if a matching rule was found or not. In the case where a\n     * matching rule was found, {@code phonemeBuilder} is replaced with a new builder containing the phonemes\n     * updated by the matching rule.\n     * <p>\n     * Although this class is not thread-safe (it has mutable unprotected fields), it is not shared between threads\n     * as it is constructed as needed by the calling methods.\n     * </p>\n     *\n     * @since 1.6","private , static , final ",,
org.apache.commons.codec.language.bm.Languages,Class,* Language codes.\n * <p>\n * Language codes are typically loaded from resource files. These are UTF-8\n * encoded text files. They are systematically named following the pattern:\n * </p>\n * <blockquote>org/apache/commons/codec/language/bm/${{@link NameType#getName()}\n * languages.txt</blockquote>\n * <p>\n * The format of these resources is the following:\n * </p>\n * <ul>\n * <li><strong>Language:</strong> a single string containing no whitespace</li>\n * <li><strong>End-of-line comments:</strong> Any occurrence of '//' will cause all text\n * following on that line to be discarded as a comment.</li>\n * <li><strong>Multi-line comments:</strong> Any line starting with '/*' will start\n * multi-line commenting mode. This will skip all content until a line ending in\n * '*' and '/' is found.</li>\n * <li><strong>Blank lines:</strong> All blank lines will be skipped.</li>\n * </ul>\n * <p>\n * Ported from language.php\n * </p>\n * <p>\n * This class is immutable and thread-safe.\n * </p>\n *\n * @since 1.6,public ,,
org.apache.commons.codec.language.bm.Languages$SomeLanguages,Class,"* Some languages, explicitly enumerated.","public , static , final ",org.apache.commons.codec.language.bm.Languages.LanguageSet,
org.apache.commons.codec.language.bm.Languages$LanguageSet,Abstract Class,* A set of languages.,"public , abstract , static ",,
org.apache.commons.codec.language.bm.Rule,Class,"* A phoneme rule.\n * <p>\n * Rules have a pattern, left context, right context, output phoneme, set of languages for which they apply\n * and a logical flag indicating if all languages must be in play. A rule matches if:\n * </p>\n * <ul>\n * <li>the pattern matches at the current position</li>\n * <li>the string up until the beginning of the pattern matches the left context</li>\n * <li>the string from the end of the pattern matches the right context</li>\n * <li>logical is ALL and all languages are in scope; or</li>\n * <li>logical is any other value and at least one language is in scope</li>\n * </ul>\n * <p>\n * Rules are typically generated by parsing rules resources. In normal use, there will be no need for the user\n * to explicitly construct their own.\n * </p>\n * <p>\n * Rules are immutable and thread-safe.\n * </p>\n * <h2>Rules resources</h2>\n * <p>\n * Rules are typically loaded from resource files. These are UTF-8 encoded text files. They are systematically\n * named following the pattern:\n * </p>\n * <blockquote>/org/apache/commons/codec/language/bm/${NameType#getName}_${RuleType#getName}_${language}.txt</blockquote>\n * <p>\n * The format of these resources is the following:\n * </p>\n * <ul>\n * <li><strong>Rules:</strong> whitespace separated, double-quoted strings. There should be 4 columns to each row, and these\n * will be interpreted as:\n * <ol>\n * <li>pattern</li>\n * <li>left context</li>\n * <li>right context</li>\n * <li>phoneme</li>\n * </ol>\n * </li>\n * <li><strong>End-of-line comments:</strong> Any occurrence of '//' will cause all text following on that line to be discarded\n * as a comment.</li>\n * <li><strong>Multi-line comments:</strong> Any line starting with '/*' will start multi-line commenting mode. This will skip\n * all content until a line ending in '*' and '/' is found.</li>\n * <li><strong>Blank lines:</strong> All blank lines will be skipped.</li>\n * </ul>\n *\n * @since 1.6",public ,,
org.apache.commons.codec.language.bm.Rule$Phoneme,Class,* A phoneme.,"public , static , final ",,org.apache.commons.codec.language.bm.Rule.PhonemeExpr
org.apache.commons.codec.language.bm.Rule$PhonemeExpr,Interface,* A phoneme expression.,public ,,
org.apache.commons.codec.language.bm.Rule$PhonemeList,Class,* A list of phonemes.,"public , static , final ",,org.apache.commons.codec.language.bm.Rule.PhonemeExpr
org.apache.commons.codec.language.bm.Rule$RPattern,Interface,"* A minimal wrapper around the functionality of Pattern that we use, to allow for alternate implementations.",public ,,
org.apache.commons.codec.language.bm.RuleType,Enum,* Types of rule.\n *\n * @since 1.6,public ,enum has no extends,
org.apache.commons.codec.language.MatchRatingApproachEncoder,Class,"* Match Rating Approach Phonetic Algorithm Developed by <CITE>Western Airlines</CITE> in 1977.\n * <p>\n * This class is immutable and thread-safe.\n * </p>\n *\n * @see <a href=""https://en.wikipedia.org/wiki/Match_rating_approach"">Wikipedia - Match Rating Approach</a>\n * @since 1.8",public ,,org.apache.commons.codec.StringEncoder
org.apache.commons.codec.language.Soundex,Class,"* Encodes a string into a Soundex value. Soundex is an encoding used to relate similar names, but can also be used as a\n * general purpose scheme to find word with similar phonemes.\n *\n * <p>This class is thread-safe.\n * Although not strictly immutable, the mutable fields are not actually used.</p>",public ,,org.apache.commons.codec.StringEncoder
org.apache.commons.codec.language.DaitchMokotoffSoundex,Class,"* Encodes a string into a Daitch-Mokotoff Soundex value.\n * <p>\n * The Daitch-Mokotoff Soundex algorithm is a refinement of the Russel and American Soundex algorithms, yielding greater\n * accuracy in matching especially Slavish and Yiddish surnames with similar pronunciation but differences in spelling.\n * </p>\n * <p>\n * The main differences compared to the other soundex variants are:\n * </p>\n * <ul>\n * <li>coded names are 6 digits long\n * <li>the initial character of the name is coded\n * <li>rules to encoded multi-character n-grams\n * <li>multiple possible encodings for the same name (branching)\n * </ul>\n * <p>\n * This implementation supports branching, depending on the used method:\n * <ul>\n * <li>{@link #encode(String)} - branching disabled, only the first code will be returned\n * <li>{@link #soundex(String)} - branching enabled, all codes will be returned, separated by '|'\n * </ul>\n * <p>\n * Note: This implementation has additional branching rules compared to the original description of the algorithm. The\n * rules can be customized by overriding the default rules contained in the resource file\n * {@code org/apache/commons/codec/language/dmrules.txt}.\n * </p>\n * <p>\n * This class is thread-safe.\n * </p>\n *\n * @see Soundex\n * @see <a href=""https://en.wikipedia.org/wiki/Daitch%E2%80%93Mokotoff_Soundex""> Wikipedia - Daitch-Mokotoff Soundex</a>\n * @see <a href=""http://www.avotaynu.com/soundex.htm"">Avotaynu - Soundexing and Genealogy</a>\n * @since 1.10",public ,,org.apache.commons.codec.StringEncoder
org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch,Class,* Inner class representing a branch during DM soundex encoding.,"private , static , final ",,
org.apache.commons.codec.language.DaitchMokotoffSoundex$Rule,Class,* Inner class for storing rules.,"private , static , final ",,
org.apache.commons.codec.language.Nysiis,Class,"* Encodes a string into a NYSIIS value. NYSIIS is an encoding used to relate similar names, but can also be used as a\n * general purpose scheme to find word with similar phonemes.\n * <p>\n * NYSIIS features an accuracy increase of 2.7% over the traditional Soundex algorithm.\n * </p>\n * <p>\n * Algorithm description:\n * </p>\n * <pre>\n * 1. Transcode first characters of name\n *   1a. MAC -&gt;   MCC\n *   1b. KN  -&gt;   NN\n *   1c. K   -&gt;   C\n *   1d. PH  -&gt;   FF\n *   1e. PF  -&gt;   FF\n *   1f. SCH -&gt;   SSS\n * 2. Transcode last characters of name\n *   2a. EE, IE          -&gt;   Y\n *   2b. DT,RT,RD,NT,ND  -&gt;   D\n * 3. First character of key = first character of name\n * 4. Transcode remaining characters by following these rules, incrementing by one character each time\n *   4a. EV  -&gt;   AF  else A,E,I,O,U -&gt; A\n *   4b. Q   -&gt;   G\n *   4c. Z   -&gt;   S\n *   4d. M   -&gt;   N\n *   4e. KN  -&gt;   N   else K -&gt; C\n *   4f. SCH -&gt;   SSS\n *   4g. PH  -&gt;   FF\n *   4h. H   -&gt;   If previous or next is non-vowel, previous\n *   4i. W   -&gt;   If previous is vowel, previous\n *   4j. Add current to key if current != last key character\n * 5. If last character is S, remove it\n * 6. If last characters are AY, replace with Y\n * 7. If last character is A, remove it\n * 8. Collapse all strings of repeated characters\n * 9. Add original first character of name as first character of key\n * </pre>\n * <p>\n * This class is immutable and thread-safe.\n * </p>\n *\n * @see <a href=""https://en.wikipedia.org/wiki/NYSIIS"">NYSIIS on Wikipedia</a>\n * @see <a href=""http://www.dropby.com/NYSIIS.html"">NYSIIS on dropby.com</a>\n * @see Soundex\n * @since 1.7",public ,,org.apache.commons.codec.StringEncoder
org.apache.commons.codec.language.Caverphone,Class,"* Encodes a string into a Caverphone 2.0 value. Delegate to a {@link Caverphone2} instance.\n *\n * This is an algorithm created by the Caversham Project at the University of Otago. It implements the Caverphone 2.0\n * algorithm:\n *\n * @see <a href=""https://en.wikipedia.org/wiki/Caverphone"">Wikipedia - Caverphone</a>\n * @see <a href=""https://caversham.otago.ac.nz/files/working/ctp150804.pdf"">Caverphone 2.0 specification</a>\n * @since 1.4\n * @deprecated 1.5 Replaced by {@link Caverphone2}, will be removed in 2.0.",public ,,org.apache.commons.codec.StringEncoder
org.apache.commons.codec.language.Caverphone1,Class,"* Encodes a string into a Caverphone 1.0 value.\n *\n * This is an algorithm created by the Caversham Project at the University of Otago. It implements the Caverphone 1.0\n * algorithm:\n *\n * @see <a href=""https://en.wikipedia.org/wiki/Caverphone"">Wikipedia - Caverphone</a>\n * @see <a href=""https://caversham.otago.ac.nz/files/working/ctp060902.pdf"">Caverphone 1.0 specification</a>\n * @since 1.5\n *\n * <p>This class is immutable and thread-safe.</p>",public ,org.apache.commons.codec.language.AbstractCaverphone,
org.apache.commons.codec.language.SoundexUtils,Class,* Utility methods for {@link Soundex} and {@link RefinedSoundex} classes.\n *\n * <p>This class is immutable and thread-safe.</p>\n *\n * @since 1.3,final ,,
org.apache.commons.codec.cli.Digest,Class,"* A minimal command line to run digest over files, directories or a string.\n *\n * @see #main(String[])\n * @since 1.11",public ,,
org.apache.commons.codec.Resources,Class,* Consider this class package private. Helps load resources.\n *\n * @since 1.12,public ,,
org.apache.commons.codec.CharEncoding,Class,"* Character encoding names required of every implementation of the Java platform.\n *\n * From the Java documentation for {@link Charset}:\n * <p>\n * <cite>Every implementation of the Java platform is required to support the following character encodings. Consult the\n * release documentation for your implementation to see if any other encodings are supported. Consult the release\n * documentation for your implementation to see if any other encodings are supported.</cite>\n * </p>\n *\n * <ul>\n * <li>{@code US-ASCII}<p>\n * Seven-bit ASCII, a.k.a. ISO646-US, a.k.a. the Basic Latin block of the Unicode character set.</p></li>\n * <li>{@code ISO-8859-1}<p>\n * ISO Latin Alphabet No. 1, a.k.a. ISO-LATIN-1.</p></li>\n * <li>{@code UTF-8}<p>\n * Eight-bit Unicode Transformation Format.</p></li>\n * <li>{@code UTF-16BE}<p>\n * Sixteen-bit Unicode Transformation Format, big-endian byte order.</p></li>\n * <li>{@code UTF-16LE}<p>\n * Sixteen-bit Unicode Transformation Format, little-endian byte order.</p></li>\n * <li>{@code UTF-16}<p>\n * Sixteen-bit Unicode Transformation Format, byte order specified by a mandatory initial byte-order mark (either order\n * accepted on input, big-endian used on output.)</p></li>\n * </ul>\n *\n * This perhaps would best belong in the [lang] project. Even if a similar interface is defined in [lang], it is not\n * foreseen that [codec] would be made to depend on [lang].\n *\n * <p>\n * This class is immutable and thread-safe.\n * </p>\n *\n * @see Charset\n * @since 1.4",public ,,
org.apache.commons.codec.BinaryEncoder,Interface,* Defines common encoding methods for byte array encoders.,public ,org.apache.commons.codec.Encoder,
org.apache.commons.codec.StringEncoderComparator,Class,"* Compares Strings using a {@link StringEncoder}. This comparator is used to sort Strings by an encoding scheme such as\n * Soundex, Metaphone, etc. This class can come in handy if one need to sort Strings by an encoded form of a name such\n * as Soundex.\n *\n * <p>This class is immutable and thread-safe.</p>",public ,,java.util.Comparator
org.apache.commons.codec.binary.Base64OutputStream,Class,"* Provides Base64 encoding in a streaming fashion (unlimited size). When encoding the default lineLength\n * is 76 characters and the default lineEnding is CRLF, but these can be overridden by using the appropriate\n * constructor.\n * <p>\n * The default behavior of the Base64OutputStream is to ENCODE, whereas the default behavior of the Base64InputStream\n * is to DECODE. But this behavior can be overridden by using a different constructor.\n * </p>\n * <p>\n * This class implements section <cite>6.8. Base64 Content-Transfer-Encoding</cite> from RFC 2045 <cite>Multipurpose\n * Internet Mail Extensions (MIME) Part One: Format of Internet Message Bodies</cite> by Freed and Borenstein.\n * </p>\n * <p>\n * Since this class operates directly on byte streams, and not character streams, it is hard-coded to only encode/decode\n * character encodings which are compatible with the lower 127 ASCII chart (ISO-8859-1, Windows-1252, UTF-8, etc).\n * </p>\n * <p>\n * <strong>Note:</strong> It is mandatory to close the stream after the last byte has been written to it, otherwise the\n * final padding will be omitted and the resulting data will be incomplete/inconsistent.\n * </p>\n * <p>\n * You can set the decoding behavior when the input bytes contain leftover trailing bits that cannot be created by a\n * valid encoding. These can be bits that are unused from the final character or entire characters. The default mode is\n * lenient decoding.\n * </p>\n * <ul>\n * <li>Lenient: Any trailing bits are composed into 8-bit bytes where possible. The remainder are discarded.\n * <li>Strict: The decoding will raise an {@link IllegalArgumentException} if trailing bits are not part of a valid\n * encoding. Any unused bits from the final character must be zero. Impossible counts of entire final characters are not\n * allowed.\n * </ul>\n * <p>\n * When strict decoding is enabled it is expected that the decoded bytes will be re-encoded to a byte array that matches\n * the original, i.e. no changes occur on the final character. This requires that the input bytes use the same padding\n * and alphabet as the encoder.\n * </p>\n * @see <a href=""http://www.ietf.org/rfc/rfc2045.txt"">RFC 2045</a>\n * @since 1.4",public ,org.apache.commons.codec.binary.BaseNCodecOutputStream,
org.apache.commons.codec.binary.Base32,Class,"* Provides Base32 encoding and decoding as defined by <a href=""http://www.ietf.org/rfc/rfc4648.txt"">RFC 4648</a>.\n *\n * <p>\n * The class can be parameterized in the following manner with various constructors:\n * </p>\n * <ul>\n * <li>Whether to use the ""base32hex"" variant instead of the default ""base32""</li>\n * <li>Line length: Default 76. Line length that aren't multiples of 8 will still essentially end up being multiples of 8 in the encoded data.\n * <li>Line separator: Default is CRLF (""\r\n"")</li>\n * </ul>\n * <p>\n * This class operates directly on byte streams, and not character streams.\n * </p>\n * <p>\n * This class is thread-safe.\n * </p>\n * <p>\n * You can configure instances with the {@link Builder}.\n * </p>\n * <pre>\n * Base32 base32 = Base32.builder()\n *   .setDecodingPolicy(DecodingPolicy.LENIENT) // default is lenient\n *   .setEncodeTable(customEncodeTable)\n *   .setLineLength(0)                          // default is none\n *   .setLineSeparator('\r', '\n')              // default is CR LF\n *   .setPadding('=')                           // default is =\n *   .get()\n * </pre>\n *\n * @see <a href=""http://www.ietf.org/rfc/rfc4648.txt"">RFC 4648</a>\n * @since 1.5",public ,org.apache.commons.codec.binary.BaseNCodec,
org.apache.commons.codec.binary.Base32$Builder,Class,* Builds {@link Base32} instances.\n     *\n     * @since 1.17.0,"public , static ",org.apache.commons.codec.binary.BaseNCodec.AbstractBuilder,
org.apache.commons.codec.binary.StringUtils,Class,* Converts String to and from bytes using the encodings required by the Java specification. These encodings are\n * specified in standard {@link Charset}.\n *\n * <p>This class is immutable and thread-safe.</p>\n *\n * @see CharEncoding\n * @see Charset\n * @see StandardCharsets\n * @since 1.4,public ,,
org.apache.commons.codec.binary.Base64,Class,"* Provides Base64 encoding and decoding as defined by <a href=""http://www.ietf.org/rfc/rfc2045.txt"">RFC 2045</a>.\n *\n * <p>\n * This class implements section <cite>6.8. Base64 Content-Transfer-Encoding</cite> from RFC 2045 <cite>Multipurpose\n * Internet Mail Extensions (MIME) Part One: Format of Internet Message Bodies</cite> by Freed and Borenstein.\n * </p>\n * <p>\n * The class can be parameterized in the following manner with various constructors:\n * </p>\n * <ul>\n * <li>URL-safe mode: Default off.</li>\n * <li>Line length: Default 76. Line length that aren't multiples of 4 will still essentially end up being multiples of\n * 4 in the encoded data.\n * <li>Line separator: Default is CRLF (""\r\n"")</li>\n * </ul>\n * <p>\n * The URL-safe parameter is only applied to encode operations. Decoding seamlessly handles both modes.\n * </p>\n * <p>\n * Since this class operates directly on byte streams, and not character streams, it is hard-coded to only\n * encode/decode character encodings which are compatible with the lower 127 ASCII chart (ISO-8859-1, Windows-1252,\n * UTF-8, etc).\n * </p>\n * <p>\n * This class is thread-safe.\n * </p>\n * <p>\n * You can configure instances with the {@link Builder}.\n * </p>\n * <pre>\n * Base64 base64 = Base64.builder()\n *   .setDecodingPolicy(DecodingPolicy.LENIENT) // default is lenient, null resets to default\n *   .setEncodeTable(customEncodeTable)         // default is built in, null resets to default\n *   .setLineLength(0)                          // default is none\n *   .setLineSeparator('\r', '\n')              // default is CR LF, null resets to default\n *   .setPadding('=')                           // default is =\n *   .setUrlSafe(false)                         // default is false\n *   .get()\n * </pre>\n *\n * @see <a href=""http://www.ietf.org/rfc/rfc2045.txt"">RFC 2045</a>\n * @since 1.0",public ,org.apache.commons.codec.binary.BaseNCodec,
org.apache.commons.codec.binary.Base64$Builder,Class,* Builds {@link Base64} instances.\n     *\n     * @since 1.17.0,"public , static ",org.apache.commons.codec.binary.BaseNCodec.AbstractBuilder,
org.apache.commons.codec.binary.BaseNCodec,Abstract Class,"* Abstract superclass for Base-N encoders and decoders.\n *\n * <p>\n * This class is thread-safe.\n * </p>\n * <p>\n * You can set the decoding behavior when the input bytes contain leftover trailing bits that cannot be created by a\n * valid encoding. These can be bits that are unused from the final character or entire characters. The default mode is\n * lenient decoding.\n * </p>\n * <ul>\n * <li>Lenient: Any trailing bits are composed into 8-bit bytes where possible. The remainder are discarded.\n * <li>Strict: The decoding will raise an {@link IllegalArgumentException} if trailing bits are not part of a valid\n * encoding. Any unused bits from the final character must be zero. Impossible counts of entire final characters are not\n * allowed.\n * </ul>\n * <p>\n * When strict decoding is enabled it is expected that the decoded bytes will be re-encoded to a byte array that matches\n * the original, i.e. no changes occur on the final character. This requires that the input bytes use the same padding\n * and alphabet as the encoder.\n * </p>","public , abstract ",,org.apache.commons.codec.BinaryEncoder;org.apache.commons.codec.BinaryDecoder
org.apache.commons.codec.binary.BaseNCodec$Context,Class,* Holds thread context so classes can be thread-safe.\n     *\n     * This class is not itself thread-safe; each thread must allocate its own copy.,static ,,
org.apache.commons.codec.binary.BaseNCodec$AbstractBuilder,Abstract Class,* Builds {@link Base64} instances.\n     *\n     * @param <T> the codec type to build.\n     * @param <B> the codec builder subtype.\n     * @since 1.17.0,"public , abstract , static ",,java.util.function.Supplier
