FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
org.apache.commons.compress.archivers.zip.ZipMethod.ZSTD_DEPRECATED,Enum Constant,"* Compression Method 20 for Zstandard (deprecated).\n     *\n     * @see <a href=""https://github.com/facebook/zstd"">Facebook Zstandard source code</a>\n     * @see <a href=""https://pkwaredownloads.blob.core.windows.net/pkware-general/Documentation/APPNOTE-6.3.7.TXT"">.ZIP File Format Specification 6.3.7:\n     *      Deprecated zstd compression method id</a>\n     * @see <a href=""https://www.pkware.com/documents/casestudies/APPNOTE.TXT"">.ZIP File Format Specification: Explanation of fields: compression method: (2\n     *      bytes)</a>\n     * @since 1.28.0",ZSTD_DEPRECATED(20),org.apache.commons.compress.archivers.zip.ZipMethod ZSTD_DEPRECATED,public 
org.apache.commons.compress.archivers.zip.ZipMethod.ZSTD,Enum Constant,"* Compression Method 93 for Zstandard.\n     *\n     * @see <a href=""https://github.com/facebook/zstd"">Facebook Zstandard source code</a>\n     * @see <a href=""https://pkwaredownloads.blob.core.windows.net/pkware-general/Documentation/APPNOTE-6.3.8.TXT"">.ZIP File Format Specification 6.3.8: Changed\n     *      zstd compression method id</a>\n     * @see <a href=""https://www.pkware.com/documents/casestudies/APPNOTE.TXT"">.ZIP File Format Specification: Explanation of fields: compression method: (2\n     *      bytes)</a>\n     * @since 1.28.0",ZSTD(93),org.apache.commons.compress.archivers.zip.ZipMethod ZSTD,public 
org.apache.commons.compress.archivers.zip.ZipMethod.XZ,Enum Constant,"* Compression Method 95 for XZ.\n     *\n     * @see <a href=""https://www.pkware.com/documents/casestudies/APPNOTE.TXT"">Explanation of fields: compression method: (2 bytes)</a>",XZ(95),org.apache.commons.compress.archivers.zip.ZipMethod XZ,public 
org.apache.commons.compress.archivers.zip.ZipMethod.JPEG,Enum Constant,"* Compression Method 96 for Jpeg compression.\n     *\n     * @see <a href=""https://www.pkware.com/documents/casestudies/APPNOTE.TXT"">Explanation of fields: compression method: (2 bytes)</a>",JPEG(96),org.apache.commons.compress.archivers.zip.ZipMethod JPEG,public 
org.apache.commons.compress.archivers.zip.ZipMethod.WAVPACK,Enum Constant,"* Compression Method 97 for WavPack.\n     *\n     * @see <a href=""https://www.pkware.com/documents/casestudies/APPNOTE.TXT"">Explanation of fields: compression method: (2 bytes)</a>",WAVPACK(97),org.apache.commons.compress.archivers.zip.ZipMethod WAVPACK,public 
org.apache.commons.compress.archivers.zip.ZipMethod.PPMD,Enum Constant,"* Compression Method 98 for PPMd.\n     *\n     * @see <a href=""https://www.pkware.com/documents/casestudies/APPNOTE.TXT"">Explanation of fields: compression method: (2 bytes)</a>",PPMD(98),org.apache.commons.compress.archivers.zip.ZipMethod PPMD,public 
org.apache.commons.compress.archivers.zip.ZipMethod.AES_ENCRYPTED,Enum Constant,"* Compression Method 99 for AES encryption.\n     *\n     * @see <a href=""https://www.pkware.com/documents/casestudies/APPNOTE.TXT"">Explanation of fields: compression method: (2 bytes)</a>",AES_ENCRYPTED(99),org.apache.commons.compress.archivers.zip.ZipMethod AES_ENCRYPTED,public 
org.apache.commons.compress.archivers.zip.ZipMethod.UNKNOWN,Enum Constant,* Unknown compression method.,UNKNOWN,org.apache.commons.compress.archivers.zip.ZipMethod UNKNOWN,public 
org.apache.commons.compress.archivers.zip.Zip64Mode.Always,Enum Constant,"* Use Zip64 extensions for all entries, even if it is clear it is not required.",Always,org.apache.commons.compress.archivers.zip.Zip64Mode Always,public 
org.apache.commons.compress.archivers.zip.Zip64Mode.Never,Enum Constant,* Don't use Zip64 extensions for any entries.\n     *\n     * <p>\n     * This will cause a {@link Zip64RequiredException} to be thrown if {@link ZipArchiveOutputStream} detects it needs Zip64 support.\n     * </p>,Never,org.apache.commons.compress.archivers.zip.Zip64Mode Never,public 
org.apache.commons.compress.archivers.zip.Zip64Mode.AsNeeded,Enum Constant,"* Use Zip64 extensions for all entries where they are required, don't use them for entries that clearly don't require them.",AsNeeded,org.apache.commons.compress.archivers.zip.Zip64Mode AsNeeded,public 
org.apache.commons.compress.archivers.zip.Zip64Mode.AlwaysWithCompatibility,Enum Constant,"* Always use Zip64 extensions for LFH and central directory as {@link Zip64Mode#Always} did, and at the meantime encode the relative offset of LFH and disk\n     * number start as needed in CFH as {@link Zip64Mode#AsNeeded} did.\n     * <p>\n     * This is a compromise for some libraries including 7z and Expand-Archive Powershell utility(and likely Excel).",AlwaysWithCompatibility,org.apache.commons.compress.archivers.zip.Zip64Mode AlwaysWithCompatibility,public 
org.apache.commons.compress.compressors.deflate64.HuffmanState.INITIAL,Enum Constant,No Comment,INITIAL,org.apache.commons.compress.compressors.deflate64.HuffmanState INITIAL,default
org.apache.commons.compress.compressors.deflate64.HuffmanState.STORED,Enum Constant,No Comment,STORED,org.apache.commons.compress.compressors.deflate64.HuffmanState STORED,default
org.apache.commons.compress.compressors.deflate64.HuffmanState.DYNAMIC_CODES,Enum Constant,No Comment,DYNAMIC_CODES,org.apache.commons.compress.compressors.deflate64.HuffmanState DYNAMIC_CODES,default
org.apache.commons.compress.compressors.deflate64.HuffmanState.FIXED_CODES,Enum Constant,No Comment,FIXED_CODES,org.apache.commons.compress.compressors.deflate64.HuffmanState FIXED_CODES,default
org.apache.commons.compress.compressors.brotli.BrotliUtils$CachedAvailability.DONT_CACHE,Enum Constant,No Comment,DONT_CACHE,org.apache.commons.compress.compressors.brotli.BrotliUtils$CachedAvailability DONT_CACHE,default
org.apache.commons.compress.compressors.brotli.BrotliUtils$CachedAvailability.CACHED_AVAILABLE,Enum Constant,No Comment,CACHED_AVAILABLE,org.apache.commons.compress.compressors.brotli.BrotliUtils$CachedAvailability CACHED_AVAILABLE,default
org.apache.commons.compress.compressors.brotli.BrotliUtils$CachedAvailability.CACHED_UNAVAILABLE,Enum Constant,No Comment,CACHED_UNAVAILABLE,org.apache.commons.compress.compressors.brotli.BrotliUtils$CachedAvailability CACHED_UNAVAILABLE,default
org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorInputStream$State.NO_BLOCK,Enum Constant,No Comment,NO_BLOCK,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorInputStream$State NO_BLOCK,private 
org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorInputStream$State.IN_LITERAL,Enum Constant,No Comment,IN_LITERAL,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorInputStream$State IN_LITERAL,private 
org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorInputStream$State.LOOKING_FOR_BACK_REFERENCE,Enum Constant,No Comment,LOOKING_FOR_BACK_REFERENCE,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorInputStream$State LOOKING_FOR_BACK_REFERENCE,private 
org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorInputStream$State.IN_BACK_REFERENCE,Enum Constant,No Comment,IN_BACK_REFERENCE,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorInputStream$State IN_BACK_REFERENCE,private 
org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorInputStream$State.EOF,Enum Constant,No Comment,EOF,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorInputStream$State EOF,private 
org.apache.commons.compress.compressors.lz4.FramedLZ4CompressorOutputStream$BlockSize.K64,Enum Constant,Block size of 64K.,"K64(64 * 1024, 4)",org.apache.commons.compress.compressors.lz4.FramedLZ4CompressorOutputStream$BlockSize K64,public 
org.apache.commons.compress.compressors.lz4.FramedLZ4CompressorOutputStream$BlockSize.K256,Enum Constant,Block size of 256K.,"K256(256 * 1024, 5)",org.apache.commons.compress.compressors.lz4.FramedLZ4CompressorOutputStream$BlockSize K256,public 
org.apache.commons.compress.compressors.lz4.FramedLZ4CompressorOutputStream$BlockSize.M1,Enum Constant,Block size of 1M.,"M1(1024 * 1024, 6)",org.apache.commons.compress.compressors.lz4.FramedLZ4CompressorOutputStream$BlockSize M1,public 
org.apache.commons.compress.compressors.lz4.FramedLZ4CompressorOutputStream$BlockSize.M4,Enum Constant,Block size of 4M.,"M4(4096 * 1024, 7)",org.apache.commons.compress.compressors.lz4.FramedLZ4CompressorOutputStream$BlockSize M4,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.ACORN_RISCOS,Enum Constant,* 13: Acorn RISCOS.,ACORN_RISCOS(OS_ACORN_RISCOS),org.apache.commons.compress.compressors.gzip.GzipParameters$OS ACORN_RISCOS,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.AMIGA,Enum Constant,* 1: Amiga.,AMIGA(OS_AMIGA),org.apache.commons.compress.compressors.gzip.GzipParameters$OS AMIGA,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.ATARI_TOS,Enum Constant,* 5: Atari TOS.,ATARI_TOS(OS_ATARI_TOS),org.apache.commons.compress.compressors.gzip.GzipParameters$OS ATARI_TOS,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.CPM,Enum Constant,* 9: CP/M.,CPM(OS_CPM),org.apache.commons.compress.compressors.gzip.GzipParameters$OS CPM,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.FAT,Enum Constant,"* 0: FAT filesystem (MS-DOS, OS/2, NT/Win32).",FAT(OS_FAT),org.apache.commons.compress.compressors.gzip.GzipParameters$OS FAT,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.HPFS,Enum Constant,"* 6: HPFS filesystem (OS/2, NT).",HPFS(OS_HPFS),org.apache.commons.compress.compressors.gzip.GzipParameters$OS HPFS,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.MACINTOSH,Enum Constant,* 7: Macintosh.,MACINTOSH(OS_MACINTOSH),org.apache.commons.compress.compressors.gzip.GzipParameters$OS MACINTOSH,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.NTFS,Enum Constant,* 11: NTFS filesystem (NT).,NTFS(OS_NTFS),org.apache.commons.compress.compressors.gzip.GzipParameters$OS NTFS,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.QDOS,Enum Constant,* 12: QDOS.,QDOS(OS_QDOS),org.apache.commons.compress.compressors.gzip.GzipParameters$OS QDOS,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.TOPS_20,Enum Constant,* 10: TOPS-20.,TOPS_20(OS_TOPS_20),org.apache.commons.compress.compressors.gzip.GzipParameters$OS TOPS_20,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.UNIX,Enum Constant,* 3: Unix.,UNIX(OS_UNIX),org.apache.commons.compress.compressors.gzip.GzipParameters$OS UNIX,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.UNKNOWN,Enum Constant,* 255: unknown.,UNKNOWN(OS_UNKNOWN),org.apache.commons.compress.compressors.gzip.GzipParameters$OS UNKNOWN,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.VM_CMS,Enum Constant,* 4: VM/CMS.,VM_CMS(OS_VM_CMS),org.apache.commons.compress.compressors.gzip.GzipParameters$OS VM_CMS,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.VMS,Enum Constant,* 2: VMS (or OpenVMS).,VMS(OS_VMS),org.apache.commons.compress.compressors.gzip.GzipParameters$OS VMS,public 
org.apache.commons.compress.compressors.gzip.GzipParameters$OS.Z_SYSTEM,Enum Constant,* 8: Z-System.,Z_SYSTEM(OS_Z_SYSTEM),org.apache.commons.compress.compressors.gzip.GzipParameters$OS Z_SYSTEM,public 
org.apache.commons.compress.compressors.xz.XZUtils$CachedAvailability.DONT_CACHE,Enum Constant,No Comment,DONT_CACHE,org.apache.commons.compress.compressors.xz.XZUtils$CachedAvailability DONT_CACHE,default
org.apache.commons.compress.compressors.xz.XZUtils$CachedAvailability.CACHED_AVAILABLE,Enum Constant,No Comment,CACHED_AVAILABLE,org.apache.commons.compress.compressors.xz.XZUtils$CachedAvailability CACHED_AVAILABLE,default
org.apache.commons.compress.compressors.xz.XZUtils$CachedAvailability.CACHED_UNAVAILABLE,Enum Constant,No Comment,CACHED_UNAVAILABLE,org.apache.commons.compress.compressors.xz.XZUtils$CachedAvailability CACHED_UNAVAILABLE,default
org.apache.commons.compress.compressors.snappy.FramedSnappyDialect.STANDARD,Enum Constant,"* The standard as defined by the <a href=""https://github.com/google/snappy/blob/master/framing_format.txt"">Snappy framing format description</a>","STANDARD(true, true)",org.apache.commons.compress.compressors.snappy.FramedSnappyDialect STANDARD,public 
org.apache.commons.compress.compressors.snappy.FramedSnappyDialect.IWORK_ARCHIVE,Enum Constant,* The format used by Apple's iWork Archives (.iwa files).,"IWORK_ARCHIVE(false, false)",org.apache.commons.compress.compressors.snappy.FramedSnappyDialect IWORK_ARCHIVE,public 
org.apache.commons.compress.compressors.snappy.SnappyCompressorInputStream$State.NO_BLOCK,Enum Constant,No Comment,NO_BLOCK,org.apache.commons.compress.compressors.snappy.SnappyCompressorInputStream$State NO_BLOCK,private 
org.apache.commons.compress.compressors.snappy.SnappyCompressorInputStream$State.IN_LITERAL,Enum Constant,No Comment,IN_LITERAL,org.apache.commons.compress.compressors.snappy.SnappyCompressorInputStream$State IN_LITERAL,private 
org.apache.commons.compress.compressors.snappy.SnappyCompressorInputStream$State.IN_BACK_REFERENCE,Enum Constant,No Comment,IN_BACK_REFERENCE,org.apache.commons.compress.compressors.snappy.SnappyCompressorInputStream$State IN_BACK_REFERENCE,private 
org.apache.commons.compress.compressors.pack200.Pack200Strategy.IN_MEMORY,Enum Constant,Cache output in memory.,IN_MEMORY {\n\n    @Override\n    AbstractStreamBridge newStreamBridge() {\n        return new InMemoryCachingStreamBridge();\n    }\n},org.apache.commons.compress.compressors.pack200.Pack200Strategy IN_MEMORY,public 
org.apache.commons.compress.compressors.pack200.Pack200Strategy.TEMP_FILE,Enum Constant,Cache output in a temporary file.,TEMP_FILE {\n\n    @Override\n    AbstractStreamBridge newStreamBridge() throws IOException {\n        return new TempFileCachingStreamBridge();\n    }\n},org.apache.commons.compress.compressors.pack200.Pack200Strategy TEMP_FILE,public 
org.apache.commons.compress.compressors.zstandard.ZstdUtils$CachedAvailability.DONT_CACHE,Enum Constant,No Comment,DONT_CACHE,org.apache.commons.compress.compressors.zstandard.ZstdUtils$CachedAvailability DONT_CACHE,default
org.apache.commons.compress.compressors.zstandard.ZstdUtils$CachedAvailability.CACHED_AVAILABLE,Enum Constant,No Comment,CACHED_AVAILABLE,org.apache.commons.compress.compressors.zstandard.ZstdUtils$CachedAvailability CACHED_AVAILABLE,default
org.apache.commons.compress.compressors.zstandard.ZstdUtils$CachedAvailability.CACHED_UNAVAILABLE,Enum Constant,No Comment,CACHED_UNAVAILABLE,org.apache.commons.compress.compressors.zstandard.ZstdUtils$CachedAvailability CACHED_UNAVAILABLE,default
org.apache.commons.compress.compressors.lz77support.LZ77Compressor$Block$BlockType.LITERAL,Enum Constant,* The literal block type.,LITERAL,org.apache.commons.compress.compressors.lz77support.LZ77Compressor$Block$BlockType LITERAL,public 
org.apache.commons.compress.compressors.lz77support.LZ77Compressor$Block$BlockType.BACK_REFERENCE,Enum Constant,* The back-reference block type.,BACK_REFERENCE,org.apache.commons.compress.compressors.lz77support.LZ77Compressor$Block$BlockType BACK_REFERENCE,public 
org.apache.commons.compress.compressors.lz77support.LZ77Compressor$Block$BlockType.EOD,Enum Constant,* The end-of-data block type.,EOD,org.apache.commons.compress.compressors.lz77support.LZ77Compressor$Block$BlockType EOD,public 
org.apache.commons.compress.compressors.lzma.LZMAUtils$CachedAvailability.DONT_CACHE,Enum Constant,No Comment,DONT_CACHE,org.apache.commons.compress.compressors.lzma.LZMAUtils$CachedAvailability DONT_CACHE,default
org.apache.commons.compress.compressors.lzma.LZMAUtils$CachedAvailability.CACHED_AVAILABLE,Enum Constant,No Comment,CACHED_AVAILABLE,org.apache.commons.compress.compressors.lzma.LZMAUtils$CachedAvailability CACHED_AVAILABLE,default
org.apache.commons.compress.compressors.lzma.LZMAUtils$CachedAvailability.CACHED_UNAVAILABLE,Enum Constant,No Comment,CACHED_UNAVAILABLE,org.apache.commons.compress.compressors.lzma.LZMAUtils$CachedAvailability CACHED_UNAVAILABLE,default
