FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.CP_LONG,Field,* Value {@value}.,public static final int CP_LONG = 4;,int CP_LONG,"public , static , final "
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.CP_DOUBLE,Field,* Value {@value}.,public static final int CP_DOUBLE = 5;,int CP_DOUBLE,"public , static , final "
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.CP_STRING,Field,* Value {@value}.,public static final int CP_STRING = 6;,int CP_STRING,"public , static , final "
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.CP_CLASS,Field,* Value {@value}.,public static final int CP_CLASS = 7;,int CP_CLASS,"public , static , final "
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.SIGNATURE,Field,TODO and more to come --,public static final int SIGNATURE = 8;,int SIGNATURE,"public , static , final "
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.CP_DESCR,Field,* Value {@value}.,public static final int CP_DESCR = 9;,int CP_DESCR,"public , static , final "
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.CP_FIELD,Field,* Value {@value}.,public static final int CP_FIELD = 10;,int CP_FIELD,"public , static , final "
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.CP_METHOD,Field,* Value {@value}.,public static final int CP_METHOD = 11;,int CP_METHOD,"public , static , final "
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.CP_IMETHOD,Field,* Value {@value}.,public static final int CP_IMETHOD = 12;,int CP_IMETHOD,"public , static , final "
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.REGEX_MATCH_ALL,Field,* Value {@value}.,"protected static final String REGEX_MATCH_ALL = "".*"";",java.lang.String REGEX_MATCH_ALL,"protected , static , final "
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.INITSTRING,Field,* Value {@value}.,"protected static final String INITSTRING = ""<init>"";",java.lang.String INITSTRING,"protected , static , final "
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.REGEX_MATCH_INIT,Field,* Value {@value}.,"protected static final String REGEX_MATCH_INIT = ""^"" + INITSTRING + "".*"";",java.lang.String REGEX_MATCH_INIT,"protected , static , final "
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.bands,Field,No Comment,private final CpBands bands;,org.apache.commons.compress.harmony.unpack200.CpBands bands,"private , final "
org.apache.commons.compress.harmony.unpack200.SegmentConstantPool.arrayCache,Field,No Comment,private final SegmentConstantPoolArrayCache arrayCache = new SegmentConstantPoolArrayCache();,org.apache.commons.compress.harmony.unpack200.SegmentConstantPoolArrayCache arrayCache,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.CPClass.index,Field,No Comment,private int index;,int index,private 
org.apache.commons.compress.harmony.unpack200.bytecode.CPClass.name,Field,No Comment,public String name;,java.lang.String name,public 
org.apache.commons.compress.harmony.unpack200.bytecode.CPClass.utf8,Field,No Comment,private final CPUTF8 utf8;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 utf8,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.CPClass.hashCodeComputed,Field,No Comment,private boolean hashCodeComputed;,boolean hashCodeComputed,private 
org.apache.commons.compress.harmony.unpack200.bytecode.CPClass.cachedHashCode,Field,No Comment,private int cachedHashCode;,int cachedHashCode,private 
org.apache.commons.compress.harmony.unpack200.bytecode.CPRef.className,Field,No Comment,CPClass className;,org.apache.commons.compress.harmony.unpack200.bytecode.CPClass className,default
org.apache.commons.compress.harmony.unpack200.bytecode.CPRef.classNameIndex,Field,No Comment,transient int classNameIndex;,int classNameIndex,transient 
org.apache.commons.compress.harmony.unpack200.bytecode.CPRef.nameAndType,Field,No Comment,protected CPNameAndType nameAndType;,org.apache.commons.compress.harmony.unpack200.bytecode.CPNameAndType nameAndType,protected 
org.apache.commons.compress.harmony.unpack200.bytecode.CPRef.nameAndTypeIndex,Field,No Comment,transient int nameAndTypeIndex;,int nameAndTypeIndex,transient 
org.apache.commons.compress.harmony.unpack200.bytecode.CPRef.cachedToString,Field,No Comment,protected String cachedToString;,java.lang.String cachedToString,protected 
org.apache.commons.compress.harmony.unpack200.bytecode.CPMember.attributes,Field,No Comment,List<Attribute> attributes;,java.util.List attributes,default
org.apache.commons.compress.harmony.unpack200.bytecode.CPMember.flags,Field,No Comment,short flags;,short flags,default
org.apache.commons.compress.harmony.unpack200.bytecode.CPMember.name,Field,No Comment,CPUTF8 name;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 name,default
org.apache.commons.compress.harmony.unpack200.bytecode.CPMember.nameIndex,Field,No Comment,transient int nameIndex;,int nameIndex,transient 
org.apache.commons.compress.harmony.unpack200.bytecode.CPMember.descriptor,Field,No Comment,protected final CPUTF8 descriptor;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 descriptor,"protected , final "
org.apache.commons.compress.harmony.unpack200.bytecode.CPMember.descriptorIndex,Field,No Comment,transient int descriptorIndex;,int descriptorIndex,transient 
org.apache.commons.compress.harmony.unpack200.bytecode.ExceptionTableEntry.startPC,Field,No Comment,private final int startPC;,int startPC,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ExceptionTableEntry.endPC,Field,No Comment,private final int endPC;,int endPC,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ExceptionTableEntry.handlerPC,Field,No Comment,private final int handlerPC;,int handlerPC,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ExceptionTableEntry.catchType,Field,No Comment,private final CPClass catchType;,org.apache.commons.compress.harmony.unpack200.bytecode.CPClass catchType,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ExceptionTableEntry.startPcRenumbered,Field,No Comment,private int startPcRenumbered;,int startPcRenumbered,private 
org.apache.commons.compress.harmony.unpack200.bytecode.ExceptionTableEntry.endPcRenumbered,Field,No Comment,private int endPcRenumbered;,int endPcRenumbered,private 
org.apache.commons.compress.harmony.unpack200.bytecode.ExceptionTableEntry.handlerPcRenumbered,Field,No Comment,private int handlerPcRenumbered;,int handlerPcRenumbered,private 
org.apache.commons.compress.harmony.unpack200.bytecode.ExceptionTableEntry.catchTypeIndex,Field,No Comment,private int catchTypeIndex;,int catchTypeIndex,private 
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry.CP_Class,Field,No Comment,public static final byte CP_Class = 7;,byte CP_Class,"public , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry.CP_Double,Field,No Comment,public static final byte CP_Double = 6;,byte CP_Double,"public , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry.CP_Fieldref,Field,No Comment,public static final byte CP_Fieldref = 9;,byte CP_Fieldref,"public , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry.CP_Float,Field,No Comment,public static final byte CP_Float = 4;,byte CP_Float,"public , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry.CP_Integer,Field,No Comment,public static final byte CP_Integer = 3;,byte CP_Integer,"public , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry.CP_InterfaceMethodref,Field,No Comment,public static final byte CP_InterfaceMethodref = 11;,byte CP_InterfaceMethodref,"public , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry.CP_Long,Field,No Comment,public static final byte CP_Long = 5;,byte CP_Long,"public , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry.CP_Methodref,Field,No Comment,public static final byte CP_Methodref = 10;,byte CP_Methodref,"public , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry.CP_NameAndType,Field,No Comment,public static final byte CP_NameAndType = 12;,byte CP_NameAndType,"public , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry.CP_String,Field,No Comment,public static final byte CP_String = 8;,byte CP_String,"public , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry.CP_UTF8,Field,No Comment,public static final byte CP_UTF8 = 1;,byte CP_UTF8,"public , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry.tag,Field,No Comment,byte tag;,byte tag,default
org.apache.commons.compress.harmony.unpack200.bytecode.ConstantPoolEntry.globalIndex,Field,No Comment,protected int globalIndex;,int globalIndex,protected 
org.apache.commons.compress.harmony.unpack200.bytecode.forms.SingleByteReferenceForm.widened,Field,No Comment,protected boolean widened;,boolean widened,protected 
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ClassRefForm.widened,Field,No Comment,protected boolean widened;,boolean widened,protected 
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm.WIDENED,Field,No Comment,protected static final boolean WIDENED = true;,boolean WIDENED,"protected , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm.byteCodeArray,Field,No Comment,protected static final ByteCodeForm[] byteCodeArray = new ByteCodeForm[256];,org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm[] byteCodeArray,"protected , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm.byteCodesByName,Field,No Comment,"protected static final Map<String, ByteCodeForm> byteCodesByName = new HashMap<>(256);",java.util.Map byteCodesByName,"protected , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm.opcode,Field,No Comment,private final int opcode;,int opcode,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm.name,Field,No Comment,private final String name;,java.lang.String name,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm.rewrite,Field,No Comment,private final int[] rewrite;,int[] rewrite,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm.firstOperandIndex,Field,No Comment,private int firstOperandIndex;,int firstOperandIndex,private 
org.apache.commons.compress.harmony.unpack200.bytecode.forms.ByteCodeForm.operandLength,Field,No Comment,private int operandLength;,int operandLength,private 
org.apache.commons.compress.harmony.unpack200.bytecode.forms.LabelForm.widened,Field,No Comment,protected boolean widened;,boolean widened,protected 
org.apache.commons.compress.harmony.unpack200.bytecode.EnclosingMethodAttribute.attributeName,Field,No Comment,private static CPUTF8 attributeName;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 attributeName,"private , static "
org.apache.commons.compress.harmony.unpack200.bytecode.EnclosingMethodAttribute.classIndex,Field,No Comment,private int classIndex;,int classIndex,private 
org.apache.commons.compress.harmony.unpack200.bytecode.EnclosingMethodAttribute.methodIndex,Field,No Comment,private int methodIndex;,int methodIndex,private 
org.apache.commons.compress.harmony.unpack200.bytecode.EnclosingMethodAttribute.cpClass,Field,No Comment,private final CPClass cpClass;,org.apache.commons.compress.harmony.unpack200.bytecode.CPClass cpClass,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.EnclosingMethodAttribute.method,Field,No Comment,private final CPNameAndType method;,org.apache.commons.compress.harmony.unpack200.bytecode.CPNameAndType method,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTypeTableAttribute.attributeName,Field,No Comment,private static CPUTF8 attributeName;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 attributeName,"private , static "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTypeTableAttribute.localVariableTypeTableLength,Field,No Comment,private final int localVariableTypeTableLength;,int localVariableTypeTableLength,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTypeTableAttribute.startPcs,Field,No Comment,private final int[] startPcs;,int[] startPcs,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTypeTableAttribute.lengths,Field,No Comment,private final int[] lengths;,int[] lengths,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTypeTableAttribute.nameIndexes,Field,No Comment,private int[] nameIndexes;,int[] nameIndexes,private 
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTypeTableAttribute.signatureIndexes,Field,No Comment,private int[] signatureIndexes;,int[] signatureIndexes,private 
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTypeTableAttribute.indexes,Field,No Comment,private final int[] indexes;,int[] indexes,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTypeTableAttribute.names,Field,No Comment,private final CPUTF8[] names;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8[] names,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTypeTableAttribute.signatures,Field,No Comment,private final CPUTF8[] signatures;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8[] signatures,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTypeTableAttribute.codeLength,Field,No Comment,private int codeLength;,int codeLength,private 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassConstantPool.entriesContainsSet,Field,No Comment,protected HashSet<ClassFileEntry> entriesContainsSet = new HashSet<>();,java.util.HashSet entriesContainsSet,protected 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassConstantPool.othersContainsSet,Field,No Comment,protected HashSet<ClassFileEntry> othersContainsSet = new HashSet<>();,java.util.HashSet othersContainsSet,protected 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassConstantPool.mustStartClassPool,Field,No Comment,private final HashSet<ClassFileEntry> mustStartClassPool = new HashSet<>();,java.util.HashSet mustStartClassPool,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ClassConstantPool.indexCache,Field,No Comment,"protected Map<ClassFileEntry, Integer> indexCache;",java.util.Map indexCache,protected 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassConstantPool.others,Field,No Comment,private final List<ClassFileEntry> others = new ArrayList<>(500);,java.util.List others,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ClassConstantPool.entries,Field,No Comment,private final List<ClassFileEntry> entries = new ArrayList<>(500);,java.util.List entries,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ClassConstantPool.resolved,Field,No Comment,private boolean resolved;,boolean resolved,private 
org.apache.commons.compress.harmony.unpack200.bytecode.RuntimeVisibleorInvisibleAnnotationsAttribute.numAnnotations,Field,No Comment,private final int numAnnotations;,int numAnnotations,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.RuntimeVisibleorInvisibleAnnotationsAttribute.annotations,Field,No Comment,private final Annotation[] annotations;,org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$Annotation[] annotations,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFile.MAGIC,Field,No Comment,private static final int MAGIC = 0xCAFEBABE;,int MAGIC,"private , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFile.major,Field,No Comment,public int major;,int major,public 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFile.minor,Field,No Comment,public int minor;,int minor,public 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFile.pool,Field,No Comment,public ClassConstantPool pool = new ClassConstantPool();,org.apache.commons.compress.harmony.unpack200.bytecode.ClassConstantPool pool,public 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFile.accessFlags,Field,No Comment,public int accessFlags;,int accessFlags,public 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFile.thisClass,Field,No Comment,public int thisClass;,int thisClass,public 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFile.superClass,Field,No Comment,public int superClass;,int superClass,public 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFile.interfaces,Field,No Comment,public int[] interfaces;,int[] interfaces,public 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFile.fields,Field,No Comment,public ClassFileEntry[] fields;,org.apache.commons.compress.harmony.unpack200.bytecode.ClassFileEntry[] fields,public 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFile.methods,Field,No Comment,public ClassFileEntry[] methods;,org.apache.commons.compress.harmony.unpack200.bytecode.ClassFileEntry[] methods,public 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFile.attributes,Field,No Comment,public Attribute[] attributes;,org.apache.commons.compress.harmony.unpack200.bytecode.Attribute[] attributes,public 
org.apache.commons.compress.harmony.unpack200.bytecode.BCIRenumberedAttribute.renumbered,Field,No Comment,protected boolean renumbered;,boolean renumbered,protected 
org.apache.commons.compress.harmony.unpack200.bytecode.DeprecatedAttribute.attributeName,Field,No Comment,private static CPUTF8 attributeName;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 attributeName,"private , static "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTableAttribute.attributeName,Field,No Comment,private static CPUTF8 attributeName;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 attributeName,"private , static "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTableAttribute.localVariableTableLength,Field,No Comment,private final int localVariableTableLength;,int localVariableTableLength,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTableAttribute.startPcs,Field,No Comment,private final int[] startPcs;,int[] startPcs,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTableAttribute.lengths,Field,No Comment,private final int[] lengths;,int[] lengths,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTableAttribute.nameIndexes,Field,No Comment,private int[] nameIndexes;,int[] nameIndexes,private 
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTableAttribute.descriptorIndexes,Field,No Comment,private int[] descriptorIndexes;,int[] descriptorIndexes,private 
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTableAttribute.indexes,Field,No Comment,private final int[] indexes;,int[] indexes,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTableAttribute.names,Field,No Comment,private final CPUTF8[] names;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8[] names,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTableAttribute.descriptors,Field,No Comment,private final CPUTF8[] descriptors;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8[] descriptors,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LocalVariableTableAttribute.codeLength,Field,No Comment,private int codeLength;,int codeLength,private 
org.apache.commons.compress.harmony.unpack200.bytecode.LineNumberTableAttribute.attributeName,Field,No Comment,private static CPUTF8 attributeName;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 attributeName,"private , static "
org.apache.commons.compress.harmony.unpack200.bytecode.LineNumberTableAttribute.lineNumberTableLength,Field,No Comment,private final int lineNumberTableLength;,int lineNumberTableLength,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LineNumberTableAttribute.startPcs,Field,No Comment,private final int[] startPcs;,int[] startPcs,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.LineNumberTableAttribute.lineNumbers,Field,No Comment,private final int[] lineNumbers;,int[] lineNumbers,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8.utf8,Field,No Comment,private final String utf8;,java.lang.String utf8,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8.hashCodeComputed,Field,No Comment,private boolean hashCodeComputed;,boolean hashCodeComputed,private 
org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8.cachedHashCode,Field,No Comment,private int cachedHashCode;,int cachedHashCode,private 
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFileEntry.NONE,Field,No Comment,protected static final ClassFileEntry[] NONE = {};,org.apache.commons.compress.harmony.unpack200.bytecode.ClassFileEntry[] NONE,"protected , static , final "
org.apache.commons.compress.harmony.unpack200.bytecode.ClassFileEntry.resolved,Field,No Comment,private boolean resolved;,boolean resolved,private 
org.apache.commons.compress.harmony.unpack200.bytecode.CPConstant.value,Field,No Comment,private final Object value;,java.lang.Object value,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationDefaultAttribute.attributeName,Field,No Comment,private static CPUTF8 attributeName;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 attributeName,"private , static "
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationDefaultAttribute.elementValue,Field,No Comment,private final ElementValue elementValue;,org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$ElementValue elementValue,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.CPInterfaceMethodRef.hashCodeComputed,Field,No Comment,private boolean hashCodeComputed;,boolean hashCodeComputed,private 
org.apache.commons.compress.harmony.unpack200.bytecode.CPInterfaceMethodRef.cachedHashCode,Field,No Comment,private int cachedHashCode;,int cachedHashCode,private 
org.apache.commons.compress.harmony.unpack200.bytecode.InnerClassesAttribute.attributeName,Field,No Comment,private static CPUTF8 attributeName;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 attributeName,"private , static "
org.apache.commons.compress.harmony.unpack200.bytecode.InnerClassesAttribute.innerClasses,Field,No Comment,private final List<InnerClassesEntry> innerClasses = new ArrayList<>();,java.util.List innerClasses,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.InnerClassesAttribute.nestedClassFileEntries,Field,No Comment,private final List<ConstantPoolEntry> nestedClassFileEntries = new ArrayList<>();,java.util.List nestedClassFileEntries,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.InnerClassesAttribute$InnerClassesEntry.innerClassInfo,Field,No Comment,CPClass innerClassInfo;,org.apache.commons.compress.harmony.unpack200.bytecode.CPClass innerClassInfo,default
org.apache.commons.compress.harmony.unpack200.bytecode.InnerClassesAttribute$InnerClassesEntry.outerClassInfo,Field,No Comment,CPClass outerClassInfo;,org.apache.commons.compress.harmony.unpack200.bytecode.CPClass outerClassInfo,default
org.apache.commons.compress.harmony.unpack200.bytecode.InnerClassesAttribute$InnerClassesEntry.innerClassName,Field,No Comment,CPUTF8 innerClassName;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 innerClassName,default
org.apache.commons.compress.harmony.unpack200.bytecode.InnerClassesAttribute$InnerClassesEntry.innerClassInfoIndex,Field,No Comment,int innerClassInfoIndex = -1;,int innerClassInfoIndex,default
org.apache.commons.compress.harmony.unpack200.bytecode.InnerClassesAttribute$InnerClassesEntry.outerClassInfoIndex,Field,No Comment,int outerClassInfoIndex = -1;,int outerClassInfoIndex,default
org.apache.commons.compress.harmony.unpack200.bytecode.InnerClassesAttribute$InnerClassesEntry.innerNameIndex,Field,No Comment,int innerNameIndex = -1;,int innerNameIndex,default
org.apache.commons.compress.harmony.unpack200.bytecode.InnerClassesAttribute$InnerClassesEntry.innerClassAccessFlags,Field,No Comment,int innerClassAccessFlags = -1;,int innerClassAccessFlags,default
org.apache.commons.compress.harmony.unpack200.bytecode.RuntimeVisibleorInvisibleParameterAnnotationsAttribute.numParameters,Field,No Comment,private final int numParameters;,int numParameters,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.RuntimeVisibleorInvisibleParameterAnnotationsAttribute.parameterAnnotations,Field,No Comment,private final ParameterAnnotation[] parameterAnnotations;,org.apache.commons.compress.harmony.unpack200.bytecode.RuntimeVisibleorInvisibleParameterAnnotationsAttribute$ParameterAnnotation[] parameterAnnotations,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.RuntimeVisibleorInvisibleParameterAnnotationsAttribute$ParameterAnnotation.annotations,Field,No Comment,private final Annotation[] annotations;,org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$Annotation[] annotations,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.RuntimeVisibleorInvisibleParameterAnnotationsAttribute$ParameterAnnotation.numAnnotations,Field,No Comment,private final int numAnnotations;,int numAnnotations,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$Annotation.numPairs,Field,No Comment,private final int numPairs;,int numPairs,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$Annotation.elementNames,Field,No Comment,private final CPUTF8[] elementNames;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8[] elementNames,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$Annotation.elementValues,Field,No Comment,private final ElementValue[] elementValues;,org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$ElementValue[] elementValues,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$Annotation.type,Field,No Comment,private final CPUTF8 type;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 type,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$Annotation.typeIndex,Field,Resolved values,private int typeIndex;,int typeIndex,private 
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$Annotation.nameIndexes,Field,No Comment,private int[] nameIndexes;,int[] nameIndexes,private 
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$ElementValue.value,Field,No Comment,private final Object value;,java.lang.Object value,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$ElementValue.tag,Field,No Comment,private final int tag;,int tag,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.AnnotationsAttribute$ElementValue.constantValueIndex,Field,resolved value index if it's a constant,private int constantValueIndex = -1;,int constantValueIndex,private 
org.apache.commons.compress.harmony.unpack200.bytecode.CPMethod.hashCodeComputed,Field,No Comment,private boolean hashCodeComputed;,boolean hashCodeComputed,private 
org.apache.commons.compress.harmony.unpack200.bytecode.CPMethod.cachedHashCode,Field,No Comment,private int cachedHashCode;,int cachedHashCode,private 
org.apache.commons.compress.harmony.unpack200.bytecode.CPNameAndType.descriptor,Field,No Comment,CPUTF8 descriptor;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 descriptor,default
org.apache.commons.compress.harmony.unpack200.bytecode.CPNameAndType.descriptorIndex,Field,No Comment,transient int descriptorIndex;,int descriptorIndex,transient 
org.apache.commons.compress.harmony.unpack200.bytecode.CPNameAndType.name,Field,No Comment,CPUTF8 name;,org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8 name,default
org.apache.commons.compress.harmony.unpack200.bytecode.CPNameAndType.nameIndex,Field,No Comment,transient int nameIndex;,int nameIndex,transient 
org.apache.commons.compress.harmony.unpack200.bytecode.CPNameAndType.hashCodeComputed,Field,No Comment,private boolean hashCodeComputed;,boolean hashCodeComputed,private 
org.apache.commons.compress.harmony.unpack200.bytecode.CPNameAndType.cachedHashCode,Field,No Comment,private int cachedHashCode;,int cachedHashCode,private 
org.apache.commons.compress.harmony.unpack200.bytecode.CPMethodRef.hashCodeComputed,Field,No Comment,private boolean hashCodeComputed;,boolean hashCodeComputed,private 
org.apache.commons.compress.harmony.unpack200.bytecode.CPMethodRef.cachedHashCode,Field,No Comment,private int cachedHashCode;,int cachedHashCode,private 
org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute.lengths,Field,No Comment,private final List<Integer> lengths = new ArrayList<>();,java.util.List lengths,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute.body,Field,No Comment,private final List<Object> body = new ArrayList<>();,java.util.List body,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute.pool,Field,No Comment,private ClassConstantPool pool;,org.apache.commons.compress.harmony.unpack200.bytecode.ClassConstantPool pool,private 
org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute.layoutIndex,Field,No Comment,private final int layoutIndex;,int layoutIndex,"private , final "
org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute$AbstractBcValue.actualValue,Field,No Comment,int actualValue;,int actualValue,default
org.apache.commons.compress.harmony.unpack200.bytecode.NewAttribute$BCIndex.index,Field,No Comment,private final int index;,int index,"private , final "
