FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
com.fasterxml.jackson.core.util.JsonRecyclerPools$ConcurrentDequePool.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.util.JsonRecyclerPools$ConcurrentDequePool.GLOBAL,Field,No Comment,protected static final ConcurrentDequePool GLOBAL = new ConcurrentDequePool(SERIALIZATION_SHARED);,com.fasterxml.jackson.core.util.JsonRecyclerPools$ConcurrentDequePool GLOBAL,"protected , static , final "
com.fasterxml.jackson.core.util.JsonRecyclerPools$LockFreePool.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.util.JsonRecyclerPools$LockFreePool.GLOBAL,Field,No Comment,protected static final LockFreePool GLOBAL = new LockFreePool(SERIALIZATION_SHARED);,com.fasterxml.jackson.core.util.JsonRecyclerPools$LockFreePool GLOBAL,"protected , static , final "
com.fasterxml.jackson.core.util.JsonRecyclerPools$BoundedPool.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.util.JsonRecyclerPools$BoundedPool.GLOBAL,Field,No Comment,protected static final BoundedPool GLOBAL = new BoundedPool(SERIALIZATION_SHARED);,com.fasterxml.jackson.core.util.JsonRecyclerPools$BoundedPool GLOBAL,"protected , static , final "
com.fasterxml.jackson.core.StreamReadConstraints.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.StreamReadConstraints.DEFAULT_MAX_DEPTH,Field,* Default setting for maximum depth: see {@link Builder#maxNestingDepth(int)} for details.,public static final int DEFAULT_MAX_DEPTH = 1000;,int DEFAULT_MAX_DEPTH,"public , static , final "
com.fasterxml.jackson.core.StreamReadConstraints.DEFAULT_MAX_DOC_LEN,Field,* Default setting for maximum document length:\n     * see {@link Builder#maxDocumentLength} for details.,public static final long DEFAULT_MAX_DOC_LEN = -1L;,long DEFAULT_MAX_DOC_LEN,"public , static , final "
com.fasterxml.jackson.core.StreamReadConstraints.DEFAULT_MAX_TOKEN_COUNT,Field,* Default setting for maximum token count:\n     * see {@link Builder#maxTokenCount(long)} for details.,public static final long DEFAULT_MAX_TOKEN_COUNT = -1L;,long DEFAULT_MAX_TOKEN_COUNT,"public , static , final "
com.fasterxml.jackson.core.StreamReadConstraints.DEFAULT_MAX_NUM_LEN,Field,* @since 2.16,public static final int DEFAULT_MAX_NUM_LEN = 1000;,int DEFAULT_MAX_NUM_LEN,"public , static , final "
com.fasterxml.jackson.core.StreamReadConstraints.DEFAULT_MAX_STRING_LEN,Field,* Default setting for maximum string length: see {@link Builder#maxStringLength(int)}\n     * for details.\n     *<p>\n     * NOTE: Jackson 2.15.0 initially used a lower setting (5_000_000).,public static final int DEFAULT_MAX_STRING_LEN = 20_000_000;,int DEFAULT_MAX_STRING_LEN,"public , static , final "
com.fasterxml.jackson.core.StreamReadConstraints.DEFAULT_MAX_NAME_LEN,Field,* Default setting for maximum name length: see {@link Builder#maxNameLength(int)}\n     * for details.\n     *\n     * @since 2.16,public static final int DEFAULT_MAX_NAME_LEN = 50_000;,int DEFAULT_MAX_NAME_LEN,"public , static , final "
com.fasterxml.jackson.core.StreamReadConstraints.MAX_BIGINT_SCALE_MAGNITUDE,Field,"* Limit for the maximum magnitude of Scale of {@link java.math.BigDecimal} that can be\n     * converted to {@link java.math.BigInteger}.\n     *<p>\n     * ""100k digits ought to be enough for anybody!""",private static final int MAX_BIGINT_SCALE_MAGNITUDE = 100_000;,int MAX_BIGINT_SCALE_MAGNITUDE,"private , static , final "
com.fasterxml.jackson.core.StreamReadConstraints._maxNestingDepth,Field,No Comment,protected final int _maxNestingDepth;,int _maxNestingDepth,"protected , final "
com.fasterxml.jackson.core.StreamReadConstraints._maxDocLen,Field,No Comment,protected final long _maxDocLen;,long _maxDocLen,"protected , final "
com.fasterxml.jackson.core.StreamReadConstraints._maxTokenCount,Field,No Comment,protected final long _maxTokenCount;,long _maxTokenCount,"protected , final "
com.fasterxml.jackson.core.StreamReadConstraints._maxNumLen,Field,No Comment,protected final int _maxNumLen;,int _maxNumLen,"protected , final "
com.fasterxml.jackson.core.StreamReadConstraints._maxStringLen,Field,No Comment,protected final int _maxStringLen;,int _maxStringLen,"protected , final "
com.fasterxml.jackson.core.StreamReadConstraints._maxNameLen,Field,No Comment,protected final int _maxNameLen;,int _maxNameLen,"protected , final "
com.fasterxml.jackson.core.StreamReadConstraints.DEFAULT,Field,No Comment,"private static StreamReadConstraints DEFAULT = new StreamReadConstraints(DEFAULT_MAX_DEPTH, DEFAULT_MAX_DOC_LEN, DEFAULT_MAX_NUM_LEN, DEFAULT_MAX_STRING_LEN, DEFAULT_MAX_NAME_LEN);",com.fasterxml.jackson.core.StreamReadConstraints DEFAULT,"private , static "
com.fasterxml.jackson.core.StreamReadConstraints$Builder.maxDocLen,Field,No Comment,private long maxDocLen;,long maxDocLen,private 
com.fasterxml.jackson.core.StreamReadConstraints$Builder.maxTokenCount,Field,No Comment,private long maxTokenCount;,long maxTokenCount,private 
com.fasterxml.jackson.core.StreamReadConstraints$Builder.maxNestingDepth,Field,No Comment,private int maxNestingDepth;,int maxNestingDepth,private 
com.fasterxml.jackson.core.StreamReadConstraints$Builder.maxNumLen,Field,No Comment,private int maxNumLen;,int maxNumLen,private 
com.fasterxml.jackson.core.StreamReadConstraints$Builder.maxStringLen,Field,No Comment,private int maxStringLen;,int maxStringLen,private 
com.fasterxml.jackson.core.StreamReadConstraints$Builder.maxNameLen,Field,No Comment,private int maxNameLen;,int maxNameLen,private 
com.fasterxml.jackson.core.JsonTokenId.ID_NOT_AVAILABLE,Field,"* Id used to represent {@link JsonToken#NOT_AVAILABLE}, used in\n     * cases where a token may become available when more input\n     * is available: this occurs in non-blocking use cases.",public final static int ID_NOT_AVAILABLE = -1;,int ID_NOT_AVAILABLE,"public , final , static "
com.fasterxml.jackson.core.JsonTokenId.ID_NO_TOKEN,Field,"* Id used to represent the case where no {@link JsonToken}\n     * is available: either because {@link JsonParser} has not been\n     * advanced to first token, or because no more tokens will be\n     * available (end-of-input or explicit closing of parser}.",public final static int ID_NO_TOKEN = 0;,int ID_NO_TOKEN,"public , final , static "
com.fasterxml.jackson.core.JsonTokenId.ID_START_OBJECT,Field,* Id used to represent {@link JsonToken#START_OBJECT},public final static int ID_START_OBJECT = 1;,int ID_START_OBJECT,"public , final , static "
com.fasterxml.jackson.core.JsonTokenId.ID_END_OBJECT,Field,* Id used to represent {@link JsonToken#END_OBJECT},public final static int ID_END_OBJECT = 2;,int ID_END_OBJECT,"public , final , static "
com.fasterxml.jackson.core.JsonTokenId.ID_START_ARRAY,Field,* Id used to represent {@link JsonToken#START_ARRAY},public final static int ID_START_ARRAY = 3;,int ID_START_ARRAY,"public , final , static "
com.fasterxml.jackson.core.JsonTokenId.ID_END_ARRAY,Field,* Id used to represent {@link JsonToken#END_ARRAY},public final static int ID_END_ARRAY = 4;,int ID_END_ARRAY,"public , final , static "
com.fasterxml.jackson.core.JsonTokenId.ID_FIELD_NAME,Field,* Id used to represent {@link JsonToken#FIELD_NAME}\n     *<p>\n     * NOTE: in Jackson 3.x this enum is renamed as {@code ID_PROPERTY_NAME},public final static int ID_FIELD_NAME = 5;,int ID_FIELD_NAME,"public , final , static "
com.fasterxml.jackson.core.JsonTokenId.ID_STRING,Field,* Id used to represent {@link JsonToken#VALUE_STRING},public final static int ID_STRING = 6;,int ID_STRING,"public , final , static "
com.fasterxml.jackson.core.JsonTokenId.ID_NUMBER_INT,Field,* Id used to represent {@link JsonToken#VALUE_NUMBER_INT},public final static int ID_NUMBER_INT = 7;,int ID_NUMBER_INT,"public , final , static "
com.fasterxml.jackson.core.JsonTokenId.ID_NUMBER_FLOAT,Field,* Id used to represent {@link JsonToken#VALUE_NUMBER_FLOAT},public final static int ID_NUMBER_FLOAT = 8;,int ID_NUMBER_FLOAT,"public , final , static "
com.fasterxml.jackson.core.JsonTokenId.ID_TRUE,Field,* Id used to represent {@link JsonToken#VALUE_TRUE},public final static int ID_TRUE = 9;,int ID_TRUE,"public , final , static "
com.fasterxml.jackson.core.JsonTokenId.ID_FALSE,Field,* Id used to represent {@link JsonToken#VALUE_FALSE},public final static int ID_FALSE = 10;,int ID_FALSE,"public , final , static "
com.fasterxml.jackson.core.JsonTokenId.ID_NULL,Field,No Comment,public final static int ID_NULL = 11;,int ID_NULL,"public , final , static "
com.fasterxml.jackson.core.JsonTokenId.ID_EMBEDDED_OBJECT,Field,* Id used to represent {@link JsonToken#VALUE_EMBEDDED_OBJECT},public final static int ID_EMBEDDED_OBJECT = 12;,int ID_EMBEDDED_OBJECT,"public , final , static "
com.fasterxml.jackson.core.JsonFactory.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.JsonFactory.FORMAT_NAME_JSON,Field,* Name used to identify JSON format\n     * (and returned by {@link #getFormatName()},"public final static String FORMAT_NAME_JSON = ""JSON"";",java.lang.String FORMAT_NAME_JSON,"public , final , static "
com.fasterxml.jackson.core.JsonFactory.DEFAULT_FACTORY_FEATURE_FLAGS,Field,* Bitfield (set of flags) of all factory features that are enabled by default.,protected final static int DEFAULT_FACTORY_FEATURE_FLAGS = JsonFactory.Feature.collectDefaults();,int DEFAULT_FACTORY_FEATURE_FLAGS,"protected , final , static "
com.fasterxml.jackson.core.JsonFactory.DEFAULT_PARSER_FEATURE_FLAGS,Field,* Bitfield (set of flags) of all parser features that are enabled\n     * by default.,protected final static int DEFAULT_PARSER_FEATURE_FLAGS = JsonParser.Feature.collectDefaults();,int DEFAULT_PARSER_FEATURE_FLAGS,"protected , final , static "
com.fasterxml.jackson.core.JsonFactory.DEFAULT_GENERATOR_FEATURE_FLAGS,Field,* Bitfield (set of flags) of all generator features that are enabled\n     * by default.,protected final static int DEFAULT_GENERATOR_FEATURE_FLAGS = JsonGenerator.Feature.collectDefaults();,int DEFAULT_GENERATOR_FEATURE_FLAGS,"protected , final , static "
com.fasterxml.jackson.core.JsonFactory.DEFAULT_ROOT_VALUE_SEPARATOR,Field,No Comment,public final static SerializableString DEFAULT_ROOT_VALUE_SEPARATOR = new SerializedString(Separators.DEFAULT_ROOT_VALUE_SEPARATOR);,com.fasterxml.jackson.core.SerializableString DEFAULT_ROOT_VALUE_SEPARATOR,"public , final , static "
com.fasterxml.jackson.core.JsonFactory.DEFAULT_QUOTE_CHAR,Field,* @since 2.10,"public final static char DEFAULT_QUOTE_CHAR = '""';",char DEFAULT_QUOTE_CHAR,"public , final , static "
com.fasterxml.jackson.core.JsonFactory._rootCharSymbols,Field,"* Each factory comes equipped with a shared root symbol table.\n     * It should not be linked back to the original blueprint, to\n     * avoid contents from leaking between factories.\n     *<p>\n     * NOTE: non-final since 2.17 due to need to re-create if\n     * {@link StreamReadConstraints} re-configured for factory.",protected transient CharsToNameCanonicalizer _rootCharSymbols;,com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer _rootCharSymbols,"protected , transient "
com.fasterxml.jackson.core.JsonFactory._byteSymbolCanonicalizer,Field,"* Alternative to the basic symbol table, some stream-based\n     * parsers use different name canonicalization method.\n     *\n     * @since 2.6",protected final transient ByteQuadsCanonicalizer _byteSymbolCanonicalizer = ByteQuadsCanonicalizer.createRoot();,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer _byteSymbolCanonicalizer,"protected , final , transient "
com.fasterxml.jackson.core.JsonFactory._factoryFeatures,Field,* Currently enabled factory features.,protected int _factoryFeatures = DEFAULT_FACTORY_FEATURE_FLAGS;,int _factoryFeatures,protected 
com.fasterxml.jackson.core.JsonFactory._parserFeatures,Field,* Currently enabled parser features.,protected int _parserFeatures = DEFAULT_PARSER_FEATURE_FLAGS;,int _parserFeatures,protected 
com.fasterxml.jackson.core.JsonFactory._generatorFeatures,Field,* Currently enabled generator features.,protected int _generatorFeatures = DEFAULT_GENERATOR_FEATURE_FLAGS;,int _generatorFeatures,protected 
com.fasterxml.jackson.core.JsonFactory._recyclerPool,Field,* {@link RecyclerPool} configured for use by this factory: used for\n     * recycling underlying read and/or write buffers via {@link BufferRecycler}.\n     *\n     * @since 2.16,protected RecyclerPool<BufferRecycler> _recyclerPool;,com.fasterxml.jackson.core.util.RecyclerPool _recyclerPool,protected 
com.fasterxml.jackson.core.JsonFactory._objectCodec,Field,"* Object that implements conversion functionality between\n     * Java objects and JSON content. For base JsonFactory implementation\n     * usually not set by default, but can be explicitly set.\n     * Sub-classes (like @link org.codehaus.jackson.map.MappingJsonFactory}\n     * usually provide an implementation.",protected ObjectCodec _objectCodec;,com.fasterxml.jackson.core.ObjectCodec _objectCodec,protected 
com.fasterxml.jackson.core.JsonFactory._characterEscapes,Field,"* Definition of custom character escapes to use for generators created\n     * by this factory, if any. If null, standard data format specific\n     * escapes are used.",protected CharacterEscapes _characterEscapes;,com.fasterxml.jackson.core.io.CharacterEscapes _characterEscapes,protected 
com.fasterxml.jackson.core.JsonFactory._streamReadConstraints,Field,* Read constraints to use for {@link JsonParser}s constructed using\n     * this factory.\n     *\n     * @since 2.15,protected StreamReadConstraints _streamReadConstraints;,com.fasterxml.jackson.core.StreamReadConstraints _streamReadConstraints,protected 
com.fasterxml.jackson.core.JsonFactory._errorReportConfiguration,Field,* Container for configuration values used when handling erroneous token inputs. \n     *\n     * @since 2.16,protected ErrorReportConfiguration _errorReportConfiguration;,com.fasterxml.jackson.core.ErrorReportConfiguration _errorReportConfiguration,protected 
com.fasterxml.jackson.core.JsonFactory._streamWriteConstraints,Field,* Write constraints to use for {@link JsonGenerator}s constructed using\n     * this factory.\n     *\n     * @since 2.16,protected StreamWriteConstraints _streamWriteConstraints;,com.fasterxml.jackson.core.StreamWriteConstraints _streamWriteConstraints,protected 
com.fasterxml.jackson.core.JsonFactory._inputDecorator,Field,"* Optional helper object that may decorate input sources, to do\n     * additional processing on input during parsing.",protected InputDecorator _inputDecorator;,com.fasterxml.jackson.core.io.InputDecorator _inputDecorator,protected 
com.fasterxml.jackson.core.JsonFactory._outputDecorator,Field,"* Optional helper object that may decorate output object, to do\n     * additional processing on output during content generation.",protected OutputDecorator _outputDecorator;,com.fasterxml.jackson.core.io.OutputDecorator _outputDecorator,protected 
com.fasterxml.jackson.core.JsonFactory._generatorDecorators,Field,* List of {@link JsonGeneratorDecorator}s to apply to {@link JsonGenerator}s\n     * after construction; applied in the order of addition.\n     *\n     * @since 2.16,protected final List<JsonGeneratorDecorator> _generatorDecorators;,java.util.List _generatorDecorators,"protected , final "
com.fasterxml.jackson.core.JsonFactory._rootValueSeparator,Field,"* Separator used between root-level values, if any; null indicates\n     * ""do not add separator"".\n     * Default separator is a single space character.\n     *\n     * @since 2.1",protected SerializableString _rootValueSeparator = DEFAULT_ROOT_VALUE_SEPARATOR;,com.fasterxml.jackson.core.SerializableString _rootValueSeparator,protected 
com.fasterxml.jackson.core.JsonFactory._maximumNonEscapedChar,Field,"* Optional threshold used for automatically escaping character above certain character\n     * code value: either {@code 0} to indicate that no threshold is specified, or value\n     * at or above 127 to indicate last character code that is NOT automatically escaped\n     * (but depends on other configuration rules for checking).\n     *\n     * @since 2.10",protected int _maximumNonEscapedChar;,int _maximumNonEscapedChar,protected 
com.fasterxml.jackson.core.JsonFactory._quoteChar,Field,* Character used for quoting field names (if field name quoting has not\n     * been disabled with {@link JsonWriteFeature#QUOTE_FIELD_NAMES})\n     * and JSON String values.,protected final char _quoteChar;,char _quoteChar,"protected , final "
com.fasterxml.jackson.core.io.CharacterEscapes.ESCAPE_NONE,Field,* Value used for lookup tables to indicate that matching characters\n     * do not need to be escaped.,public final static int ESCAPE_NONE = 0;,int ESCAPE_NONE,"public , final , static "
com.fasterxml.jackson.core.io.CharacterEscapes.ESCAPE_STANDARD,Field,"* Value used for lookup tables to indicate that matching characters\n     * are to be escaped using standard escaping; for JSON this means\n     * (for example) using ""backslash - u"" escape method.",public final static int ESCAPE_STANDARD = -1;,int ESCAPE_STANDARD,"public , final , static "
com.fasterxml.jackson.core.io.CharacterEscapes.ESCAPE_CUSTOM,Field,* Value used for lookup tables to indicate that matching characters\n     * will need custom escapes; and that another call\n     * to {@link #getEscapeSequence} is needed to figure out exact escape\n     * sequence to output.,public final static int ESCAPE_CUSTOM = -2;,int ESCAPE_CUSTOM,"public , final , static "
com.fasterxml.jackson.core.io.UTF32Reader.LAST_VALID_UNICODE_CHAR,Field,* JSON actually limits available Unicode range in the high end\n     * to the same as xml (to basically limit UTF-8 max byte sequence\n     * length to 4),protected final static int LAST_VALID_UNICODE_CHAR = 0x10FFFF;,int LAST_VALID_UNICODE_CHAR,"protected , final , static "
com.fasterxml.jackson.core.io.UTF32Reader.NC,Field,No Comment,protected final static char NC = (char) 0;,char NC,"protected , final , static "
com.fasterxml.jackson.core.io.UTF32Reader._context,Field,No Comment,protected final IOContext _context;,com.fasterxml.jackson.core.io.IOContext _context,"protected , final "
com.fasterxml.jackson.core.io.UTF32Reader._in,Field,No Comment,protected InputStream _in;,java.io.InputStream _in,protected 
com.fasterxml.jackson.core.io.UTF32Reader._buffer,Field,No Comment,protected byte[] _buffer;,byte[] _buffer,protected 
com.fasterxml.jackson.core.io.UTF32Reader._ptr,Field,No Comment,protected int _ptr;,int _ptr,protected 
com.fasterxml.jackson.core.io.UTF32Reader._length,Field,No Comment,protected int _length;,int _length,protected 
com.fasterxml.jackson.core.io.UTF32Reader._bigEndian,Field,No Comment,protected final boolean _bigEndian;,boolean _bigEndian,"protected , final "
com.fasterxml.jackson.core.io.UTF32Reader._surrogate,Field,"* Although input is fine with full Unicode set, Java still uses\n     * 16-bit chars, so we may have to split high-order chars into\n     * surrogate pairs.",protected char _surrogate = NC;,char _surrogate,protected 
com.fasterxml.jackson.core.io.UTF32Reader._charCount,Field,* Total read character count; used for error reporting purposes,protected int _charCount;,int _charCount,protected 
com.fasterxml.jackson.core.io.UTF32Reader._byteCount,Field,* Total read byte count; used for error reporting purposes,protected int _byteCount;,int _byteCount,protected 
com.fasterxml.jackson.core.io.UTF32Reader._managedBuffers,Field,No Comment,protected final boolean _managedBuffers;,boolean _managedBuffers,"protected , final "
com.fasterxml.jackson.core.io.UTF32Reader._tmpBuf,Field,No Comment,protected char[] _tmpBuf;,char[] _tmpBuf,protected 
com.fasterxml.jackson.core.io.CharTypes.HC,Field,No Comment,"protected final static char[] HC = ""0123456789ABCDEF"".toCharArray();",char[] HC,"protected , final , static "
com.fasterxml.jackson.core.io.CharTypes.HClower,Field,No Comment,"protected final static char[] HClower = ""0123456789abcdef"".toCharArray();",char[] HClower,"protected , final , static "
com.fasterxml.jackson.core.io.CharTypes.HB,Field,No Comment,protected final static byte[] HB;,byte[] HB,"protected , final , static "
com.fasterxml.jackson.core.io.CharTypes.HBlower,Field,No Comment,protected final static byte[] HBlower;,byte[] HBlower,"protected , final , static "
com.fasterxml.jackson.core.io.CharTypes.sInputCodes,Field,* Lookup table used for determining which input characters\n     * need special handling when contained in text segment.,protected final static int[] sInputCodes;,int[] sInputCodes,"protected , final , static "
com.fasterxml.jackson.core.io.CharTypes.sInputCodesUTF8,Field,* Additionally we can combine UTF-8 decoding info into similar\n     * data table.,protected final static int[] sInputCodesUTF8;,int[] sInputCodesUTF8,"protected , final , static "
com.fasterxml.jackson.core.io.CharTypes.sInputCodesJsNames,Field,"* To support non-default (and -standard) unquoted field names mode,\n     * need to have alternate checking.\n     * Basically this is list of 8-bit ASCII characters that are legal\n     * as part of Javascript identifier",protected final static int[] sInputCodesJsNames;,int[] sInputCodesJsNames,"protected , final , static "
com.fasterxml.jackson.core.io.CharTypes.sInputCodesUtf8JsNames,Field,"* This table is similar to Latin-1, except that it marks all ""high-bit""\n     * code as ok. They will be validated at a later point, when decoding\n     * name",protected final static int[] sInputCodesUtf8JsNames;,int[] sInputCodesUtf8JsNames,"protected , final , static "
com.fasterxml.jackson.core.io.CharTypes.sInputCodesComment,Field,* Decoding table used to quickly determine characters that are\n     * relevant within comment content.,protected final static int[] sInputCodesComment;,int[] sInputCodesComment,"protected , final , static "
com.fasterxml.jackson.core.io.CharTypes.sInputCodesWS,Field,* Decoding table used for skipping white space and comments.\n     *\n     * @since 2.3,protected final static int[] sInputCodesWS;,int[] sInputCodesWS,"protected , final , static "
com.fasterxml.jackson.core.io.CharTypes.sOutputEscapes128,Field,* Lookup table used for determining which output characters in\n     * 7-bit ASCII range need to be quoted.,protected final static int[] sOutputEscapes128;,int[] sOutputEscapes128,"protected , final , static "
com.fasterxml.jackson.core.io.CharTypes.sOutputEscapes128WithSlash,Field,* Lookup table same as {@link #sOutputEscapes128} except that\n     * forward slash ('/') is also escaped,protected final static int[] sOutputEscapes128WithSlash;,int[] sOutputEscapes128WithSlash,"protected , final , static "
com.fasterxml.jackson.core.io.CharTypes.sHexValues,Field,"* Lookup table for the first 256 Unicode characters (ASCII / UTF-8)\n     * range. For actual hex digits, contains corresponding value;\n     * for others -1.\n     *<p>\n     * NOTE: before 2.10.1, was of size 128, extended for simpler handling",protected final static int[] sHexValues = new int[256];,int[] sHexValues,"protected , final , static "
com.fasterxml.jackson.core.io.CharTypes$AltEscapes.instance,Field,No Comment,public final static AltEscapes instance = new AltEscapes();,com.fasterxml.jackson.core.io.CharTypes$AltEscapes instance,"public , final , static "
com.fasterxml.jackson.core.io.CharTypes$AltEscapes._altEscapes,Field,No Comment,private int[][] _altEscapes = new int[128][];,int[][] _altEscapes,private 
com.fasterxml.jackson.core.io.CharTypes$AltEscapes._altEscapesWithSlash,Field,@since 2.17,private int[][] _altEscapesWithSlash = new int[128][];,int[][] _altEscapesWithSlash,private 
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.P,Field,The precision in bits.,static final int P = 53;,int P,"static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.W,Field,Exponent width in bits.,private static final int W = (Double.SIZE - 1) - (P - 1);,int W,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.Q_MIN,Field,Minimum value of the exponent: -(2^(W-1)) - P + 3.,static final int Q_MIN = (-1 << W - 1) - P + 3;,int Q_MIN,"static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.Q_MAX,Field,Maximum value of the exponent: 2^(W-1) - P.,static final int Q_MAX = (1 << W - 1) - P;,int Q_MAX,"static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.E_MIN,Field,10^(E_MIN - 1) <= MIN_VALUE < 10^E_MIN,static final int E_MIN = -323;,int E_MIN,"static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.E_MAX,Field,10^(E_MAX - 1) <= MAX_VALUE < 10^E_MAX,static final int E_MAX = 309;,int E_MAX,"static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.C_TINY,Field,"Threshold to detect tiny values, as in section 8.1.1 of [1]",static final long C_TINY = 3;,long C_TINY,"static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.K_MIN,Field,"The minimum and maximum k, as in section 8 of [1]",static final int K_MIN = -324;,int K_MIN,"static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.K_MAX,Field,No Comment,static final int K_MAX = 292;,int K_MAX,"static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.H,Field,H is as in section 8 of [1].,static final int H = 17;,int H,"static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.C_MIN,Field,Minimum value of the significand of a normal value: 2^(P-1).,private static final long C_MIN = 1L << P - 1;,long C_MIN,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.BQ_MASK,Field,Mask to extract the biased exponent.,private static final int BQ_MASK = (1 << W) - 1;,int BQ_MASK,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.T_MASK,Field,Mask to extract the fraction bits.,private static final long T_MASK = (1L << P - 1) - 1;,long T_MASK,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.MASK_63,Field,Used in rop().,private static final long MASK_63 = (1L << 63) - 1;,long MASK_63,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.MASK_28,Field,Used for left-to-tight digit extraction.,private static final int MASK_28 = (1 << 28) - 1;,int MASK_28,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.NON_SPECIAL,Field,No Comment,private static final int NON_SPECIAL = 0;,int NON_SPECIAL,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.PLUS_ZERO,Field,No Comment,private static final int PLUS_ZERO = 1;,int PLUS_ZERO,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.MINUS_ZERO,Field,No Comment,private static final int MINUS_ZERO = 2;,int MINUS_ZERO,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.PLUS_INF,Field,No Comment,private static final int PLUS_INF = 3;,int PLUS_INF,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.MINUS_INF,Field,No Comment,private static final int MINUS_INF = 4;,int MINUS_INF,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.NAN,Field,No Comment,private static final int NAN = 5;,int NAN,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.MAX_CHARS,Field,Room for the longer of the forms\n        -ddddd.dddddddddddd         H + 2 characters\n        -0.00ddddddddddddddddd      H + 5 characters\n        -d.ddddddddddddddddE-eee    H + 7 characters\n    where there are H digits d,public final int MAX_CHARS = H + 7;,int MAX_CHARS,"public , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.bytes,Field,Numerical results are created here...,private final byte[] bytes = new byte[MAX_CHARS];,byte[] bytes,"private , final "
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.index,Field,Index into bytes of rightmost valid character.,private int index;,int index,private 
com.fasterxml.jackson.core.io.schubfach.MathUtils.K_MIN,Field,The boundaries for k in g0(int) and g1(int).\n    K_MIN must be DoubleToDecimal.K_MIN or less.\n    K_MAX must be DoubleToDecimal.K_MAX or more.,static final int K_MIN = -324;,int K_MIN,"static , final "
com.fasterxml.jackson.core.io.schubfach.MathUtils.K_MAX,Field,No Comment,static final int K_MAX = 292;,int K_MAX,"static , final "
com.fasterxml.jackson.core.io.schubfach.MathUtils.H,Field,Must be DoubleToDecimal.H or more,static final int H = 17;,int H,"static , final "
com.fasterxml.jackson.core.io.schubfach.MathUtils.Q_10,Field,"C_10 = floor(log10(2) * 2^Q_10), A_10 = floor(log10(3/4) * 2^Q_10)",private static final int Q_10 = 41;,int Q_10,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.MathUtils.C_10,Field,No Comment,private static final long C_10 = 661_971_961_083L;,long C_10,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.MathUtils.A_10,Field,No Comment,private static final long A_10 = -274_743_187_321L;,long A_10,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.MathUtils.Q_2,Field,C_2 = floor(log2(10) * 2^Q_2),private static final int Q_2 = 38;,int Q_2,"private , static , final "
com.fasterxml.jackson.core.io.schubfach.MathUtils.C_2,Field,No Comment,private static final long C_2 = 913_124_641_741L;,long C_2,"private , static , final "
