FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
org.apache.commons.collections4.comparators.BooleanComparator.trueFirst,Field,{@code true} iff {@code true} values sort before {@code false} values.,private final boolean trueFirst;,boolean trueFirst,"private , final "
org.apache.commons.collections4.comparators.ReverseComparator.serialVersionUID,Field,Serialization version from Collections 2.0.,private static final long serialVersionUID = 2858887242028539265L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.comparators.ReverseComparator.comparator,Field,The comparator being decorated.,private final Comparator<? super E> comparator;,java.util.Comparator comparator,"private , final "
org.apache.commons.collections4.comparators.ComparableComparator.serialVersionUID,Field,Serialization version.,private static final long serialVersionUID = -291439688585137865L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.comparators.ComparableComparator.INSTANCE,Field,The singleton instance.,"@SuppressWarnings(""rawtypes"")\npublic static final ComparableComparator INSTANCE = new ComparableComparator();",org.apache.commons.collections4.comparators.ComparableComparator INSTANCE,"public , static , final "
org.apache.commons.collections4.comparators.TransformingComparator.serialVersionUID,Field,Serialization version from Collections 4.0.,private static final long serialVersionUID = 3456940356043606220L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.comparators.TransformingComparator.decorated,Field,The decorated comparator.,private final Comparator<O> decorated;,java.util.Comparator decorated,"private , final "
org.apache.commons.collections4.comparators.TransformingComparator.transformer,Field,The transformer being used.,"private final Transformer<? super I, ? extends O> transformer;",org.apache.commons.collections4.Transformer transformer,"private , final "
org.apache.commons.collections4.comparators.FixedOrderComparator.serialVersionUID,Field,Serialization version from Collections 4.0.,private static final long serialVersionUID = 82794675842863201L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.comparators.FixedOrderComparator.map,Field,Internal map of object to position,"private final Map<T, Integer> map = new HashMap<>();",java.util.Map map,"private , final "
org.apache.commons.collections4.comparators.FixedOrderComparator.counter,Field,Counter used in determining the position in the map,private int counter;,int counter,private 
org.apache.commons.collections4.comparators.FixedOrderComparator.isLocked,Field,Is the comparator locked against further change,private boolean isLocked;,boolean isLocked,private 
org.apache.commons.collections4.comparators.FixedOrderComparator.unknownObjectBehavior,Field,The behavior in the case of an unknown object,private UnknownObjectBehavior unknownObjectBehavior = UnknownObjectBehavior.EXCEPTION;,org.apache.commons.collections4.comparators.FixedOrderComparator$UnknownObjectBehavior unknownObjectBehavior,private 
org.apache.commons.collections4.comparators.NullComparator.serialVersionUID,Field,Serialization version.,private static final long serialVersionUID = -5820772575483504339L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.comparators.NullComparator.nonNullComparator,Field,*  The comparator to use when comparing two non-{@code null} objects.\n     *,private final Comparator<? super E> nonNullComparator;,java.util.Comparator nonNullComparator,"private , final "
org.apache.commons.collections4.comparators.NullComparator.nullsAreHigh,Field,*  Specifies whether a {@code null} are compared as higher than\n     *  non-{@code null} objects.\n     *,private final boolean nullsAreHigh;,boolean nullsAreHigh,"private , final "
org.apache.commons.collections4.CollectionUtils.INDEX_NOT_FOUND,Field,* The index value when an element is not found in a collection or array: {@code -1}.\n     *\n     * @since 4.5.0-M1,public static final int INDEX_NOT_FOUND = -1;,int INDEX_NOT_FOUND,"public , static , final "
org.apache.commons.collections4.CollectionUtils.DEFAULT_TOSTRING_PREFIX,Field,* Default prefix used while converting an Iterator to its String representation.\n     *\n     * @since 4.5.0-M1,"public static final String DEFAULT_TOSTRING_PREFIX = ""["";",java.lang.String DEFAULT_TOSTRING_PREFIX,"public , static , final "
org.apache.commons.collections4.CollectionUtils.DEFAULT_TOSTRING_SUFFIX,Field,* Default suffix used while converting an Iterator to its String representation.\n     *\n     * @since 4.5.0-M1,"public static final String DEFAULT_TOSTRING_SUFFIX = ""]"";",java.lang.String DEFAULT_TOSTRING_SUFFIX,"public , static , final "
org.apache.commons.collections4.CollectionUtils.COLON,Field,"* A String for Colon  ("":"").\n     *\n     * @since 4.5.0-M1","public static final String COLON = "":"";",java.lang.String COLON,"public , static , final "
org.apache.commons.collections4.CollectionUtils.COMMA,Field,"* A String for Comma ("","").\n     *\n     * @since 4.5.0-M1","public static final String COMMA = "","";",java.lang.String COMMA,"public , static , final "
org.apache.commons.collections4.CollectionUtils.EMPTY_COLLECTION,Field,* An empty unmodifiable collection.\n     * The JDK provides empty Set and List implementations which could be used for\n     * this purpose. However they could be cast to Set or List which might be\n     * undesirable. This implementation only implements Collection.,"// we deliberately use the raw type here\n@SuppressWarnings(""rawtypes"")\npublic static final Collection EMPTY_COLLECTION = Collections.emptyList();",java.util.Collection EMPTY_COLLECTION,"public , static , final "
org.apache.commons.collections4.CollectionUtils$CardinalityHelper.cardinalityA,Field,Contains the cardinality for each object in collection A.,final Bag<O> cardinalityA;,org.apache.commons.collections4.Bag cardinalityA,final 
org.apache.commons.collections4.CollectionUtils$CardinalityHelper.cardinalityB,Field,Contains the cardinality for each object in collection B.,final Bag<O> cardinalityB;,org.apache.commons.collections4.Bag cardinalityB,final 
org.apache.commons.collections4.CollectionUtils$EquatorWrapper.equator,Field,No Comment,private final Equator<? super O> equator;,org.apache.commons.collections4.Equator equator,"private , final "
org.apache.commons.collections4.CollectionUtils$EquatorWrapper.object,Field,No Comment,private final O object;,java.lang.Object object,"private , final "
org.apache.commons.collections4.CollectionUtils$SetOperationCardinalityHelper.elements,Field,Contains the unique elements of the two collections.,private final Set<O> elements;,java.util.Set elements,"private , final "
org.apache.commons.collections4.CollectionUtils$SetOperationCardinalityHelper.newList,Field,Output collection.,private final List<O> newList;,java.util.List newList,"private , final "
org.apache.commons.collections4.splitmap.AbstractIterableGetMapDecorator.map,Field,The map to decorate,"transient Map<K, V> map;",java.util.Map map,transient 
org.apache.commons.collections4.splitmap.TransformedSplitMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 5966875321133456994L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.splitmap.TransformedSplitMap.keyTransformer,Field,The transformer to use for the key,"private final Transformer<? super J, ? extends K> keyTransformer;",org.apache.commons.collections4.Transformer keyTransformer,"private , final "
org.apache.commons.collections4.splitmap.TransformedSplitMap.valueTransformer,Field,The transformer to use for the value,"private final Transformer<? super U, ? extends V> valueTransformer;",org.apache.commons.collections4.Transformer valueTransformer,"private , final "
org.apache.commons.collections4.IterableUtils.EMPTY_ITERABLE,Field,* An empty iterable.,"@SuppressWarnings(""rawtypes"")\nstatic final FluentIterable EMPTY_ITERABLE = new FluentIterable<Object>() {\n\n    @Override\n    public Iterator<Object> iterator() {\n        return IteratorUtils.emptyIterator();\n    }\n};",org.apache.commons.collections4.FluentIterable EMPTY_ITERABLE,"static , final "
org.apache.commons.collections4.IterableUtils$UnmodifiableIterable.iterable,Field,No Comment,private final Iterable<E> iterable;,java.lang.Iterable iterable,"private , final "
org.apache.commons.collections4.trie.PatriciaTrie.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 4446367780901817838L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.trie.UnmodifiableTrie.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -7156426030315945159L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.trie.UnmodifiableTrie.delegate,Field,* The delegate Trie.,"private final Trie<K, V> delegate;",org.apache.commons.collections4.Trie delegate,"private , final "
org.apache.commons.collections4.trie.KeyAnalyzer.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -20497563720380683L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.trie.KeyAnalyzer.NULL_BIT_KEY,Field,"* Returned by {@link #bitIndex(Object, int, int, Object, int, int)}\n     * if key's bits are all 0.",public static final int NULL_BIT_KEY = -1;,int NULL_BIT_KEY,"public , static , final "
org.apache.commons.collections4.trie.KeyAnalyzer.EQUAL_BIT_KEY,Field,"* Returned by {@link #bitIndex(Object, int, int, Object, int, int)} if key and found key are equal.\n     * This is a very specific case and shouldn't happen on a regular basis.",public static final int EQUAL_BIT_KEY = -2;,int EQUAL_BIT_KEY,"public , static , final "
org.apache.commons.collections4.trie.KeyAnalyzer.OUT_OF_BOUNDS_BIT_KEY,Field,* Used to test a {@code bitIndex} in {@link #isOutOfBoundsIndex(int)}.,public static final int OUT_OF_BOUNDS_BIT_KEY = -3;,int OUT_OF_BOUNDS_BIT_KEY,"public , static , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 5155253417231339498L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie.root,Field,The root node of the {@link org.apache.commons.collections4.Trie}.,"private transient TrieEntry<K, V> root = new TrieEntry<>(null, null, -1);",org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry root,"private , transient "
org.apache.commons.collections4.trie.AbstractPatriciaTrie.keySet,Field,"* Each of these fields are initialized to contain an instance of the\n     * appropriate view the first time this view is requested. The views are\n     * stateless, so there's no reason to create more than one of each.",private transient volatile Set<K> keySet;,java.util.Set keySet,"private , transient , volatile "
org.apache.commons.collections4.trie.AbstractPatriciaTrie.values,Field,No Comment,private transient volatile Collection<V> values;,java.util.Collection values,"private , transient , volatile "
org.apache.commons.collections4.trie.AbstractPatriciaTrie.entrySet,Field,No Comment,"private transient volatile Set<Map.Entry<K, V>> entrySet;",java.util.Set entrySet,"private , transient , volatile "
org.apache.commons.collections4.trie.AbstractPatriciaTrie.size,Field,The current size of the {@link org.apache.commons.collections4.Trie}.,private transient int size;,int size,"private , transient "
org.apache.commons.collections4.trie.AbstractPatriciaTrie.modCount,Field,* The number of times this {@link org.apache.commons.collections4.Trie} has been modified.\n     * It's used to detect concurrent modifications and fail-fast the {@link Iterator}s.,protected transient int modCount;,int modCount,"protected , transient "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$AbstractRangeMap.entrySet,Field,The {@link #entrySet()} view.,"private transient volatile Set<Map.Entry<K, V>> entrySet;",java.util.Set entrySet,"private , transient , volatile "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$AbstractTrieIterator.expectedModCount,Field,For fast-fail.,protected int expectedModCount = AbstractPatriciaTrie.this.modCount;,int expectedModCount,protected 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$AbstractTrieIterator.next,Field,the next node to return,"protected TrieEntry<K, V> next;",org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry next,protected 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$AbstractTrieIterator.current,Field,the current entry we're on,"protected TrieEntry<K, V> current;",org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry current,protected 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet.delegate,Field,No Comment,private final PrefixRangeMap delegate;,org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeMap delegate,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet.prefixStart,Field,No Comment,"private TrieEntry<K, V> prefixStart;",org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry prefixStart,private 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet.expectedModCount,Field,No Comment,private int expectedModCount;,int expectedModCount,private 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$EntryIterator.prefix,Field,values to reset the subtree if we remove it.,private final K prefix;,java.lang.Object prefix,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$EntryIterator.offset,Field,No Comment,private final int offset;,int offset,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$EntryIterator.lengthInBits,Field,No Comment,private final int lengthInBits;,int lengthInBits,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$EntryIterator.lastOne,Field,No Comment,private boolean lastOne;,boolean lastOne,private 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$EntryIterator.subtree,Field,the subtree to search within,"private TrieEntry<K, V> subtree;",org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry subtree,private 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$SingletonIterator.entry,Field,No Comment,"private final TrieEntry<K, V> entry;",org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry entry,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$SingletonIterator.hit,Field,No Comment,private int hit;,int hit,private 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeMap.prefix,Field,No Comment,private final K prefix;,java.lang.Object prefix,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeMap.offsetInBits,Field,No Comment,private final int offsetInBits;,int offsetInBits,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeMap.lengthInBits,Field,No Comment,private final int lengthInBits;,int lengthInBits,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeMap.fromKey,Field,No Comment,private K fromKey;,java.lang.Object fromKey,private 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeMap.toKey,Field,No Comment,private K toKey;,java.lang.Object toKey,private 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeMap.expectedModCount,Field,No Comment,private transient int expectedModCount;,int expectedModCount,"private , transient "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeMap.size,Field,No Comment,private int size = -1;,int size,private 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntryMap.fromKey,Field,"The key to start from, null if the beginning.",private final K fromKey;,java.lang.Object fromKey,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntryMap.toKey,Field,"The key to end at, null if till the end.",private final K toKey;,java.lang.Object toKey,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntryMap.fromInclusive,Field,Whether or not the 'from' is inclusive.,private final boolean fromInclusive;,boolean fromInclusive,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntryMap.toInclusive,Field,Whether or not the 'to' is inclusive.,private final boolean toInclusive;,boolean toInclusive,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet.delegate,Field,No Comment,private final AbstractRangeMap delegate;,org.apache.commons.collections4.trie.AbstractPatriciaTrie$AbstractRangeMap delegate,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet.size,Field,No Comment,private transient int size = -1;,int size,"private , transient "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet.expectedModCount,Field,No Comment,private transient int expectedModCount;,int expectedModCount,"private , transient "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet$EntryIterator.excludedKey,Field,No Comment,private final K excludedKey;,java.lang.Object excludedKey,"private , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$Reference.item,Field,No Comment,private E item;,java.lang.Object item,private 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 4596023148184140013L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry.bitIndex,Field,The index this entry is comparing.,protected int bitIndex;,int bitIndex,protected 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry.parent,Field,The parent of this entry.,"protected TrieEntry<K, V> parent;",org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry parent,protected 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry.left,Field,The left child of this entry.,"protected TrieEntry<K, V> left;",org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry left,protected 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry.right,Field,The right child of this entry.,"protected TrieEntry<K, V> right;",org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry right,protected 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry.predecessor,Field,The entry who uplinks to this entry.,"protected TrieEntry<K, V> predecessor;",org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry predecessor,protected 
org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieMapIterator.previous,Field,the previous node to return,"protected TrieEntry<K, V> previous;",org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry previous,protected 
org.apache.commons.collections4.trie.AbstractBitwiseTrie.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 5826987063535505652L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.trie.AbstractBitwiseTrie.keyAnalyzer,Field,* The {@link KeyAnalyzer} that's being used to build the PATRICIA {@link Trie}.,private final KeyAnalyzer<? super K> keyAnalyzer;,org.apache.commons.collections4.trie.KeyAnalyzer keyAnalyzer,"private , final "
org.apache.commons.collections4.trie.AbstractBitwiseTrie$BasicEntry.serialVersionUID,Field,No Comment,private static final long serialVersionUID = -944364551314110330L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.trie.AbstractBitwiseTrie$BasicEntry.key,Field,* The entry's key.,protected K key;,java.lang.Object key,protected 
org.apache.commons.collections4.trie.AbstractBitwiseTrie$BasicEntry.value,Field,* The entry's value.,protected V value;,java.lang.Object value,protected 
org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.serialVersionUID,Field,No Comment,private static final long serialVersionUID = -7032449491269434877L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.INSTANCE,Field,A singleton instance of {@link StringKeyAnalyzer}.,public static final StringKeyAnalyzer INSTANCE = new StringKeyAnalyzer();,org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer INSTANCE,"public , static , final "
org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.LENGTH,Field,The number of bits per {@link Character}.,public static final int LENGTH = Character.SIZE;,int LENGTH,"public , static , final "
org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.MSB,Field,A bit mask where the first bit is 1 and the others are zero.,private static final int MSB = 0x8000;,int MSB,"private , static , final "
org.apache.commons.collections4.map.TransformedSortedMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -8751771676410385778L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.AbstractLinkedMap.header,Field,Header in the linked list,"transient LinkEntry<K, V> header;",org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry header,transient 
org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry.before,Field,The entry before this one in the order,"protected LinkEntry<K, V> before;",org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry before,protected 
org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry.after,Field,The entry after this one in the order,"protected LinkEntry<K, V> after;",org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry after,protected 
org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.parent,Field,The parent map,"protected final AbstractLinkedMap<K, V> parent;",org.apache.commons.collections4.map.AbstractLinkedMap parent,"protected , final "
org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.last,Field,The current (last returned) entry,"protected LinkEntry<K, V> last;",org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry last,protected 
org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.next,Field,The next entry,"protected LinkEntry<K, V> next;",org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry next,protected 
org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.expectedModCount,Field,The modification count expected,protected int expectedModCount;,int expectedModCount,protected 
org.apache.commons.collections4.map.Flat3Map.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -6701087419741928296L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.Flat3Map.size,Field,"The size of the map, used while in flat mode",private transient int size;,int size,"private , transient "
org.apache.commons.collections4.map.Flat3Map.hash1,Field,"Hash, used while in flat mode",private transient int hash1;,int hash1,"private , transient "
org.apache.commons.collections4.map.Flat3Map.hash2,Field,"Hash, used while in flat mode",private transient int hash2;,int hash2,"private , transient "
org.apache.commons.collections4.map.Flat3Map.hash3,Field,"Hash, used while in flat mode",private transient int hash3;,int hash3,"private , transient "
org.apache.commons.collections4.map.Flat3Map.key1,Field,"Key, used while in flat mode",private transient K key1;,java.lang.Object key1,"private , transient "
org.apache.commons.collections4.map.Flat3Map.key2,Field,"Key, used while in flat mode",private transient K key2;,java.lang.Object key2,"private , transient "
org.apache.commons.collections4.map.Flat3Map.key3,Field,"Key, used while in flat mode",private transient K key3;,java.lang.Object key3,"private , transient "
org.apache.commons.collections4.map.Flat3Map.value1,Field,"Value, used while in flat mode",private transient V value1;,java.lang.Object value1,"private , transient "
org.apache.commons.collections4.map.Flat3Map.value2,Field,"Value, used while in flat mode",private transient V value2;,java.lang.Object value2,"private , transient "
org.apache.commons.collections4.map.Flat3Map.value3,Field,"Value, used while in flat mode",private transient V value3;,java.lang.Object value3,"private , transient "
org.apache.commons.collections4.map.Flat3Map.delegateMap,Field,"Map, used while in delegate mode","private transient AbstractHashedMap<K, V> delegateMap;",org.apache.commons.collections4.map.AbstractHashedMap delegateMap,"private , transient "
org.apache.commons.collections4.map.Flat3Map$EntryIterator.parent,Field,No Comment,"private final Flat3Map<K, V> parent;",org.apache.commons.collections4.map.Flat3Map parent,"private , final "
org.apache.commons.collections4.map.Flat3Map$EntryIterator.nextIndex,Field,No Comment,private int nextIndex;,int nextIndex,private 
org.apache.commons.collections4.map.Flat3Map$EntryIterator.currentEntry,Field,No Comment,"private FlatMapEntry<K, V> currentEntry;",org.apache.commons.collections4.map.Flat3Map$FlatMapEntry currentEntry,private 
org.apache.commons.collections4.map.Flat3Map$EntrySet.parent,Field,No Comment,"private final Flat3Map<K, V> parent;",org.apache.commons.collections4.map.Flat3Map parent,"private , final "
org.apache.commons.collections4.map.Flat3Map$FlatMapEntry.parent,Field,No Comment,"private final Flat3Map<K, V> parent;",org.apache.commons.collections4.map.Flat3Map parent,"private , final "
org.apache.commons.collections4.map.Flat3Map$FlatMapEntry.index,Field,No Comment,private final int index;,int index,"private , final "
org.apache.commons.collections4.map.Flat3Map$FlatMapEntry.removed,Field,No Comment,private volatile boolean removed;,boolean removed,"private , volatile "
org.apache.commons.collections4.map.Flat3Map$FlatMapIterator.parent,Field,No Comment,"private final Flat3Map<K, V> parent;",org.apache.commons.collections4.map.Flat3Map parent,"private , final "
org.apache.commons.collections4.map.Flat3Map$FlatMapIterator.nextIndex,Field,No Comment,private int nextIndex;,int nextIndex,private 
org.apache.commons.collections4.map.Flat3Map$FlatMapIterator.canRemove,Field,No Comment,private boolean canRemove;,boolean canRemove,private 
org.apache.commons.collections4.map.Flat3Map$KeySet.parent,Field,No Comment,"private final Flat3Map<K, ?> parent;",org.apache.commons.collections4.map.Flat3Map parent,"private , final "
org.apache.commons.collections4.map.Flat3Map$Values.parent,Field,No Comment,"private final Flat3Map<?, V> parent;",org.apache.commons.collections4.map.Flat3Map parent,"private , final "
org.apache.commons.collections4.map.PredicatedMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 7412622456128415156L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.PredicatedMap.keyPredicate,Field,The key predicate to use,protected final Predicate<? super K> keyPredicate;,org.apache.commons.collections4.Predicate keyPredicate,"protected , final "
org.apache.commons.collections4.map.PredicatedMap.valuePredicate,Field,The value predicate to use,protected final Predicate<? super V> valuePredicate;,org.apache.commons.collections4.Predicate valuePredicate,"protected , final "
org.apache.commons.collections4.map.FixedSizeSortedMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 3126019624511683653L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.UnmodifiableSortedMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 5805344239827376360L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.PredicatedSortedMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 3359846175935304332L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.DefaultedMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 19698628745827L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.DefaultedMap.value,Field,The transformer to use if the map does not contain a key,"private final Transformer<? super K, ? extends V> value;",org.apache.commons.collections4.Transformer value,"private , final "
org.apache.commons.collections4.map.ReferenceIdentityMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -1266190134568365852L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator$EntrySet.serialVersionUID,Field,Generated serial version ID.,private static final long serialVersionUID = 4354731610923110264L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator$EntrySet.parent,Field,The parent map,"private final AbstractInputCheckedMapDecorator<K, V> parent;",org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator parent,"private , final "
org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator$EntrySetIterator.parent,Field,The parent map,"private final AbstractInputCheckedMapDecorator<K, V> parent;",org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator parent,"private , final "
org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator$MapEntry.parent,Field,The parent map,"private final AbstractInputCheckedMapDecorator<K, V> parent;",org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator parent,"private , final "
org.apache.commons.collections4.map.FixedSizeMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 7450927208116179316L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.LazySortedMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 2715322183617658933L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.UnmodifiableOrderedMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 8136428161720526266L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.CaseInsensitiveMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -7074655917369299456L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.AbstractHashedMap.NO_NEXT_ENTRY,Field,Exception message.,"protected static final String NO_NEXT_ENTRY = ""No next() entry in the iteration"";",java.lang.String NO_NEXT_ENTRY,"protected , static , final "
org.apache.commons.collections4.map.AbstractHashedMap.NO_PREVIOUS_ENTRY,Field,Exception message.,"protected static final String NO_PREVIOUS_ENTRY = ""No previous() entry in the iteration"";",java.lang.String NO_PREVIOUS_ENTRY,"protected , static , final "
org.apache.commons.collections4.map.AbstractHashedMap.REMOVE_INVALID,Field,Exception message.,"protected static final String REMOVE_INVALID = ""remove() can only be called once after next()"";",java.lang.String REMOVE_INVALID,"protected , static , final "
org.apache.commons.collections4.map.AbstractHashedMap.GETKEY_INVALID,Field,Exception message.,"protected static final String GETKEY_INVALID = ""getKey() can only be called after next() and before remove()"";",java.lang.String GETKEY_INVALID,"protected , static , final "
org.apache.commons.collections4.map.AbstractHashedMap.GETVALUE_INVALID,Field,Exception message.,"protected static final String GETVALUE_INVALID = ""getValue() can only be called after next() and before remove()"";",java.lang.String GETVALUE_INVALID,"protected , static , final "
org.apache.commons.collections4.map.AbstractHashedMap.SETVALUE_INVALID,Field,Exception message.,"protected static final String SETVALUE_INVALID = ""setValue() can only be called after next() and before remove()"";",java.lang.String SETVALUE_INVALID,"protected , static , final "
org.apache.commons.collections4.map.AbstractHashedMap.DEFAULT_CAPACITY,Field,The default capacity to use,protected static final int DEFAULT_CAPACITY = 16;,int DEFAULT_CAPACITY,"protected , static , final "
org.apache.commons.collections4.map.AbstractHashedMap.DEFAULT_THRESHOLD,Field,The default threshold to use,protected static final int DEFAULT_THRESHOLD = 12;,int DEFAULT_THRESHOLD,"protected , static , final "
