FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
com.fasterxml.jackson.databind.DeserializationContext._arrayBuilders,Field,No Comment,protected transient ArrayBuilders _arrayBuilders;,com.fasterxml.jackson.databind.util.ArrayBuilders _arrayBuilders,"protected , transient "
com.fasterxml.jackson.databind.DeserializationContext._objectBuffer,Field,No Comment,protected transient ObjectBuffer _objectBuffer;,com.fasterxml.jackson.databind.util.ObjectBuffer _objectBuffer,"protected , transient "
com.fasterxml.jackson.databind.DeserializationContext._dateFormat,Field,No Comment,protected transient DateFormat _dateFormat;,java.text.DateFormat _dateFormat,"protected , transient "
com.fasterxml.jackson.databind.DeserializationContext._attributes,Field,* Lazily-constructed holder for per-call attributes.\n     *\n     * @since 2.3,protected transient ContextAttributes _attributes;,com.fasterxml.jackson.databind.cfg.ContextAttributes _attributes,"protected , transient "
com.fasterxml.jackson.databind.DeserializationContext._currentType,Field,"* Type of {@link JsonDeserializer} (or, more specifically,\n     *   {@link ContextualDeserializer}) that is being\n     *   contextualized currently.\n     *\n     * @since 2.5",protected LinkedNode<JavaType> _currentType;,com.fasterxml.jackson.databind.util.LinkedNode _currentType,protected 
com.fasterxml.jackson.databind.BeanDescription._type,Field,"* Bean type information, including raw class and possible\n     * generics information",protected final JavaType _type;,com.fasterxml.jackson.databind.JavaType _type,"protected , final "
com.fasterxml.jackson.databind.deser.impl.CreatorCandidate._intr,Field,No Comment,protected final AnnotationIntrospector _intr;,com.fasterxml.jackson.databind.AnnotationIntrospector _intr,"protected , final "
com.fasterxml.jackson.databind.deser.impl.CreatorCandidate._creator,Field,No Comment,protected final AnnotatedWithParams _creator;,com.fasterxml.jackson.databind.introspect.AnnotatedWithParams _creator,"protected , final "
com.fasterxml.jackson.databind.deser.impl.CreatorCandidate._paramCount,Field,No Comment,protected final int _paramCount;,int _paramCount,"protected , final "
com.fasterxml.jackson.databind.deser.impl.CreatorCandidate._params,Field,No Comment,protected final Param[] _params;,com.fasterxml.jackson.databind.deser.impl.CreatorCandidate$Param[] _params,"protected , final "
com.fasterxml.jackson.databind.deser.impl.CreatorCandidate$Param.annotated,Field,No Comment,public final AnnotatedParameter annotated;,com.fasterxml.jackson.databind.introspect.AnnotatedParameter annotated,"public , final "
com.fasterxml.jackson.databind.deser.impl.CreatorCandidate$Param.propDef,Field,No Comment,public final BeanPropertyDefinition propDef;,com.fasterxml.jackson.databind.introspect.BeanPropertyDefinition propDef,"public , final "
com.fasterxml.jackson.databind.deser.impl.CreatorCandidate$Param.injection,Field,No Comment,public final JacksonInject.Value injection;,com.fasterxml.jackson.annotation.JacksonInject$Value injection,"public , final "
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer._parser,Field,No Comment,protected final JsonParser _parser;,com.fasterxml.jackson.core.JsonParser _parser,"protected , final "
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer._context,Field,No Comment,protected final DeserializationContext _context;,com.fasterxml.jackson.databind.DeserializationContext _context,"protected , final "
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer._objectIdReader,Field,No Comment,protected final ObjectIdReader _objectIdReader;,com.fasterxml.jackson.databind.deser.impl.ObjectIdReader _objectIdReader,"protected , final "
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer._creatorParameters,Field,* Buffer used for storing creator parameters for constructing\n     * instance.,protected final Object[] _creatorParameters;,java.lang.Object[] _creatorParameters,"protected , final "
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer._paramsNeeded,Field,* Number of creator parameters for which we have not yet received\n     * values.,protected int _paramsNeeded;,int _paramsNeeded,protected 
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer._paramsSeen,Field,* Bitflag used to track parameters found from incoming data\n     * when number of parameters is\n     * less than 32 (fits in int).,protected int _paramsSeen;,int _paramsSeen,protected 
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer._paramsSeenBig,Field,* Bitflag used to track parameters found from incoming data\n     * when number of parameters is\n     * 32 or higher.,protected final BitSet _paramsSeenBig;,java.util.BitSet _paramsSeenBig,"protected , final "
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer._buffered,Field,"* If we get non-creator parameters before or between\n     * creator parameters, those need to be buffered. Buffer\n     * is just a simple linked list",protected PropertyValue _buffered;,com.fasterxml.jackson.databind.deser.impl.PropertyValue _buffered,protected 
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer._idValue,Field,"* In case there is an Object Id property to handle, this is the value\n     * we have for it.",protected Object _idValue;,java.lang.Object _idValue,protected 
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer._anyParamSetter,Field,"* ""Any setter"" property bound to a Creator parameter (via {@code @JsonAnySetter})\n     *\n     * @since 2.18",protected final SettableAnyProperty _anyParamSetter;,com.fasterxml.jackson.databind.deser.SettableAnyProperty _anyParamSetter,"protected , final "
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer._anyParamBuffered,Field,"* If ""Any-setter-via-Creator"" exists, we will need to buffer values to feed it,\n     * separate from regular, non-creator properties (see {@code _buffered}).\n     *\n     * @since 2.18",protected PropertyValue _anyParamBuffered;,com.fasterxml.jackson.databind.deser.impl.PropertyValue _anyParamBuffered,protected 
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$JDKValueInstantiator.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$ArrayListInstantiator.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$ArrayListInstantiator.INSTANCE,Field,No Comment,static final ArrayListInstantiator INSTANCE = new ArrayListInstantiator();,com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$ArrayListInstantiator INSTANCE,"static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$LinkedListInstantiator.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$HashSetInstantiator.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$HashSetInstantiator.INSTANCE,Field,No Comment,static final HashSetInstantiator INSTANCE = new HashSetInstantiator();,com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$HashSetInstantiator INSTANCE,"static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$TreeSetInstantiator.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$ConcurrentHashMapInstantiator.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$HashMapInstantiator.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$HashMapInstantiator.INSTANCE,Field,No Comment,static final HashMapInstantiator INSTANCE = new HashMapInstantiator();,com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$HashMapInstantiator INSTANCE,"static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$LinkedHashMapInstantiator.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$LinkedHashMapInstantiator.INSTANCE,Field,No Comment,static final LinkedHashMapInstantiator INSTANCE = new LinkedHashMapInstantiator();,com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$LinkedHashMapInstantiator INSTANCE,"static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$TreeMapInstantiator.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$ConstantValueInstantiator.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$ConstantValueInstantiator._value,Field,No Comment,protected final Object _value;,java.lang.Object _value,"protected , final "
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap._caseInsensitive,Field,* @since 2.5,protected final boolean _caseInsensitive;,boolean _caseInsensitive,"protected , final "
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap._hashMask,Field,No Comment,private int _hashMask;,int _hashMask,private 
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap._size,Field,* Number of entries stored in the hash area.,private int _size;,int _size,private 
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap._spillCount,Field,No Comment,private int _spillCount;,int _spillCount,private 
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap._hashArea,Field,* Hash area that contains key/property pairs in adjacent elements.,private Object[] _hashArea;,java.lang.Object[] _hashArea,private 
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap._propsInOrder,Field,"* Array of properties in the exact order they were handed in. This is\n     * used by as-array serialization, deserialization.",private final SettableBeanProperty[] _propsInOrder;,com.fasterxml.jackson.databind.deser.SettableBeanProperty[] _propsInOrder,"private , final "
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap._aliasDefs,Field,"* Configuration of alias mappings, indexed by unmodified property name\n     * to unmodified aliases, if any; entries only included for properties\n     * that do have aliases.\n     * This is is used for constructing actual reverse lookup mapping, if\n     * needed, taking into account possible case-insensitivity, as well\n     * as possibility of name prefixes.\n     *\n     * @since 2.9","private final Map<String, List<PropertyName>> _aliasDefs;",java.util.Map _aliasDefs,"private , final "
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap._aliasMapping,Field,* Mapping from secondary names (aliases) to primary names.\n     *\n     * @since 2.9,"private final Map<String, String> _aliasMapping;",java.util.Map _aliasMapping,"private , final "
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap._locale,Field,"* We require {@link Locale} since case changes are locale-sensitive in certain\n     * cases (see <a href=""https://en.wikipedia.org/wiki/Dotted_and_dotless_I"">Turkish I</a>\n     * for example)\n     *\n     * @since 2.11",private final Locale _locale;,java.util.Locale _locale,"private , final "
com.fasterxml.jackson.databind.deser.impl.ObjectIdValueProperty.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.ObjectIdValueProperty._objectIdReader,Field,No Comment,protected final ObjectIdReader _objectIdReader;,com.fasterxml.jackson.databind.deser.impl.ObjectIdReader _objectIdReader,"protected , final "
com.fasterxml.jackson.databind.deser.impl.NullsConstantProvider.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.NullsConstantProvider.SKIPPER,Field,No Comment,private final static NullsConstantProvider SKIPPER = new NullsConstantProvider(null);,com.fasterxml.jackson.databind.deser.impl.NullsConstantProvider SKIPPER,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.NullsConstantProvider.NULLER,Field,No Comment,private final static NullsConstantProvider NULLER = new NullsConstantProvider(null);,com.fasterxml.jackson.databind.deser.impl.NullsConstantProvider NULLER,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.NullsConstantProvider._nullValue,Field,No Comment,protected final Object _nullValue;,java.lang.Object _nullValue,"protected , final "
com.fasterxml.jackson.databind.deser.impl.NullsConstantProvider._access,Field,No Comment,protected final AccessPattern _access;,com.fasterxml.jackson.databind.util.AccessPattern _access,"protected , final "
com.fasterxml.jackson.databind.deser.impl.ManagedReferenceProperty.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.ManagedReferenceProperty._referenceName,Field,No Comment,protected final String _referenceName;,java.lang.String _referenceName,"protected , final "
com.fasterxml.jackson.databind.deser.impl.ManagedReferenceProperty._isContainer,Field,"* Flag that indicates whether property to handle is a container type\n     * (array, Collection, Map) or not.",protected final boolean _isContainer;,boolean _isContainer,"protected , final "
com.fasterxml.jackson.databind.deser.impl.ManagedReferenceProperty._backProperty,Field,No Comment,protected final SettableBeanProperty _backProperty;,com.fasterxml.jackson.databind.deser.SettableBeanProperty _backProperty,"protected , final "
com.fasterxml.jackson.databind.deser.impl.FieldProperty.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.FieldProperty._annotated,Field,No Comment,final protected AnnotatedField _annotated;,com.fasterxml.jackson.databind.introspect.AnnotatedField _annotated,"final , protected "
com.fasterxml.jackson.databind.deser.impl.FieldProperty._field,Field,* Actual field to set when deserializing this property.\n     * Transient since there is no need to persist; only needed during\n     * construction of objects.,final protected transient Field _field;,java.lang.reflect.Field _field,"final , protected , transient "
com.fasterxml.jackson.databind.deser.impl.FieldProperty._skipNulls,Field,* @since 2.9,final protected boolean _skipNulls;,boolean _skipNulls,"final , protected "
com.fasterxml.jackson.databind.deser.impl.PropertyBasedObjectIdGenerator.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.BeanAsArrayDeserializer.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.BeanAsArrayDeserializer._delegate,Field,* Deserializer we delegate operations that we cannot handle.,protected final BeanDeserializerBase _delegate;,com.fasterxml.jackson.databind.deser.BeanDeserializerBase _delegate,"protected , final "
com.fasterxml.jackson.databind.deser.impl.BeanAsArrayDeserializer._orderedProperties,Field,* Properties in order expected to be found in JSON array.,protected final SettableBeanProperty[] _orderedProperties;,com.fasterxml.jackson.databind.deser.SettableBeanProperty[] _orderedProperties,"protected , final "
com.fasterxml.jackson.databind.deser.impl.ErrorThrowingDeserializer._cause,Field,No Comment,private final Error _cause;,java.lang.Error _cause,"private , final "
com.fasterxml.jackson.databind.deser.impl.NullsAsEmptyProvider.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.NullsAsEmptyProvider._deserializer,Field,No Comment,protected final JsonDeserializer<?> _deserializer;,com.fasterxml.jackson.databind.JsonDeserializer _deserializer,"protected , final "
com.fasterxml.jackson.databind.deser.impl.ObjectIdReader.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.ObjectIdReader._idType,Field,No Comment,protected final JavaType _idType;,com.fasterxml.jackson.databind.JavaType _idType,"protected , final "
com.fasterxml.jackson.databind.deser.impl.ObjectIdReader.propertyName,Field,No Comment,public final PropertyName propertyName;,com.fasterxml.jackson.databind.PropertyName propertyName,"public , final "
com.fasterxml.jackson.databind.deser.impl.ObjectIdReader.generator,Field,* Blueprint generator instance: actual instance will be\n     * fetched from {@link SerializerProvider} using this as\n     * the key.,public final ObjectIdGenerator<?> generator;,com.fasterxml.jackson.annotation.ObjectIdGenerator generator,"public , final "
com.fasterxml.jackson.databind.deser.impl.ObjectIdReader.resolver,Field,No Comment,public final ObjectIdResolver resolver;,com.fasterxml.jackson.annotation.ObjectIdResolver resolver,"public , final "
com.fasterxml.jackson.databind.deser.impl.ObjectIdReader._deserializer,Field,* Deserializer used for deserializing id values.,protected final JsonDeserializer<Object> _deserializer;,com.fasterxml.jackson.databind.JsonDeserializer _deserializer,"protected , final "
com.fasterxml.jackson.databind.deser.impl.ObjectIdReader.idProperty,Field,No Comment,public final SettableBeanProperty idProperty;,com.fasterxml.jackson.databind.deser.SettableBeanProperty idProperty,"public , final "
com.fasterxml.jackson.databind.deser.impl.PropertyValue.next,Field,No Comment,public final PropertyValue next;,com.fasterxml.jackson.databind.deser.impl.PropertyValue next,"public , final "
com.fasterxml.jackson.databind.deser.impl.PropertyValue.value,Field,* Value to assign when POJO has been instantiated.,public final Object value;,java.lang.Object value,"public , final "
com.fasterxml.jackson.databind.deser.impl.PropertyValue$Regular._property,Field,No Comment,final SettableBeanProperty _property;,com.fasterxml.jackson.databind.deser.SettableBeanProperty _property,final 
com.fasterxml.jackson.databind.deser.impl.PropertyValue$Any._property,Field,No Comment,final SettableAnyProperty _property;,com.fasterxml.jackson.databind.deser.SettableAnyProperty _property,final 
com.fasterxml.jackson.databind.deser.impl.PropertyValue$Any._propertyName,Field,No Comment,final String _propertyName;,java.lang.String _propertyName,final 
com.fasterxml.jackson.databind.deser.impl.PropertyValue$Map._key,Field,No Comment,final Object _key;,java.lang.Object _key,final 
com.fasterxml.jackson.databind.deser.impl.PropertyValue$AnyParameter._property,Field,No Comment,final SettableAnyProperty _property;,com.fasterxml.jackson.databind.deser.SettableAnyProperty _property,final 
com.fasterxml.jackson.databind.deser.impl.PropertyValue$AnyParameter._propertyName,Field,No Comment,final String _propertyName;,java.lang.String _propertyName,final 
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler._beanType,Field,No Comment,private final JavaType _beanType;,com.fasterxml.jackson.databind.JavaType _beanType,"private , final "
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler._properties,Field,No Comment,private final ExtTypedProperty[] _properties;,com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler$ExtTypedProperty[] _properties,"private , final "
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler._nameToPropertyIndex,Field,"* Mapping from external property ids to one or more indexes;\n     * in most cases single index as <code>Integer</code>, but\n     * occasionally same name maps to multiple ones: if so,\n     * <code>List&lt;Integer&gt;</code>.","private final Map<String, Object> _nameToPropertyIndex;",java.util.Map _nameToPropertyIndex,"private , final "
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler._typeIds,Field,No Comment,private final String[] _typeIds;,java.lang.String[] _typeIds,"private , final "
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler._tokens,Field,No Comment,private final TokenBuffer[] _tokens;,com.fasterxml.jackson.databind.util.TokenBuffer[] _tokens,"private , final "
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler$Builder._beanType,Field,No Comment,private final JavaType _beanType;,com.fasterxml.jackson.databind.JavaType _beanType,"private , final "
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler$Builder._properties,Field,No Comment,private final List<ExtTypedProperty> _properties = new ArrayList<>();,java.util.List _properties,"private , final "
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler$Builder._nameToPropertyIndex,Field,No Comment,"private final Map<String, Object> _nameToPropertyIndex = new HashMap<>();",java.util.Map _nameToPropertyIndex,"private , final "
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler$ExtTypedProperty._property,Field,No Comment,private final SettableBeanProperty _property;,com.fasterxml.jackson.databind.deser.SettableBeanProperty _property,"private , final "
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler$ExtTypedProperty._typeDeserializer,Field,No Comment,private final TypeDeserializer _typeDeserializer;,com.fasterxml.jackson.databind.jsontype.TypeDeserializer _typeDeserializer,"private , final "
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler$ExtTypedProperty._typePropertyName,Field,No Comment,private final String _typePropertyName;,java.lang.String _typePropertyName,"private , final "
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler$ExtTypedProperty._typeProperty,Field,* @since 2.8,private SettableBeanProperty _typeProperty;,com.fasterxml.jackson.databind.deser.SettableBeanProperty _typeProperty,private 
com.fasterxml.jackson.databind.deser.impl.FailingDeserializer.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.FailingDeserializer._message,Field,No Comment,protected final String _message;,java.lang.String _message,"protected , final "
com.fasterxml.jackson.databind.deser.impl.ReadableObjectId._item,Field,"* @since 2.8 (with this name, formerly `public Object item`)",protected Object _item;,java.lang.Object _item,protected 
com.fasterxml.jackson.databind.deser.impl.ReadableObjectId._key,Field,No Comment,protected final ObjectIdGenerator.IdKey _key;,com.fasterxml.jackson.annotation.ObjectIdGenerator$IdKey _key,"protected , final "
com.fasterxml.jackson.databind.deser.impl.ReadableObjectId._referringProperties,Field,No Comment,protected LinkedList<Referring> _referringProperties;,java.util.LinkedList _referringProperties,protected 
com.fasterxml.jackson.databind.deser.impl.ReadableObjectId._resolver,Field,No Comment,protected ObjectIdResolver _resolver;,com.fasterxml.jackson.annotation.ObjectIdResolver _resolver,protected 
com.fasterxml.jackson.databind.deser.impl.ReadableObjectId$Referring._reference,Field,No Comment,private final UnresolvedForwardReference _reference;,com.fasterxml.jackson.databind.deser.UnresolvedForwardReference _reference,"private , final "
com.fasterxml.jackson.databind.deser.impl.ReadableObjectId$Referring._beanType,Field,No Comment,private final Class<?> _beanType;,java.lang.Class _beanType,"private , final "
com.fasterxml.jackson.databind.deser.impl.TypeWrappedDeserializer.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.TypeWrappedDeserializer._typeDeserializer,Field,No Comment,final protected TypeDeserializer _typeDeserializer;,com.fasterxml.jackson.databind.jsontype.TypeDeserializer _typeDeserializer,"final , protected "
com.fasterxml.jackson.databind.deser.impl.TypeWrappedDeserializer._deserializer,Field,No Comment,final protected JsonDeserializer<Object> _deserializer;,com.fasterxml.jackson.databind.JsonDeserializer _deserializer,"final , protected "
com.fasterxml.jackson.databind.deser.impl.UnwrappedPropertyHandler.JSON_UNWRAPPED_NAME_PREFIX,Field,* @since 2.19,"public static final String JSON_UNWRAPPED_NAME_PREFIX = ""@JsonUnwrapped/"";",java.lang.String JSON_UNWRAPPED_NAME_PREFIX,"public , static , final "
com.fasterxml.jackson.databind.deser.impl.UnwrappedPropertyHandler._creatorProperties,Field,* @since 2.19,protected final List<SettableBeanProperty> _creatorProperties;,java.util.List _creatorProperties,"protected , final "
com.fasterxml.jackson.databind.deser.impl.UnwrappedPropertyHandler._properties,Field,No Comment,protected final List<SettableBeanProperty> _properties;,java.util.List _properties,"protected , final "
com.fasterxml.jackson.databind.deser.impl.NullsFailProvider.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.NullsFailProvider._name,Field,No Comment,protected final PropertyName _name;,com.fasterxml.jackson.databind.PropertyName _name,"protected , final "
com.fasterxml.jackson.databind.deser.impl.NullsFailProvider._type,Field,No Comment,protected final JavaType _type;,com.fasterxml.jackson.databind.JavaType _type,"protected , final "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.TYPE_SINGLETON_SET,Field,No Comment,private final static int TYPE_SINGLETON_SET = 1;,int TYPE_SINGLETON_SET,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.TYPE_SINGLETON_LIST,Field,No Comment,private final static int TYPE_SINGLETON_LIST = 2;,int TYPE_SINGLETON_LIST,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.TYPE_SINGLETON_MAP,Field,No Comment,private final static int TYPE_SINGLETON_MAP = 3;,int TYPE_SINGLETON_MAP,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.TYPE_UNMODIFIABLE_SET,Field,No Comment,private final static int TYPE_UNMODIFIABLE_SET = 4;,int TYPE_UNMODIFIABLE_SET,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.TYPE_UNMODIFIABLE_LIST,Field,No Comment,private final static int TYPE_UNMODIFIABLE_LIST = 5;,int TYPE_UNMODIFIABLE_LIST,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.TYPE_UNMODIFIABLE_MAP,Field,No Comment,private final static int TYPE_UNMODIFIABLE_MAP = 6;,int TYPE_UNMODIFIABLE_MAP,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.TYPE_SYNC_SET,Field,2.12.1,private final static int TYPE_SYNC_SET = 7;,int TYPE_SYNC_SET,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.TYPE_SYNC_COLLECTION,Field,No Comment,private final static int TYPE_SYNC_COLLECTION = 8;,int TYPE_SYNC_COLLECTION,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.TYPE_SYNC_LIST,Field,No Comment,private final static int TYPE_SYNC_LIST = 9;,int TYPE_SYNC_LIST,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.TYPE_SYNC_MAP,Field,No Comment,private final static int TYPE_SYNC_MAP = 10;,int TYPE_SYNC_MAP,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.TYPE_AS_LIST,Field,No Comment,public final static int TYPE_AS_LIST = 11;,int TYPE_AS_LIST,"public , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.PREFIX_JAVA_UTIL_COLLECTIONS,Field,No Comment,"private final static String PREFIX_JAVA_UTIL_COLLECTIONS = ""java.util.Collections$"";",java.lang.String PREFIX_JAVA_UTIL_COLLECTIONS,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.PREFIX_JAVA_UTIL_ARRAYS,Field,No Comment,"private final static String PREFIX_JAVA_UTIL_ARRAYS = ""java.util.Arrays$"";",java.lang.String PREFIX_JAVA_UTIL_ARRAYS,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers.PREFIX_JAVA_UTIL_IMMUTABLE_COLL,Field,"for Java 11+ List.of(), Map.of() stuff","private final static String PREFIX_JAVA_UTIL_IMMUTABLE_COLL = ""java.util.ImmutableCollections$"";",java.lang.String PREFIX_JAVA_UTIL_IMMUTABLE_COLL,"private , final , static "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers$JavaUtilCollectionsConverter._inputType,Field,No Comment,private final JavaType _inputType;,com.fasterxml.jackson.databind.JavaType _inputType,"private , final "
com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers$JavaUtilCollectionsConverter._kind,Field,No Comment,private final int _kind;,int _kind,"private , final "
com.fasterxml.jackson.databind.deser.impl.ValueInjector.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.databind.deser.impl.ValueInjector._valueId,Field,* Identifier used for looking up value to inject,protected final Object _valueId;,java.lang.Object _valueId,"protected , final "
com.fasterxml.jackson.databind.deser.impl.PropertyBasedCreator._propertyCount,Field,"* Number of properties: usually same as size of {@link #_propertyLookup},\n     * but not necessarily, when we have unnamed injectable properties.",protected final int _propertyCount;,int _propertyCount,"protected , final "
com.fasterxml.jackson.databind.deser.impl.PropertyBasedCreator._valueInstantiator,Field,* Helper object that knows how to actually construct the instance by\n     * invoking creator method with buffered arguments.,protected final ValueInstantiator _valueInstantiator;,com.fasterxml.jackson.databind.deser.ValueInstantiator _valueInstantiator,"protected , final "
