FEN:ID,:LABEL,Comment,Modifiers,Extends,Implements
org.apache.commons.jxpath.ri.model.dynamic.DynamicAttributeIterator,Class,* {@code DynamicAttributeIterator} is different from a regular\n * {@code BeanAttributeIterator} in that given a property name it\n * will always find that property (albeit with a null value).,public ,org.apache.commons.jxpath.ri.model.beans.BeanAttributeIterator,
org.apache.commons.jxpath.ri.model.NodeIterator,Interface,* Definition for an iterator for all kinds of Nodes.,public ,,
org.apache.commons.jxpath.ri.model.dynabeans.StrictLazyDynaBeanPointerFactory,Class,* Implemented in response to [JXPATH-144]. Optionally pluggable\n * {@code NodePointerFactory} that returns a special type of\n * {@code NodePointer} for {@code LazyDynaBean}s. The\n * {@code PropertyPointer}s returned by these will respect\n * {@link LazyDynaClass#isDynaProperty(String)} when determining\n * {@link PropertyPointer#isActual()}.,public ,,org.apache.commons.jxpath.ri.model.NodePointerFactory
org.apache.commons.jxpath.ri.model.dynabeans.StrictLazyDynaBeanPointerFactory$StrictLazyDynaBeanPointer,Class,* Pointer implementation.,"private , static , final ",org.apache.commons.jxpath.ri.model.dynabeans.DynaBeanPointer,
org.apache.commons.jxpath.ri.model.dynabeans.DynaBeanPointerFactory,Class,"* Implements NodePointerFactory for DynaBeans.\n * See <a href=""https://commons.apache.org/beanutils/"">\n * Apache Commons BeanUtils\n * </a>",public ,,org.apache.commons.jxpath.ri.model.NodePointerFactory
org.apache.commons.jxpath.ri.model.dynabeans.DynaBeanPointer,Class,"* A Pointer that points to a {@link DynaBean}.  If the target DynaBean is Serializable,\n * so should this instance be.",public ,org.apache.commons.jxpath.ri.model.beans.PropertyOwnerPointer,
org.apache.commons.jxpath.ri.model.dynabeans.DynaBeanPropertyPointer,Class,"* Pointer pointing to a property of a {@link DynaBean}. If the target DynaBean is\n * Serializable, so should this instance be.",public ,org.apache.commons.jxpath.ri.model.beans.PropertyPointer,
org.apache.commons.jxpath.ri.model.container.ContainerPointerFactory,Class,* Implements NodePointerFactory for {@link Container} objects.,public ,,org.apache.commons.jxpath.ri.model.NodePointerFactory
org.apache.commons.jxpath.ri.model.container.ContainerPointer,Class,"* Transparent pointer to a Container. The {@link #getValue()} method\n * returns the contents of the container, rather than the container\n * itself.",public ,org.apache.commons.jxpath.ri.model.NodePointer,
org.apache.commons.jxpath.ri.model.VariablePointer,Class,* Pointer to a context variable.,public ,org.apache.commons.jxpath.ri.model.NodePointer,
org.apache.commons.jxpath.ri.model.NodePointer,Abstract Class,"* Common superclass for Pointers of all kinds.  A NodePointer maps to\n * a deterministic XPath that represents the location of a node in an\n * object graph. This XPath uses only simple axes: child, namespace and\n * attribute and only simple, context-independent predicates.","public , abstract ",,org.apache.commons.jxpath.Pointer
org.apache.commons.jxpath.ri.model.beans.BeanPropertyPointer,Class,* Pointer pointing to a property of a JavaBean.,public ,org.apache.commons.jxpath.ri.model.beans.PropertyPointer,
org.apache.commons.jxpath.ri.model.beans.LangAttributePointer,Class,"* A Pointer that points to the ""lang"" attribute of a JavaBean. The value\n * of the attribute is based on the locale supplied to it in the constructor.",public ,org.apache.commons.jxpath.ri.model.NodePointer,
org.apache.commons.jxpath.ri.model.beans.CollectionNodeIterator,Abstract Class,* Combines node iterators of all elements of a collection into one\n * aggregate node iterator.,"public , abstract ",,org.apache.commons.jxpath.ri.model.NodeIterator
org.apache.commons.jxpath.ri.model.beans.CollectionPointer,Class,* Transparent pointer to a collection (array or Collection).,public ,org.apache.commons.jxpath.ri.model.NodePointer,
org.apache.commons.jxpath.ri.model.beans.CollectionChildNodeIterator,Class,* Combines child node iterators of all elements of a collection into one\n * aggregate child node iterator.,public ,org.apache.commons.jxpath.ri.model.beans.CollectionNodeIterator,
org.apache.commons.jxpath.ri.model.beans.BeanAttributeIterator,Class,"* An iterator of attributes of a JavaBean. Returns bean properties as\n * well as the ""xml:lang"" attribute.",public ,org.apache.commons.jxpath.ri.model.beans.PropertyIterator,
org.apache.commons.jxpath.ri.model.beans.CollectionAttributeNodeIterator,Class,* Combines attribute node iterators of all elements of a collection into one\n * aggregate attribute node iterator.,public ,org.apache.commons.jxpath.ri.model.beans.CollectionNodeIterator,
org.apache.commons.jxpath.ri.model.beans.NullPropertyPointer,Class,,public ,org.apache.commons.jxpath.ri.model.beans.PropertyPointer,
org.apache.commons.jxpath.ri.model.beans.NullElementPointer,Class,"* Used when there is a need to construct a Pointer for a collection element\n * that does not exist.  For example, if the path is ""foo[3]"", but the\n * collection ""foo"" only has one element or is empty or is null, the\n * NullElementPointer can be used to capture this situation without putting a\n * regular NodePointer into an invalid state.  Just create a NullElementPointer\n * with index 2 (= 3 - 1) and a ""foo"" pointer as the parent.",public ,org.apache.commons.jxpath.ri.model.beans.CollectionPointer,
org.apache.commons.jxpath.ri.model.beans.NullPointer,Class,* Pointer whose value is {@code null}.,public ,org.apache.commons.jxpath.ri.model.beans.PropertyOwnerPointer,
org.apache.commons.jxpath.ri.model.beans.BeanPointer,Class,* A Pointer that points to a JavaBean or a collection. It is either\n * the first element of a path or a pointer for a property value.\n * Typically there is a {@link BeanPropertyPointer} between two BeanPointers\n * in the chain.,public ,org.apache.commons.jxpath.ri.model.beans.PropertyOwnerPointer,
org.apache.commons.jxpath.ri.model.beans.PropertyIterator,Class,* Iterates property values of an object pointed at with a {@link PropertyOwnerPointer}.\n * Examples of such objects are JavaBeans and objects with Dynamic Properties.,public ,,org.apache.commons.jxpath.ri.model.NodeIterator
org.apache.commons.jxpath.ri.model.beans.PropertyOwnerPointer,Abstract Class,"* A pointer describing a node that has properties, each of which could be\n * a collection.","public , abstract ",org.apache.commons.jxpath.ri.model.NodePointer,
org.apache.commons.jxpath.ri.model.beans.CollectionPointerFactory,Class,* Implements NodePointerFactory for stand-alone collections.,public ,,org.apache.commons.jxpath.ri.model.NodePointerFactory
org.apache.commons.jxpath.ri.model.beans.PropertyPointer,Abstract Class,* A pointer allocated by a PropertyOwnerPointer to represent the value of\n * a property of the parent object.,"public , abstract ",org.apache.commons.jxpath.ri.model.NodePointer,
org.apache.commons.jxpath.ri.model.beans.BeanPointerFactory,Class,* Implements NodePointerFactory for JavaBeans.,public ,,org.apache.commons.jxpath.ri.model.NodePointerFactory
org.apache.commons.jxpath.ri.model.dom.NamespacePointer,Class,* Represents a namespace node.,public ,org.apache.commons.jxpath.ri.model.NodePointer,
org.apache.commons.jxpath.ri.model.dom.DOMNodePointer,Class,"* A Pointer that points to a DOM node. Because a DOM Node is not guaranteed Serializable,\n * a DOMNodePointer instance may likewise not be properly Serializable.",public ,org.apache.commons.jxpath.ri.model.NodePointer,
org.apache.commons.jxpath.ri.model.dom.DOMAttributePointer,Class,"* A Pointer that points to a DOM node. Because the underlying DOM Attr is not Serializable,\n * neither is this pointer class truly so.",public ,org.apache.commons.jxpath.ri.model.NodePointer,
org.apache.commons.jxpath.ri.model.dom.DOMNodeIterator,Class,* An iterator of children of a DOM Node.,public ,,org.apache.commons.jxpath.ri.model.NodeIterator
org.apache.commons.jxpath.ri.model.dom.DOMAttributeIterator,Class,* An iterator of attributes of a DOM Node.,public ,,org.apache.commons.jxpath.ri.model.NodeIterator
org.apache.commons.jxpath.ri.model.dom.DOMPointerFactory,Class,* Implements NodePointerFactory for DOM elements.,public ,,org.apache.commons.jxpath.ri.model.NodePointerFactory
org.apache.commons.jxpath.ri.model.dom.DOMNamespaceIterator,Class,* An iterator of namespaces of a DOM Node.,public ,,org.apache.commons.jxpath.ri.model.NodeIterator
org.apache.commons.jxpath.ri.model.VariablePointerFactory,Class,* NodePointerFactory to create {@link VariablePointer VariablePointers}.\n * @since JXPath 1.3,public ,,org.apache.commons.jxpath.ri.model.NodePointerFactory
org.apache.commons.jxpath.ri.model.VariablePointerFactory$VariableContextWrapper,Class,* Node value wrapper to trigger a VariablePointerFactory.,"public , static , final ",,
org.apache.commons.jxpath.ri.model.jdom.JDOMAttributePointer,Class,* A Pointer that points to a DOM node.,public ,org.apache.commons.jxpath.ri.model.NodePointer,
org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,Class,* A Pointer that points to a DOM node.,public ,org.apache.commons.jxpath.ri.model.NodePointer,
org.apache.commons.jxpath.ri.model.jdom.JDOMAttributeIterator,Class,* An iterator of attributes of a DOM Node.,public ,,org.apache.commons.jxpath.ri.model.NodeIterator
org.apache.commons.jxpath.ri.model.jdom.JDOMNamespacePointer,Class,* Represents a namespace node.,public ,org.apache.commons.jxpath.ri.model.NodePointer,
org.apache.commons.jxpath.ri.model.jdom.JDOMNamespaceIterator,Class,* An iterator of namespaces of a DOM Node.,public ,,org.apache.commons.jxpath.ri.model.NodeIterator
org.apache.commons.jxpath.ri.model.jdom.JDOMPointerFactory,Class,* Implements NodePointerFactory for DOM elements.,public ,,org.apache.commons.jxpath.ri.model.NodePointerFactory
org.apache.commons.jxpath.ri.model.jdom.JDOMNodeIterator,Class,* An iterator of children of a JDOM Node.,public ,,org.apache.commons.jxpath.ri.model.NodeIterator
org.apache.commons.jxpath.ri.model.NodePointerFactory,Interface,"* Creates NodePointers for objects of a certain type.\n * NodePointerFactories are ordered according to the values returned\n * by the ""getOrder"" method and always queried in that order.",public ,,
org.apache.commons.jxpath.ri.QName,Class,* A qualified name: a combination of an optional namespace prefix\n * and an local name.,public ,,java.io.Serializable
org.apache.commons.jxpath.ri.InfoSetUtil,Class,"* Type conversions, XPath style.",public ,,
org.apache.commons.jxpath.ri.NamespaceResolver,Class,* Namespace resolver for {@link JXPathContextReferenceImpl}.,public ,,java.lang.Cloneable;java.io.Serializable
org.apache.commons.jxpath.ri.compiler.CoreOperationNotEqual,Class,"* Implementation of {@link Expression} for the operation ""!="".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,
org.apache.commons.jxpath.ri.compiler.CoreOperationSubtract,Class,"* Implementation of {@link Expression} for the operation ""-"".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperation,
org.apache.commons.jxpath.ri.compiler.CoreOperationOr,Class,"* Implementation of {@link Expression} for the operation ""or"".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperation,
org.apache.commons.jxpath.ri.compiler.ExpressionPath,Class,"* An  element of the parse tree that represents an expression path, which is a\n * path that starts with an expression like a function call: {@code getFoo(.)\n * /bar}.",public ,org.apache.commons.jxpath.ri.compiler.Path,
org.apache.commons.jxpath.ri.compiler.LocationPath,Class,,public ,org.apache.commons.jxpath.ri.compiler.Path,
org.apache.commons.jxpath.ri.compiler.CoreOperationGreaterThan,Class,"* Implementation of {@link Expression} for the operation ""&gt;"".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression,
org.apache.commons.jxpath.ri.compiler.CoreOperationAnd,Class,"* Implementation of {@link Expression} for the operation ""and"".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperation,
org.apache.commons.jxpath.ri.compiler.CoreOperationEqual,Class,"* Implementation of {@link Expression} for the operation ""="".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,
org.apache.commons.jxpath.ri.compiler.NameAttributeTest,Class,* Captures the {@code foo[@name=<em>expr</em>]} expression. These\n * expressions are handled in a special way when applied to beans\n * or maps.,public ,org.apache.commons.jxpath.ri.compiler.CoreOperationEqual,
org.apache.commons.jxpath.ri.compiler.Operation,Abstract Class,,"public , abstract ",org.apache.commons.jxpath.ri.compiler.Expression,
org.apache.commons.jxpath.ri.compiler.CoreOperationGreaterThanOrEqual,Class,"* Implementation of {@link Expression} for the operation ""&gt;="".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression,
org.apache.commons.jxpath.ri.compiler.NodeTest,Abstract Class,,"public , abstract ",,
org.apache.commons.jxpath.ri.compiler.CoreOperationMod,Class,"* Implementation of {@link Expression} for the operation ""mod"".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperation,
org.apache.commons.jxpath.ri.compiler.Constant,Class,* A compile tree element containing a constant number or string.,public ,org.apache.commons.jxpath.ri.compiler.Expression,
org.apache.commons.jxpath.ri.compiler.Expression,Abstract Class,"* Common superclass for several types of nodes in the parse tree. Provides\n * APIs for optimization of evaluation of expressions.  Specifically, an\n * expression only needs to executed once during the evaluation of an xpath\n * if that expression is context-independent.  Expression.isContextDependent()\n * provides that hint.","public , abstract ",,
org.apache.commons.jxpath.ri.compiler.Expression$PointerIterator,Class,* Pointer iterator,"public , static ",,java.util.Iterator
org.apache.commons.jxpath.ri.compiler.Expression$ValueIterator,Class,* Value Iterator,"public , static ",,java.util.Iterator
org.apache.commons.jxpath.ri.compiler.CoreOperationLessThanOrEqual,Class,"* Implementation of {@link Expression} for the operation ""&lt;="".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression,
org.apache.commons.jxpath.ri.compiler.CoreOperationMultiply,Class,"* Implementation of {@link Expression} for the operation ""*"".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperation,
org.apache.commons.jxpath.ri.compiler.CoreOperationLessThan,Class,"* Implementation of {@link Expression} for the operation ""&lt;"".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression,
org.apache.commons.jxpath.ri.compiler.TreeCompiler,Class,,public ,,org.apache.commons.jxpath.ri.Compiler
org.apache.commons.jxpath.ri.compiler.Step,Class,,public ,,
org.apache.commons.jxpath.ri.compiler.CoreOperationUnion,Class,"* Implementation of {@link Expression} for the operation ""|"".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperation,
org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,Abstract Class,"* Common superclass for the implementations of Expression for the operations\n * ""="" and ""!="".","public , abstract ",org.apache.commons.jxpath.ri.compiler.CoreOperation,
org.apache.commons.jxpath.ri.compiler.CoreOperationDivide,Class,"* Implementation of {@link Expression} for the operation ""div"".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperation,
org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression,Abstract Class,"* Base implementation of Expression for the operations ""&gt;"", ""&gt;="", ""&lt;"", ""&lt;="".\n * @since JXPath 1.3","public , abstract ",org.apache.commons.jxpath.ri.compiler.CoreOperation,
org.apache.commons.jxpath.ri.compiler.ProcessingInstructionTest,Class,,public ,org.apache.commons.jxpath.ri.compiler.NodeTest,
org.apache.commons.jxpath.ri.compiler.ExtensionFunction,Class,* Represents an element of the parse tree representing an extension function\n * call.,public ,org.apache.commons.jxpath.ri.compiler.Operation,
org.apache.commons.jxpath.ri.compiler.NodeTypeTest,Class,,public ,org.apache.commons.jxpath.ri.compiler.NodeTest,
org.apache.commons.jxpath.ri.compiler.CoreOperation,Abstract Class,"* The common subclass for tree elements representing core operations like ""+"",\n * ""- "", ""*"" etc.","public , abstract ",org.apache.commons.jxpath.ri.compiler.Operation,
org.apache.commons.jxpath.ri.compiler.CoreOperationAdd,Class,"* Implementation of {@link Expression} for the operation ""+"".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperation,
org.apache.commons.jxpath.ri.compiler.CoreOperationNegate,Class,"* Implementation of {@link Expression} for the operation unary ""-"".",public ,org.apache.commons.jxpath.ri.compiler.CoreOperation,
org.apache.commons.jxpath.ri.compiler.VariableReference,Class,* An element of the compile tree holding a variable reference.,public ,org.apache.commons.jxpath.ri.compiler.Expression,
org.apache.commons.jxpath.ri.compiler.Path,Abstract Class,,"public , abstract ",org.apache.commons.jxpath.ri.compiler.Expression,
org.apache.commons.jxpath.ri.compiler.NodeNameTest,Class,,public ,org.apache.commons.jxpath.ri.compiler.NodeTest,
org.apache.commons.jxpath.ri.compiler.CoreFunction,Class,"* An element of the compile tree representing one of built-in functions\n * like ""position()"" or ""number()"".",public ,org.apache.commons.jxpath.ri.compiler.Operation,
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl,Class,* The reference implementation of JXPathContext.,public ,org.apache.commons.jxpath.JXPathContext,
org.apache.commons.jxpath.ri.EvalContext,Abstract Class,"* An XPath evaluation context.\n *\n * When  evaluating a path, a chain of EvalContexts is created, each context in\n * the chain representing a step of the path. Subclasses of EvalContext\n * implement behavior of various XPath axes: ""child::"", ""parent::"" etc.","public , abstract ",,org.apache.commons.jxpath.ExpressionContext;java.util.Iterator
org.apache.commons.jxpath.Container,Interface,"* A Container is an object implementing an indirection\n * mechanism transparent to JXPath.  For example, if property\n * ""foo"" of the context node has a Container as its value,\n * the XPath ""foo"" will produce the contents of that Container,\n * rather than the container itself.",public ,java.io.Serializable,
org.apache.commons.jxpath.xml.DOMParser,Class,* An implementation of the XMLParser interface that produces a DOM Document.,public ,org.apache.commons.jxpath.xml.XMLParser2,
org.apache.commons.jxpath.xml.XMLParser2,Abstract Class,* The abstract superclass of XML parsers that produce DOM Documents.\n * The features have the same defaults as {@link javax.xml.parsers.DocumentBuilderFactory}.,"public , abstract ",,org.apache.commons.jxpath.xml.XMLParser
org.apache.commons.jxpath.xml.JDOMParser,Class,* An implementation of the XMLParser interface that produces a JDOM Document.,public ,org.apache.commons.jxpath.xml.XMLParser2,
org.apache.commons.jxpath.xml.DocumentContainer,Class,"* An XML document container reads and parses XML only when it is\n * accessed.  JXPath traverses Containers transparently -\n * you use the same paths to access objects in containers as you\n * do to access those objects directly.  You can create\n * XMLDocumentContainers for various XML documents that may or\n * may not be accessed by XPaths.  If they are, they will be automatically\n * read, parsed and traversed. If they are not - they won't be\n * read at all.",public ,org.apache.commons.jxpath.xml.XMLParser2,org.apache.commons.jxpath.Container
org.apache.commons.jxpath.xml.XMLParser,Interface,* Common interface for XML parsers.  We are not using JAXP because\n * some of the parsers we want to support may not be JAXP compliant.,public ,,
org.apache.commons.jxpath.NodeSet,Interface,"* NodeSet interface can be used as the type of an argument of an extension\n * function.  Alternatively, the function can declare the argument as\n * a Collection (or List or Set), in which case it will be given a collection\n * of <em>values</em> matching the path.",public ,,
org.apache.commons.jxpath.JXPathFunctionNotFoundException,Class,No Comment,public ,org.apache.commons.jxpath.JXPathException,
org.apache.commons.jxpath.FunctionLibrary,Class,"* An object that aggregates {@link Functions} objects into a group Functions\n * object. Since {@link JXPathContext} can only register a single Functions\n * object, FunctionLibrary should always be used to group all Functions objects\n * that need to be registered.",public ,,org.apache.commons.jxpath.Functions
org.apache.commons.jxpath.ExtendedKeyManager,Interface,"* More complete implementation for the XPath {@code ""key()""} function.\n * Returns NodeSet results and allows Object values for better compatibility\n * with non-XML graphs.\n * @since JXPath 1.3",public ,org.apache.commons.jxpath.KeyManager,
org.apache.commons.jxpath.KeyManager,Interface,"* A delegate of {@link JXPathContext} that implements the XPath {@code ""key()""}\n * function.",public ,,
org.apache.commons.jxpath.JXPathBeanInfo,Interface,"* JXPathBeanInfo  is similar to {@link java.beans.BeanInfo} in that it describes\n * properties of a JavaBean class.  By default, JXPathBeanInfo classes are\n * automatically generated by {@link JXPathIntrospector JXPathIntrospector}\n * based on the java.beans.BeanInfo. As with JavaBeans, the user can supply an\n * alternative implementation of JXPathBeanInfo for a custom class.  The\n * alternative implementation is located by class name, which is the same as the\n * name of the class it represents with the suffix ""XBeanInfo"".  So, for\n * example, if you need to provide an alternative JXPathBeanInfo class for class\n * ""com.foo.Bar"", write a class ""com.foo.BarXBeanInfo"" and make it implement the\n * JXPathBeanInfo interface.",public ,java.io.Serializable,
org.apache.commons.jxpath.JXPathContextFactoryConfigurationError,Class,* Thrown when a problem with configuration with the {@link JXPathContextFactory JXPathContextFactories}\n * exists. This error will typically be thrown when the class of a\n * factory specified in the system properties cannot be found\n * or instantiated.,public ,java.lang.Error,
org.apache.commons.jxpath.JXPathAbstractFactoryException,Class,No Comment,public ,org.apache.commons.jxpath.JXPathException,
org.apache.commons.jxpath.functions.MethodFunction,Class,* An XPath extension function implemented as an individual Java method.,public ,,org.apache.commons.jxpath.Function
org.apache.commons.jxpath.functions.ConstructorFunction,Class,* An extension function that creates an instance using a constructor.,public ,,org.apache.commons.jxpath.Function
org.apache.commons.jxpath.MapDynamicPropertyHandler,Class,* Implements the DynamicPropertyHandler interface for {@link java.util.Map}.,public ,,org.apache.commons.jxpath.DynamicPropertyHandler
org.apache.commons.jxpath.PackageFunctions,Class,"* Extension functions provided by Java classes.  The class prefix specified\n * in the constructor is used when a constructor or a static method is called.\n * Usually, a class prefix is a package name (hence the name of this class).\n *\n * Let's say, we declared a PackageFunction like this:\n * <blockquote><pre>\n *     new PackageFunctions(""java.util."", ""util"")\n * </pre></blockquote>\n *\n * We can now use XPaths like:\n * <dl>\n *  <dt>{@code ""util:Date.new()""}</dt>\n *  <dd>Equivalent to {@code new java.util.Date()}</dd>\n *  <dt>{@code ""util:Collections.singleton('foo')""}</dt>\n *  <dd>Equivalent to {@code java.util.Collections.singleton(""foo"")}</dd>\n *  <dt>{@code ""util:substring('foo', 1, 2)""}</dt>\n *  <dd>Equivalent to {@code ""foo"".substring(1, 2)}.  Note that in\n *  this case, the class prefix is not used. JXPath does not check that\n *  the first parameter of the function (the method target) is in fact\n *  a member of the package described by this PackageFunctions object.</dd>\n * </dl>\n *\n * <p>\n * If the first argument of a method or constructor is {@link ExpressionContext},\n * the expression context in which the function is evaluated is passed to\n * the method.\n * </p>\n * <p>\n * There is one PackageFunctions object registered by default with each\n * JXPathContext.  It does not have a namespace and uses no class prefix.\n * The existence of this object allows us to use XPaths like:\n * {@code ""java.util.Date.new()""} and {@code ""length('foo')""}\n * without the explicit registration of any extension functions.\n * </p>",public ,,org.apache.commons.jxpath.Functions
org.apache.commons.jxpath.CompiledExpression,Interface,"* Represents a compiled XPath. The interpretation of compiled XPaths\n * may be faster, because it bypasses the compilation step. The reference\n * implementation of {@link JXPathContext} also globally caches some of the\n * results of compilation, so the direct use of JXPathContext is not\n * always less efficient than the use of CompiledExpression.\n * <p>\n * Use CompiledExpression only when there is a need to evaluate the\n * same expression multiple times and the CompiledExpression can be\n * conveniently cached.\n * <p>\n * To acquire a CompiledExpression, call {@link JXPathContext#compile\n * JXPathContext.compile}",public ,,
org.apache.commons.jxpath.JXPathNotFoundException,Class,* Thrown when JXPath cannot find a requested path.,public ,org.apache.commons.jxpath.JXPathException,
org.apache.commons.jxpath.JXPathException,Class,No Comment,public ,java.lang.RuntimeException,
org.apache.commons.jxpath.JXPathContextFactory,Abstract Class,"* Defines a factory API that enables applications to obtain a\n * {@link JXPathContext} instance.  To acquire a JXPathContext, first call the\n * static {@link #newInstance} method of JXPathContextFactory.\n * This method returns a concrete JXPathContextFactory.\n * Then call {@link #newContext} on that instance.  You will rarely\n * need to perform these steps explicitly: usually you can call one of the\n * {@code JXPathContex.newContext} methods, which will perform these steps\n * for you.\n *\n * @see JXPathContext#newContext(Object)\n * @see JXPathContext#newContext(JXPathContext,Object)","public , abstract ",,
org.apache.commons.jxpath.BasicNodeSet,Class,* A simple implementation of {@link NodeSet} that behaves as a collection\n * of pointers.,public ,,org.apache.commons.jxpath.NodeSet
org.apache.commons.jxpath.Function,Interface,"* Extension function interface. Extension functions are grouped into\n * {@link Functions Functions} objects, which are installed on\n * JXPathContexts using the\n * {@link JXPathContext#setFunctions JXPathContext.setFunctions()}\n * call.\n * <p>\n * The Function interface can be implemented directly. However,\n * most of the time JXPath's built-in implementations should suffice.\n * See {@link ClassFunctions ClassFunctions} and\n * {@link PackageFunctions PackageFunctions}.",public ,,
org.apache.commons.jxpath.JXPathIntrospector,Class,* JXPathIntrospector  maintains a registry of {@link JXPathBeanInfo\n * JXPathBeanInfo} objects for Java classes.,public ,,
org.apache.commons.jxpath.BasicVariables,Class,* A basic implementation of the Variables interface that uses a HashMap.,public ,,org.apache.commons.jxpath.Variables
