FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
com.fasterxml.jackson.dataformat.xml.XmlNameProcessors$ReplaceNameProcessor.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.dataformat.xml.XmlNameProcessors$ReplaceNameProcessor.BEGIN_MATCHER,Field,No Comment,"private static final Pattern BEGIN_MATCHER = Pattern.compile(""^[^a-zA-Z_:]"");",java.util.regex.Pattern BEGIN_MATCHER,"private , static , final "
com.fasterxml.jackson.dataformat.xml.XmlNameProcessors$ReplaceNameProcessor.MAIN_MATCHER,Field,No Comment,"private static final Pattern MAIN_MATCHER = Pattern.compile(""[^a-zA-Z0-9_:-]"");",java.util.regex.Pattern MAIN_MATCHER,"private , static , final "
com.fasterxml.jackson.dataformat.xml.XmlNameProcessors$ReplaceNameProcessor._replacement,Field,No Comment,private final String _replacement;,java.lang.String _replacement,"private , final "
com.fasterxml.jackson.dataformat.xml.XmlNameProcessors$Base64NameProcessor.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.dataformat.xml.XmlNameProcessors$Base64NameProcessor.BASE64_DECODER,Field,No Comment,private static final Base64.Decoder BASE64_DECODER = Base64.getUrlDecoder();,java.util.Base64$Decoder BASE64_DECODER,"private , static , final "
com.fasterxml.jackson.dataformat.xml.XmlNameProcessors$Base64NameProcessor.BASE64_ENCODER,Field,No Comment,private static final Base64.Encoder BASE64_ENCODER = Base64.getUrlEncoder().withoutPadding();,java.util.Base64$Encoder BASE64_ENCODER,"private , static , final "
com.fasterxml.jackson.dataformat.xml.XmlNameProcessors$Base64NameProcessor.VALID_XML_NAME,Field,No Comment,"private static final Pattern VALID_XML_NAME = Pattern.compile(""[a-zA-Z_:]([a-zA-Z0-9_:.-])*"");",java.util.regex.Pattern VALID_XML_NAME,"private , static , final "
com.fasterxml.jackson.dataformat.xml.XmlNameProcessors$Base64NameProcessor._prefix,Field,No Comment,private final String _prefix;,java.lang.String _prefix,"private , final "
com.fasterxml.jackson.dataformat.xml.XmlNameProcessors$AlwaysOnBase64NameProcessor.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.dataformat.xml.XmlNameProcessors$AlwaysOnBase64NameProcessor.BASE64_DECODER,Field,No Comment,private static final Base64.Decoder BASE64_DECODER = Base64.getUrlDecoder();,java.util.Base64$Decoder BASE64_DECODER,"private , static , final "
com.fasterxml.jackson.dataformat.xml.XmlNameProcessors$AlwaysOnBase64NameProcessor.BASE64_ENCODER,Field,No Comment,private static final Base64.Encoder BASE64_ENCODER = Base64.getUrlEncoder().withoutPadding();,java.util.Base64$Encoder BASE64_ENCODER,"private , static , final "
com.fasterxml.jackson.dataformat.xml.XmlFactory.serialVersionUID,Field,2.6,private static final long serialVersionUID = 1;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.dataformat.xml.XmlFactory.FORMAT_NAME_XML,Field,* Name used to identify XML format\n     * (and returned by {@link #getFormatName()},"public final static String FORMAT_NAME_XML = ""XML"";",java.lang.String FORMAT_NAME_XML,"public , final , static "
com.fasterxml.jackson.dataformat.xml.XmlFactory.DEFAULT_XML_PARSER_FEATURE_FLAGS,Field,* Bitfield (set of flags) of all parser features that are enabled\n     * by default.,final static int DEFAULT_XML_PARSER_FEATURE_FLAGS = FromXmlParser.Feature.collectDefaults();,int DEFAULT_XML_PARSER_FEATURE_FLAGS,"final , static "
com.fasterxml.jackson.dataformat.xml.XmlFactory.DEFAULT_XML_GENERATOR_FEATURE_FLAGS,Field,* Bitfield (set of flags) of all generator features that are enabled\n     * by default.,final static int DEFAULT_XML_GENERATOR_FEATURE_FLAGS = ToXmlGenerator.Feature.collectDefaults();,int DEFAULT_XML_GENERATOR_FEATURE_FLAGS,"final , static "
com.fasterxml.jackson.dataformat.xml.XmlFactory._xmlParserFeatures,Field,No Comment,protected int _xmlParserFeatures;,int _xmlParserFeatures,protected 
com.fasterxml.jackson.dataformat.xml.XmlFactory._xmlGeneratorFeatures,Field,No Comment,protected int _xmlGeneratorFeatures;,int _xmlGeneratorFeatures,protected 
com.fasterxml.jackson.dataformat.xml.XmlFactory._xmlInputFactory,Field,non-final for setters (why are they needed again?),protected transient XMLInputFactory _xmlInputFactory;,javax.xml.stream.XMLInputFactory _xmlInputFactory,"protected , transient "
com.fasterxml.jackson.dataformat.xml.XmlFactory._xmlOutputFactory,Field,No Comment,protected transient XMLOutputFactory _xmlOutputFactory;,javax.xml.stream.XMLOutputFactory _xmlOutputFactory,"protected , transient "
com.fasterxml.jackson.dataformat.xml.XmlFactory._cfgNameForTextElement,Field,No Comment,protected String _cfgNameForTextElement;,java.lang.String _cfgNameForTextElement,protected 
com.fasterxml.jackson.dataformat.xml.XmlFactory._nameProcessor,Field,No Comment,protected XmlNameProcessor _nameProcessor;,com.fasterxml.jackson.dataformat.xml.XmlNameProcessor _nameProcessor,protected 
com.fasterxml.jackson.dataformat.xml.XmlFactory._jdkXmlInFactory,Field,* Hiding place for JDK-serialization unthawed factories...,protected transient String _jdkXmlInFactory;,java.lang.String _jdkXmlInFactory,"protected , transient "
com.fasterxml.jackson.dataformat.xml.XmlFactory._jdkXmlOutFactory,Field,* Hiding place for JDK-serialization unthawed factories...,protected transient String _jdkXmlOutFactory;,java.lang.String _jdkXmlOutFactory,"protected , transient "
com.fasterxml.jackson.dataformat.xml.XmlFactory.UTF8_BOM_1,Field,No Comment,private final static byte UTF8_BOM_1 = (byte) 0xEF;,byte UTF8_BOM_1,"private , final , static "
com.fasterxml.jackson.dataformat.xml.XmlFactory.UTF8_BOM_2,Field,No Comment,private final static byte UTF8_BOM_2 = (byte) 0xBB;,byte UTF8_BOM_2,"private , final , static "
com.fasterxml.jackson.dataformat.xml.XmlFactory.UTF8_BOM_3,Field,No Comment,private final static byte UTF8_BOM_3 = (byte) 0xBF;,byte UTF8_BOM_3,"private , final , static "
com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_x,Field,No Comment,private final static byte BYTE_x = (byte) 'x';,byte BYTE_x,"private , final , static "
com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_m,Field,No Comment,private final static byte BYTE_m = (byte) 'm';,byte BYTE_m,"private , final , static "
com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_l,Field,No Comment,private final static byte BYTE_l = (byte) 'l';,byte BYTE_l,"private , final , static "
com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_D,Field,No Comment,private final static byte BYTE_D = (byte) 'D';,byte BYTE_D,"private , final , static "
com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_LT,Field,No Comment,private final static byte BYTE_LT = (byte) '<';,byte BYTE_LT,"private , final , static "
com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_QMARK,Field,No Comment,private final static byte BYTE_QMARK = (byte) '?';,byte BYTE_QMARK,"private , final , static "
com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_EXCL,Field,No Comment,private final static byte BYTE_EXCL = (byte) '!';,byte BYTE_EXCL,"private , final , static "
com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_HYPHEN,Field,No Comment,private final static byte BYTE_HYPHEN = (byte) '-';,byte BYTE_HYPHEN,"private , final , static "
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerModifier.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.KEY_XML_INFO,Field,* Marker used for storing associated internal data with {@link BeanPropertyWriter}\n     * instances; to mark instances that are to be written out as attributes.\n     * Created as separate non-interned String to ensure there are no collisions.,"public final static String KEY_XML_INFO = new String(""xmlInfo"");",java.lang.String KEY_XML_INFO,"public , final , static "
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase._attributeCount,Field,* Number of attributes to write; these will have been ordered to be the first\n     * properties to write.,protected final int _attributeCount;,int _attributeCount,"protected , final "
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase._textPropertyIndex,Field,"* Index of ""text value"" property we have, if any; can have at most\n     * one such property.",protected final int _textPropertyIndex;,int _textPropertyIndex,"protected , final "
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase._xmlNames,Field,"* Array that contains namespace URIs associated with properties, if any;\n     * null if no namespace definitions have been assigned",protected final QName[] _xmlNames;,javax.xml.namespace.QName[] _xmlNames,"protected , final "
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase._cdata,Field,"* Optional set of indexes of properties that should be serialized as CDATA,\n     * instead of regular XML text segment. Left as null in cases where none of\n     * element values are to be written in such a way.",protected final BitSet _cdata;,java.util.BitSet _cdata,"protected , final "
com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider.serialVersionUID,Field,As of 2.7,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider._rootNameLookup,Field,No Comment,protected final XmlRootNameLookup _rootNameLookup;,com.fasterxml.jackson.dataformat.xml.util.XmlRootNameLookup _rootNameLookup,"protected , final "
com.fasterxml.jackson.dataformat.xml.ser.UnwrappingXmlBeanSerializer.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.dataformat.xml.ser.UnwrappingXmlBeanSerializer._nameTransformer,Field,* Transformer used to add prefix and/or suffix for properties of unwrapped\n     * POJO.,protected final NameTransformer _nameTransformer;,com.fasterxml.jackson.databind.util.NameTransformer _nameTransformer,"protected , final "
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.DEFAULT_UNKNOWN_ELEMENT,Field,"* If we support optional definition of element names, this is the element\n     * name to use...","protected final static String DEFAULT_UNKNOWN_ELEMENT = ""unknown"";",java.lang.String DEFAULT_UNKNOWN_ELEMENT,"protected , final , static "
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._xmlWriter,Field,No Comment,protected final XMLStreamWriter2 _xmlWriter;,org.codehaus.stax2.XMLStreamWriter2 _xmlWriter,"protected , final "
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._originalXmlWriter,Field,No Comment,protected final XMLStreamWriter _originalXmlWriter;,javax.xml.stream.XMLStreamWriter _originalXmlWriter,"protected , final "
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._stax2Emulation,Field,* Marker flag set if the underlying stream writer has to emulate\n     * Stax2 API: this is problematic if trying to use {@link #writeRaw} calls.,protected final boolean _stax2Emulation;,boolean _stax2Emulation,"protected , final "
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._streamWriteConstraints,Field,* @since 2.16,protected final StreamWriteConstraints _streamWriteConstraints;,com.fasterxml.jackson.core.StreamWriteConstraints _streamWriteConstraints,"protected , final "
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._formatFeatures,Field,* Bit flag composed of bits that indicate which\n     * {@link ToXmlGenerator.Feature}s\n     * are enabled.,protected int _formatFeatures;,int _formatFeatures,protected 
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._xmlPrettyPrinter,Field,* We may need to use XML-specific indentation as well,protected XmlPrettyPrinter _xmlPrettyPrinter;,com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter _xmlPrettyPrinter,protected 
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._nameProcessor,Field,* Escapes names with invalid XML characters\n     *\n     * @since 2.14,protected XmlNameProcessor _nameProcessor;,com.fasterxml.jackson.dataformat.xml.XmlNameProcessor _nameProcessor,protected 
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._initialized,Field,* Marker set when {@link #initGenerator()} has been called or not.\n     * \n     * @since 2.2,protected boolean _initialized;,boolean _initialized,protected 
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._nextName,Field,* Element or attribute name to use for next output call.\n     * Assigned by either code that initiates serialization\n     * or bean serializer.,protected QName _nextName = null;,javax.xml.namespace.QName _nextName,protected 
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._nextIsAttribute,Field,* Marker flag that indicates whether next name to write\n     * implies an attribute (true) or element (false),protected boolean _nextIsAttribute = false;,boolean _nextIsAttribute,protected 
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._nextIsUnwrapped,Field,* Marker flag used to indicate that the next write of a (property)\n     * value should be done without using surrounding start/end\n     * elements. Flag is to be cleared once unwrapping has been triggered\n     * once.,protected boolean _nextIsUnwrapped = false;,boolean _nextIsUnwrapped,protected 
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._nextIsCData,Field,* Marker flag used to indicate that the next write of a (property)\n     * value should be as CData,protected boolean _nextIsCData = false;,boolean _nextIsCData,protected 
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._elementNameStack,Field,"* To support proper serialization of arrays it is necessary to keep\n     * stack of element names, so that we can ""revert"" to earlier",protected LinkedList<QName> _elementNameStack = new LinkedList<QName>();,java.util.LinkedList _elementNameStack,protected 
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._nameToEncode,Field,* Reusable internal value object\n     *\n     * @since 2.14,protected XmlNameProcessor.XmlName _nameToEncode = new XmlNameProcessor.XmlName();,com.fasterxml.jackson.dataformat.xml.XmlNameProcessor$XmlName _nameToEncode,protected 
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanPropertyWriter.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanPropertyWriter._wrapperQName,Field,* Element name used as wrapper for collection.,protected final QName _wrapperQName;,javax.xml.namespace.QName _wrapperQName,"protected , final "
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanPropertyWriter._wrappedQName,Field,* Element name used for items in the collection,protected final QName _wrappedQName;,javax.xml.namespace.QName _wrappedQName,"protected , final "
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializer.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.dataformat.xml.XmlMapper.serialVersionUID,Field,as of 2.6,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.dataformat.xml.XmlMapper.DEFAULT_XML_MODULE,Field,No Comment,protected final static JacksonXmlModule DEFAULT_XML_MODULE = new JacksonXmlModule();,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule DEFAULT_XML_MODULE,"protected , final , static "
com.fasterxml.jackson.dataformat.xml.XmlMapper.DEFAULT_XML_PRETTY_PRINTER,Field,No Comment,protected final static DefaultXmlPrettyPrinter DEFAULT_XML_PRETTY_PRINTER = new DefaultXmlPrettyPrinter();,com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter DEFAULT_XML_PRETTY_PRINTER,"protected , final , static "
com.fasterxml.jackson.dataformat.xml.XmlMapper._xmlModule,Field,need to hold on to module instance just in case copy() is used,protected final JacksonXmlModule _xmlModule;,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule _xmlModule,"protected , final "
