"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"org.apache.commons.csv.CSVParser$Builder.setTrackBytes(boolean)","Method","* Sets whether to enable byte tracking for the parser.
         *
         * @param trackBytes {@code true} to enable byte tracking; {@code false} to disable it.
         * @return this instance.
         * @since 1.13.0","public Builder setTrackBytes(final boolean trackBytes) {
    this.trackBytes = trackBytes;
    return asThis();
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$Builder.setTrackBytes(boolean).trackBytes","Parameter_1","Belong to org.apache.commons.csv.CSVParser$Builder.setTrackBytes(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$Builder.<init>()","Constructor","* Constructs a new instance.","protected Builder() {
    // empty
}","No return type","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$CSVRecordIterator","Class","No Comment","Class do not obtain Source Code","No return type","final ","","java.util.Iterator"
"org.apache.commons.csv.CSVParser$CSVRecordIterator.current","Field","No Comment","private CSVRecord current;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$CSVRecordIterator.getNextRecord()","Method","* Gets the next record or null at the end of stream or max rows read.
         *
         * @throws IOException  on parse error or input read-failure
         * @throws CSVException on invalid input.
         * @return the next record, or {@code null} if the end of the stream has been reached.","private CSVRecord getNextRecord() {
    CSVRecord record = null;
    if (format.useRow(recordNumber + 1)) {
        record = Uncheck.get(CSVParser.this::nextRecord);
    }
    return record;
}","CSVRecord","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$CSVRecordIterator.hasNext()","Method","No Comment","@Override
public boolean hasNext() {
    if (isClosed()) {
        return false;
    }
    if (current == null) {
        current = getNextRecord();
    }
    return current != null;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$CSVRecordIterator.next()","Method","No Comment","@Override
public CSVRecord next() {
    if (isClosed()) {
        throw new NoSuchElementException(""CSVParser has been closed"");
    }
    CSVRecord next = current;
    current = null;
    if (next == null) {
        // hasNext() wasn't called before
        next = getNextRecord();
        if (next == null) {
            throw new NoSuchElementException(""No more CSV records available"");
        }
    }
    return next;
}","CSVRecord","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$CSVRecordIterator.remove()","Method","No Comment","@Override
public void remove() {
    throw new UnsupportedOperationException();
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$Headers","Class","* Header information based on name and position.","Class do not obtain Source Code","No return type","private , static , final ","",""
"org.apache.commons.csv.CSVParser$Headers.headerMap","Field","* Header column positions (0-based)","final Map<String, Integer> headerMap;","No return type","final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$Headers.headerNames","Field","* Header names in column order","final List<String> headerNames;","No return type","final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$Headers.<init>(Map,List)","Constructor","No Comment","Headers(final Map<String, Integer> headerMap, final List<String> headerNames) {
    this.headerMap = headerMap;
    this.headerNames = headerNames;
}","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$Headers.<init>(Map,List).headerMap","Parameter_1","Belong to org.apache.commons.csv.CSVParser$Headers.<init>(Map,List)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$Headers.<init>(Map,List).headerNames","Parameter_2","Belong to org.apache.commons.csv.CSVParser$Headers.<init>(Map,List)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder","Class","* Builds a new {@link CSVParser}.
     *
     * @since 1.13.0","Class do not obtain Source Code","No return type","public , static ","org.apache.commons.io.build.AbstractStreamBuilder",""
"org.apache.commons.csv.CSVParser.Builder.format","Field","No Comment","private CSVFormat format;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder.characterOffset","Field","No Comment","private long characterOffset;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder.recordNumber","Field","No Comment","private long recordNumber = 1;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder.trackBytes","Field","No Comment","private boolean trackBytes;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder.get()","Method","No Comment","@SuppressWarnings(""resource"")
@Override
public CSVParser get() throws IOException {
    return new CSVParser(getReader(), format != null ? format : CSVFormat.DEFAULT, characterOffset, recordNumber, getCharset(), trackBytes);
}","CSVParser","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder.setCharacterOffset(long)","Method","* Sets the lexer offset when the parser does not start parsing at the beginning of the source.
         *
         * @param characterOffset the lexer offset.
         * @return this instance.","public Builder setCharacterOffset(final long characterOffset) {
    this.characterOffset = characterOffset;
    return asThis();
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder.setCharacterOffset(long).characterOffset","Parameter_1","Belong to org.apache.commons.csv.CSVParser.Builder.setCharacterOffset(long)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder.setFormat(CSVFormat)","Method","* Sets the CSV format. A copy of the given format is kept.
         *
         * @param format the CSV format, null is equivalent to {@link CSVFormat#DEFAULT}.
         * @return this instance.","public Builder setFormat(final CSVFormat format) {
    this.format = CSVFormat.copy(format);
    return asThis();
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder.setFormat(CSVFormat).format","Parameter_1","Belong to org.apache.commons.csv.CSVParser.Builder.setFormat(CSVFormat)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder.setRecordNumber(long)","Method","* Sets the next record number to assign, defaults to {@code 1}.
         *
         * @param recordNumber the next record number to assign.
         * @return this instance.","public Builder setRecordNumber(final long recordNumber) {
    this.recordNumber = recordNumber;
    return asThis();
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder.setRecordNumber(long).recordNumber","Parameter_1","Belong to org.apache.commons.csv.CSVParser.Builder.setRecordNumber(long)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder.setTrackBytes(boolean)","Method","* Sets whether to enable byte tracking for the parser.
         *
         * @param trackBytes {@code true} to enable byte tracking; {@code false} to disable it.
         * @return this instance.
         * @since 1.13.0","public Builder setTrackBytes(final boolean trackBytes) {
    this.trackBytes = trackBytes;
    return asThis();
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder.setTrackBytes(boolean).trackBytes","Parameter_1","Belong to org.apache.commons.csv.CSVParser.Builder.setTrackBytes(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Builder.<init>()","Constructor","* Constructs a new instance.","protected Builder() {
    // empty
}","No return type","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.CSVRecordIterator","Class","No Comment","Class do not obtain Source Code","No return type","final ","","java.util.Iterator"
"org.apache.commons.csv.CSVParser.CSVRecordIterator.current","Field","No Comment","private CSVRecord current;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.CSVRecordIterator.getNextRecord()","Method","* Gets the next record or null at the end of stream or max rows read.
         *
         * @throws IOException  on parse error or input read-failure
         * @throws CSVException on invalid input.
         * @return the next record, or {@code null} if the end of the stream has been reached.","private CSVRecord getNextRecord() {
    CSVRecord record = null;
    if (format.useRow(recordNumber + 1)) {
        record = Uncheck.get(CSVParser.this::nextRecord);
    }
    return record;
}","CSVRecord","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.CSVRecordIterator.hasNext()","Method","No Comment","@Override
public boolean hasNext() {
    if (isClosed()) {
        return false;
    }
    if (current == null) {
        current = getNextRecord();
    }
    return current != null;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.CSVRecordIterator.next()","Method","No Comment","@Override
public CSVRecord next() {
    if (isClosed()) {
        throw new NoSuchElementException(""CSVParser has been closed"");
    }
    CSVRecord next = current;
    current = null;
    if (next == null) {
        // hasNext() wasn't called before
        next = getNextRecord();
        if (next == null) {
            throw new NoSuchElementException(""No more CSV records available"");
        }
    }
    return next;
}","CSVRecord","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.CSVRecordIterator.remove()","Method","No Comment","@Override
public void remove() {
    throw new UnsupportedOperationException();
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Headers","Class","* Header information based on name and position.","Class do not obtain Source Code","No return type","private , static , final ","",""
"org.apache.commons.csv.CSVParser.Headers.headerMap","Field","* Header column positions (0-based)","final Map<String, Integer> headerMap;","No return type","final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Headers.headerNames","Field","* Header names in column order","final List<String> headerNames;","No return type","final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Headers.<init>(Map,List)","Constructor","No Comment","Headers(final Map<String, Integer> headerMap, final List<String> headerNames) {
    this.headerMap = headerMap;
    this.headerNames = headerNames;
}","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Headers.<init>(Map,List).headerMap","Parameter_1","Belong to org.apache.commons.csv.CSVParser.Headers.<init>(Map,List)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.Headers.<init>(Map,List).headerNames","Parameter_2","Belong to org.apache.commons.csv.CSVParser.Headers.<init>(Map,List)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter","Class","* Prints values in a {@link CSVFormat CSV format}.
 *
 * <p>Values can be appended to the output by calling the {@link #print(Object)} method.
 * Values are printed according to {@link String#valueOf(Object)}.
 * To complete a record the {@link #println()} method has to be called.
 * Comments can be appended by calling {@link #printComment(String)}.
 * However a comment will only be written to the output if the {@link CSVFormat} supports comments.
 * </p>
 *
 * <p>The printer also supports appending a complete record at once by calling {@link #printRecord(Object...)}
 * or {@link #printRecord(Iterable)}.
 * Furthermore {@link #printRecords(Object...)}, {@link #printRecords(Iterable)} and {@link #printRecords(ResultSet)}
 * methods can be used to print several records at once.
 * </p>
 *
 * <p>Example:</p>
 *
 * <pre>
 * try (CSVPrinter printer = new CSVPrinter(new FileWriter(""csv.txt""), CSVFormat.EXCEL)) {
 *     printer.printRecord(""id"", ""userName"", ""firstName"", ""lastName"", ""birthday"");
 *     printer.printRecord(1, ""john73"", ""John"", ""Doe"", LocalDate.of(1973, 9, 15));
 *     printer.println();
 *     printer.printRecord(2, ""mary"", ""Mary"", ""Meyer"", LocalDate.of(1985, 3, 29));
 * } catch (IOException ex) {
 *     ex.printStackTrace();
 * }
 * </pre>
 *
 * <p>This code will write the following to csv.txt:</p>
 * <pre>
 * id,userName,firstName,lastName,birthday
 * 1,john73,John,Doe,1973-09-15
 *
 * 2,mary,Mary,Meyer,1985-03-29
 * </pre>","Class do not obtain Source Code","No return type","public , final ","","java.io.Flushable;java.io.Closeable"
"org.apache.commons.csv.CSVPrinter.appendable","Field","The place that the values get written.","private final Appendable appendable;","No return type","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.format","Field","No Comment","private final CSVFormat format;","No return type","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.newRecord","Field","True if we just began a new record.","private boolean newRecord = true;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.recordCount","Field","No Comment","private long recordCount;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.close()","Method","No Comment","@Override
public void close() throws IOException {
    close(false);
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.close(boolean)","Method","* Closes the underlying stream with an optional flush first.
     * @param flush whether to flush before the actual close.
     * @throws IOException
     *             If an I/O error occurs
     * @since 1.6","public void close(final boolean flush) throws IOException {
    if (flush || format.getAutoFlush()) {
        flush();
    }
    if (appendable instanceof Closeable) {
        ((Closeable) appendable).close();
    }
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.close(boolean).flush","Parameter_1","Belong to org.apache.commons.csv.CSVPrinter.close(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.endOfRecord()","Method","* Outputs the record separator and increments the record count.
     *
     * @throws IOException
     *             If an I/O error occurs","private synchronized void endOfRecord() throws IOException {
    println();
    recordCount++;
}","void","private , synchronized ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.flush()","Method","* Flushes the underlying stream.
     *
     * @throws IOException
     *             If an I/O error occurs","@Override
public void flush() throws IOException {
    if (appendable instanceof Flushable) {
        ((Flushable) appendable).flush();
    }
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.getOut()","Method","* Gets the target Appendable.
     *
     * @return the target Appendable.","public Appendable getOut() {
    return this.appendable;
}","Appendable","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.getRecordCount()","Method","* Gets the record count printed, this does not include comments or headers.
     *
     * @return the record count, this does not include comments or headers.
     * @since 1.13.0","public long getRecordCount() {
    return recordCount;
}","long","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.print(Object)","Method","* Prints the string as the next value on the line. The value will be escaped or encapsulated as needed.
     *
     * @param value
     *            value to be output.
     * @throws IOException
     *             If an I/O error occurs","public synchronized void print(final Object value) throws IOException {
    format.print(value, appendable, newRecord);
    newRecord = false;
}","void","public , synchronized ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.print(Object).value","Parameter_1","Belong to org.apache.commons.csv.CSVPrinter.print(Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printComment(String)","Method","* Prints a comment on a new line among the delimiter-separated values.
     *
     * <p>
     * Comments will always begin on a new line and occupy at least one full line. The character specified to start
     * comments and a space will be inserted at the beginning of each new line in the comment.
     * </p>
     *
     * <p>
     * If comments are disabled in the current CSV format this method does nothing.
     * </p>
     *
     * <p>This method detects line breaks inside the comment string and inserts {@link CSVFormat#getRecordSeparator()}
     * to start a new line of the comment. Note that this might produce unexpected results for formats that do not use
     * line breaks as record separators.</p>
     *
     * @param comment
     *            the comment to output
     * @throws IOException
     *             If an I/O error occurs","public synchronized void printComment(final String comment) throws IOException {
    if (comment == null || !format.isCommentMarkerSet()) {
        return;
    }
    if (!newRecord) {
        println();
    }
    // N.B. Explicit (un)boxing is intentional
    appendable.append(format.getCommentMarker().charValue());
    appendable.append(SP);
    for (int i = 0; i < comment.length(); i++) {
        final char c = comment.charAt(i);
        switch(c) {
            case CR:
                if (i + 1 < comment.length() && comment.charAt(i + 1) == LF) {
                    i++;
                }
            // falls-through: break intentionally excluded.
            case LF:
                println();
                // N.B. Explicit (un)boxing is intentional
                appendable.append(format.getCommentMarker().charValue());
                appendable.append(SP);
                break;
            default:
                appendable.append(c);
                break;
        }
    }
    println();
}","void","public , synchronized ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printComment(String).comment","Parameter_1","Belong to org.apache.commons.csv.CSVPrinter.printComment(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printHeaders(ResultSet)","Method","* Prints headers for a result set based on its metadata.
     *
     * @param resultSet The ResultSet to query for metadata.
     * @throws IOException If an I/O error occurs.
     * @throws SQLException If a database access error occurs or this method is called on a closed result set.
     * @since 1.9.0","public synchronized void printHeaders(final ResultSet resultSet) throws IOException, SQLException {
    try (IOStream<String> stream = IOStream.of(format.builder().setHeader(resultSet).get().getHeader())) {
        stream.forEachOrdered(this::print);
    }
    println();
}","void","public , synchronized ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printHeaders(ResultSet).resultSet","Parameter_1","Belong to org.apache.commons.csv.CSVPrinter.printHeaders(ResultSet)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.println()","Method","* Outputs the record separator.
     *
     * @throws IOException
     *             If an I/O error occurs","public synchronized void println() throws IOException {
    format.println(appendable);
    newRecord = true;
}","void","public , synchronized ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecord(Iterable)","Method","* Prints the given values as a single record of delimiter-separated values followed by the record separator.
     *
     * <p>
     * The values will be quoted if needed. Quotes and newLine characters will be escaped. This method adds the record
     * separator to the output after printing the record, so there is no need to call {@link #println()}.
     * </p>
     *
     * @param values
     *            values to output.
     * @throws IOException
     *             If an I/O error occurs","@SuppressWarnings(""resource"")
public synchronized void printRecord(final Iterable<?> values) throws IOException {
    IOStream.of(values).forEachOrdered(this::print);
    endOfRecord();
}","void","public , synchronized ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecord(Iterable).values","Parameter_1","Belong to org.apache.commons.csv.CSVPrinter.printRecord(Iterable)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecord(Object[])","Method","* Prints the given values as a single record of delimiter-separated values followed by the record separator.
     *
     * <p>
     * The values will be quoted if needed. Quotes and newLine characters will be escaped. This method adds the record
     * separator to the output after printing the record, so there is no need to call {@link #println()}.
     * </p>
     *
     * @param values
     *            values to output.
     * @throws IOException
     *             If an I/O error occurs","public void printRecord(final Object... values) throws IOException {
    printRecord(Arrays.asList(values));
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecord(Object[]).values","Parameter_1","Belong to org.apache.commons.csv.CSVPrinter.printRecord(Object[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecord(Stream)","Method","* Prints the given values as a single record of delimiter-separated values followed by the record separator.
     *
     * <p>
     * The values will be quoted if needed. Quotes and newLine characters will be escaped. This method adds the record
     * separator to the output after printing the record, so there is no need to call {@link #println()}.
     * </p>
     *
     * @param values
     *            values to output.
     * @throws IOException
     *             If an I/O error occurs
     * @since 1.10.0","// caller closes.
@SuppressWarnings(""resource"")
public synchronized void printRecord(final Stream<?> values) throws IOException {
    IOStream.adapt(values).forEachOrdered(this::print);
    endOfRecord();
}","void","public , synchronized ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecord(Stream).values","Parameter_1","Belong to org.apache.commons.csv.CSVPrinter.printRecord(Stream)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecordObject(Object)","Method","No Comment","private void printRecordObject(final Object value) throws IOException {
    if (value instanceof Object[]) {
        this.printRecord((Object[]) value);
    } else if (value instanceof Iterable) {
        this.printRecord((Iterable<?>) value);
    } else {
        this.printRecord(value);
    }
}","void","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecordObject(Object).value","Parameter_1","Belong to org.apache.commons.csv.CSVPrinter.printRecordObject(Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecords(IOStream)","Method","No Comment","@SuppressWarnings(""resource"")
private void printRecords(final IOStream<?> stream) throws IOException {
    format.limit(stream).forEachOrdered(this::printRecordObject);
}","void","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecords(IOStream).stream","Parameter_1","Belong to org.apache.commons.csv.CSVPrinter.printRecords(IOStream)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecords(Iterable)","Method","* Prints all the objects in the given {@link Iterable} handling nested collections/arrays as records.
     *
     * <p>
     * If the given Iterable only contains simple objects, this method will print a single record like
     * {@link #printRecord(Iterable)}. If the given Iterable contains nested collections/arrays those nested elements
     * will each be printed as records using {@link #printRecord(Object...)}.
     * </p>
     *
     * <p>
     * Given the following data structure:
     * </p>
     *
     * <pre>{@code
     * List<String[]> data = new ArrayList<>();
     * data.add(new String[]{ ""A"", ""B"", ""C"" });
     * data.add(new String[]{ ""1"", ""2"", ""3"" });
     * data.add(new String[]{ ""A1"", ""B2"", ""C3"" });
     * }
     * </pre>
     *
     * <p>
     * Calling this method will print:
     * </p>
     *
     * <pre>
     * {@code
     * A, B, C
     * 1, 2, 3
     * A1, B2, C3
     * }
     * </pre>
     *
     * @param values
     *            the values to print.
     * @throws IOException
     *             If an I/O error occurs","@SuppressWarnings(""resource"")
public void printRecords(final Iterable<?> values) throws IOException {
    printRecords(IOStream.of(values));
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecords(Iterable).values","Parameter_1","Belong to org.apache.commons.csv.CSVPrinter.printRecords(Iterable)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecords(Object[])","Method","* Prints all the objects in the given array handling nested collections/arrays as records.
     *
     * <p>
     * If the given array only contains simple objects, this method will print a single record like
     * {@link #printRecord(Object...)}. If the given collections contain nested collections or arrays, those nested
     * elements will each be printed as records using {@link #printRecord(Object...)}.
     * </p>
     *
     * <p>
     * Given the following data structure:
     * </p>
     *
     * <pre>{@code
     * String[][] data = new String[3][]
     * data[0] = String[]{ ""A"", ""B"", ""C"" };
     * data[1] = new String[]{ ""1"", ""2"", ""3"" };
     * data[2] = new String[]{ ""A1"", ""B2"", ""C3"" };
     * }
     * </pre>
     *
     * <p>
     * Calling this method will print:
     * </p>
     *
     * <pre>{@code
     * A, B, C
     * 1, 2, 3
     * A1, B2, C3
     * }
     * </pre>
     *
     * @param values
     *            the values to print.
     * @throws IOException
     *             If an I/O error occurs","public void printRecords(final Object... values) throws IOException {
    printRecords(Arrays.asList(values));
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecords(Object[]).values","Parameter_1","Belong to org.apache.commons.csv.CSVPrinter.printRecords(Object[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecords(ResultSet)","Method","* Prints all the objects in the given JDBC result set.
     * <p>
     * You can use {@link CSVFormat.Builder#setMaxRows(long)} to limit how many rows a result set produces. This is most useful when you cannot limit rows
     * through {@link Statement#setLargeMaxRows(long)} or {@link Statement#setMaxRows(int)}.
     * </p>
     *
     * @param resultSet The values to print.
     * @throws IOException  If an I/O error occurs.
     * @throws SQLException Thrown when a database access error occurs.","public void printRecords(final ResultSet resultSet) throws SQLException, IOException {
    final int columnCount = resultSet.getMetaData().getColumnCount();
    while (resultSet.next() && format.useRow(resultSet.getRow())) {
        for (int i = 1; i <= columnCount; i++) {
            final Object object = resultSet.getObject(i);
            if (object instanceof Clob) {
                try (Reader reader = ((Clob) object).getCharacterStream()) {
                    print(reader);
                }
            } else if (object instanceof Blob) {
                try (InputStream inputStream = ((Blob) object).getBinaryStream()) {
                    print(inputStream);
                }
            } else {
                print(object);
            }
        }
        endOfRecord();
    }
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecords(ResultSet).resultSet","Parameter_1","Belong to org.apache.commons.csv.CSVPrinter.printRecords(ResultSet)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecords(ResultSet,boolean)","Method","* Prints all the objects with metadata in the given JDBC result set based on the header boolean.
     * <p>
     * You can use {@link CSVFormat.Builder#setMaxRows(long)} to limit how many rows a result set produces. This is most useful when you cannot limit rows
     * through {@link Statement#setLargeMaxRows(long)} or {@link Statement#setMaxRows(int)}.
     * </p>
     *
     * @param resultSet source of row data.
     * @param printHeader whether to print headers.
     * @throws IOException If an I/O error occurs
     * @throws SQLException if a database access error occurs
     * @since 1.9.0","public void printRecords(final ResultSet resultSet, final boolean printHeader) throws SQLException, IOException {
    if (printHeader) {
        printHeaders(resultSet);
    }
    printRecords(resultSet);
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecords(ResultSet,boolean).resultSet","Parameter_1","Belong to org.apache.commons.csv.CSVPrinter.printRecords(ResultSet,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecords(ResultSet,boolean).printHeader","Parameter_2","Belong to org.apache.commons.csv.CSVPrinter.printRecords(ResultSet,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVPrinter.printRecords(Stream)","Method","* Prints all the objects in the given {@link Stream} handling nested collections/arrays as records.
     *
     * <p>
     * If the given Stream only contains simple objects, this method will print a single record like
     * {@link #printRecord(Iterable)}. If the given Stream contains nested collections/arrays those nested elements
     * will each be printed as records using {@link #printRecord(Object...)}.
     * </p>
     *
     * <p>
     * Given the following data structure:
     * </p>
     *
     * <pre>{@code
     * List<String[]> data = new ArrayList<>();
     * data.add(new String[]{ ""A"", ""B"", ""C"" });
     * data.add(new String[]{ ""1"", ""2"", ""3"" });
     * data.add(new String[]{ ""A1"", ""B2"", ""C3"" });
     * Stream<String[]> stream = data.stream();
     * }
     * </pre>
     *
     * <p>
     * Calling this method will print:
     * </p>
     *
     * <pre>
     * {@code
     * A, B, C
     * 1, 2, 3
     * A1, B2, C3
     * }
     * </pre>
     *
     * @param values
     *            the values to print.
     * @throws IOException
     *             If an I/O error occurs
     * @since 1.10.0","// Caller closes.
@SuppressWarnings({ ""resource"" })
public void printRecords(final Stream<?> values) throws IOException {
    printRecords(IOStream.adapt(values));
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
