FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
org.apache.commons.lang3.SystemProperties.HTTP_AGENT,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#http.agent"">http.agent</a>\n     * @since 3.15.0","public static final String HTTP_AGENT = ""http.agent"";",java.lang.String HTTP_AGENT,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTP_AUTH_DIGEST_CNONCE_REPEAT,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#auth.digest.cnonceRepeat"">auth.digest.cnonceRepeat</a>\n     * @since 3.15.0","public static final String HTTP_AUTH_DIGEST_CNONCE_REPEAT = ""http.auth.digest.cnonceRepeat"";",java.lang.String HTTP_AUTH_DIGEST_CNONCE_REPEAT,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTP_AUTH_DIGEST_RE_ENABLED_ALGORITHMS,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#reEnabledAlgorithms"">http.auth.digest.reEnabledAlgorithms</a>\n     * @since 3.15.0","public static final String HTTP_AUTH_DIGEST_RE_ENABLED_ALGORITHMS = ""http.auth.digest.reEnabledAlgorithms"";",java.lang.String HTTP_AUTH_DIGEST_RE_ENABLED_ALGORITHMS,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTP_AUTH_DIGEST_VALIDATE_PROXY,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#http.auth.digest.validateProxy"">http.auth.digest.validateProxy</a>\n     * @since 3.15.0","public static final String HTTP_AUTH_DIGEST_VALIDATE_PROXY = ""http.auth.digest.validateProxy"";",java.lang.String HTTP_AUTH_DIGEST_VALIDATE_PROXY,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTP_AUTH_DIGEST_VALIDATE_SERVER,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#http.auth.digest.validateServer"">http.auth.digest.validateServer</a>\n     * @since 3.15.0","public static final String HTTP_AUTH_DIGEST_VALIDATE_SERVER = ""http.auth.digest.validateServer"";",java.lang.String HTTP_AUTH_DIGEST_VALIDATE_SERVER,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTP_AUTH_NTLM_DOMAIN,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#http.auth.ntlm.domain"">http.auth.ntlm.domain</a>\n     * @since 3.15.0","public static final String HTTP_AUTH_NTLM_DOMAIN = ""http.auth.ntlm.domain"";",java.lang.String HTTP_AUTH_NTLM_DOMAIN,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTP_KEEP_ALIVE,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#http.keepAlive"">http.keepAlive</a>\n     * @since 3.15.0","public static final String HTTP_KEEP_ALIVE = ""http.keepAlive"";",java.lang.String HTTP_KEEP_ALIVE,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTP_KEEP_ALIVE_TIME_PROXY,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#http.keepAlive.time.proxy"">http.keepAlive.time.proxy</a>\n     * @since 3.15.0","public static final String HTTP_KEEP_ALIVE_TIME_PROXY = ""http.keepAlive.time.proxy"";",java.lang.String HTTP_KEEP_ALIVE_TIME_PROXY,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTP_KEEP_ALIVE_TIME_SERVER,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#http.keepAlive.time.server"">http.keepAlive.time.server</a>\n     * @since 3.15.0","public static final String HTTP_KEEP_ALIVE_TIME_SERVER = ""http.keepAlive.time.server"";",java.lang.String HTTP_KEEP_ALIVE_TIME_SERVER,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTP_MAX_CONNECTIONS,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#http.maxConnections"">http.maxConnections</a>\n     * @since 3.15.0","public static final String HTTP_MAX_CONNECTIONS = ""http.maxConnections"";",java.lang.String HTTP_MAX_CONNECTIONS,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTP_MAX_REDIRECTS,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#http.maxRedirects"">http.maxRedirects</a>\n     * @since 3.15.0","public static final String HTTP_MAX_REDIRECTS = ""http.maxRedirects"";",java.lang.String HTTP_MAX_REDIRECTS,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTP_NON_PROXY_HOSTS,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#http.nonProxyHosts"">http.nonProxyHosts</a>\n     * @since 3.15.0","public static final String HTTP_NON_PROXY_HOSTS = ""http.nonProxyHosts"";",java.lang.String HTTP_NON_PROXY_HOSTS,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTP_PROXY_HOST,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#http.proxyHost"">http.proxyHost</a>\n     * @since 3.15.0","public static final String HTTP_PROXY_HOST = ""http.proxyHost"";",java.lang.String HTTP_PROXY_HOST,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTP_PROXY_PORT,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#http.proxyPort"">http.proxyPort</a>\n     * @since 3.15.0","public static final String HTTP_PROXY_PORT = ""http.proxyPort"";",java.lang.String HTTP_PROXY_PORT,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTPS_PROXY_HOST,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#https.proxyHost"">https.proxyHost</a>\n     * @since 3.15.0","public static final String HTTPS_PROXY_HOST = ""https.proxyHost"";",java.lang.String HTTPS_PROXY_HOST,"public , static , final "
org.apache.commons.lang3.SystemProperties.HTTPS_PROXY_PORT,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#https.proxyPort"">https.proxyPort</a>\n     * @since 3.15.0","public static final String HTTPS_PROXY_PORT = ""https.proxyPort"";",java.lang.String HTTPS_PROXY_PORT,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_AWT_FONTS,Field,"* The System property name {@value}.\n     * <p>\n     * Not in Java 17 and 21 (Javadoc).\n     * </p>\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/system-properties.html"">java.awt.fonts</a>","public static final String JAVA_AWT_FONTS = ""java.awt.fonts"";",java.lang.String JAVA_AWT_FONTS,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_AWT_GRAPHICSENV,Field,"* The System property name {@value}.\n     * <p>\n     * Not in Java 17 and 21 (Javadoc).\n     * </p>\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/system-properties.html"">java.awt.graphicsenv</a>","public static final String JAVA_AWT_GRAPHICSENV = ""java.awt.graphicsenv"";",java.lang.String JAVA_AWT_GRAPHICSENV,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_AWT_HEADLESS,Field,"* The System property name {@value}.\n     * <p>\n     * Not in Java 17 and 21 (Javadoc).\n     * </p>\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/system-properties.html"">java.awt.headless</a>","public static final String JAVA_AWT_HEADLESS = ""java.awt.headless"";",java.lang.String JAVA_AWT_HEADLESS,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_AWT_PRINTERJOB,Field,"* The System property name {@value}.\n     * <p>\n     * Not in Java 17 and 21 (Javadoc).\n     * </p>\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/system-properties.html"">java.awt.printerjob</a>","public static final String JAVA_AWT_PRINTERJOB = ""java.awt.printerjob"";",java.lang.String JAVA_AWT_PRINTERJOB,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_CLASS_PATH,Field,* The System property name {@value}.,"public static final String JAVA_CLASS_PATH = ""java.class.path"";",java.lang.String JAVA_CLASS_PATH,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_CLASS_VERSION,Field,* The System property name {@value}.,"public static final String JAVA_CLASS_VERSION = ""java.class.version"";",java.lang.String JAVA_CLASS_VERSION,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_COMPILER,Field,* The System property name {@value}.\n     * <p>\n     * Not in Java 21. Last seen in Java 17.\n     * </p>,"public static final String JAVA_COMPILER = ""java.compiler"";",java.lang.String JAVA_COMPILER,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_CONTENT_HANDLER_PKGS,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/ContentHandler.html#java.content.handler.pkgs"">java.content.handler.pkgs</a>\n     * @since 3.15.0","public static final String JAVA_CONTENT_HANDLER_PKGS = ""java.content.handler.pkgs"";",java.lang.String JAVA_CONTENT_HANDLER_PKGS,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_ENDORSED_DIRS,Field,* The System property name {@value}.\n     * <p>\n     * Not in Java 17 and 21 (Javadoc).\n     * </p>,"public static final String JAVA_ENDORSED_DIRS = ""java.endorsed.dirs"";",java.lang.String JAVA_ENDORSED_DIRS,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_EXT_DIRS,Field,* The System property name {@value}.\n     * <p>\n     * Not in Java 17 and 21 (Javadoc).\n     * </p>,"public static final String JAVA_EXT_DIRS = ""java.ext.dirs"";",java.lang.String JAVA_EXT_DIRS,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_HOME,Field,* The System property name {@value}.,"public static final String JAVA_HOME = ""java.home"";",java.lang.String JAVA_HOME,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_IO_TMPDIR,Field,* The System property name {@value}.,"public static final String JAVA_IO_TMPDIR = ""java.io.tmpdir"";",java.lang.String JAVA_IO_TMPDIR,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_LIBRARY_PATH,Field,* The System property name {@value}.,"public static final String JAVA_LIBRARY_PATH = ""java.library.path"";",java.lang.String JAVA_LIBRARY_PATH,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_LOCALE_PROVIDERS,Field,* The System property name {@value}.,"public static final String JAVA_LOCALE_PROVIDERS = ""java.locale.providers"";",java.lang.String JAVA_LOCALE_PROVIDERS,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_LOCALE_USE_OLD_ISO_CODES,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/util/Locale.html#java.locale.useOldISOCodes"">java.locale.useOldISOCodes</a>\n     * @since 3.15.0","public static final String JAVA_LOCALE_USE_OLD_ISO_CODES = ""java.locale.useOldISOCodes"";",java.lang.String JAVA_LOCALE_USE_OLD_ISO_CODES,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_NET_PREFER_IPV4_STACK,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#java.net.preferIPv4Stack"">java.net.preferIPv4Stack</a>\n     * @since 3.15.0","public static final String JAVA_NET_PREFER_IPV4_STACK = ""java.net.preferIPv4Stack"";",java.lang.String JAVA_NET_PREFER_IPV4_STACK,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_NET_PREFER_IPV6_ADDRESSES,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#java.net.preferIPv6Addresses"">java.net.preferIPv6Addresses</a>\n     * @since 3.15.0","public static final String JAVA_NET_PREFER_IPV6_ADDRESSES = ""java.net.preferIPv6Addresses"";",java.lang.String JAVA_NET_PREFER_IPV6_ADDRESSES,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_NET_SOCKS_PASSWORD,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#java.net.socks.password"">java.net.socks.password</a>\n     * @since 3.15.0","public static final String JAVA_NET_SOCKS_PASSWORD = ""java.net.socks.password"";",java.lang.String JAVA_NET_SOCKS_PASSWORD,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_NET_SOCKS_USER_NAME,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#java.net.socks.username"">java.net.socks.username</a>\n     * @since 3.15.0","public static final String JAVA_NET_SOCKS_USER_NAME = ""java.net.socks.username"";",java.lang.String JAVA_NET_SOCKS_USER_NAME,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_NET_USE_SYSTEM_PROXIES,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/doc-files/net-properties.html#java.net.useSystemProxies"">java.net.useSystemProxies</a>\n     * @since 3.15.0","public static final String JAVA_NET_USE_SYSTEM_PROXIES = ""java.net.useSystemProxies"";",java.lang.String JAVA_NET_USE_SYSTEM_PROXIES,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_NIO_CHANNELS_DEFAULT_THREAD_POOL_INITIAL_SIZE,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/nio/channels/AsynchronousChannelGroup.html#java.nio.channels.DefaultThreadPool.initialSize"">java.nio.channels.DefaultThreadPool.initialSize</a>\n     * @since 3.15.0","public static final String JAVA_NIO_CHANNELS_DEFAULT_THREAD_POOL_INITIAL_SIZE = ""java.nio.channels.DefaultThreadPool.initialSize"";",java.lang.String JAVA_NIO_CHANNELS_DEFAULT_THREAD_POOL_INITIAL_SIZE,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_NIO_CHANNELS_DEFAULT_THREAD_POOL_THREAD_FACTORY,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/nio/channels/AsynchronousChannelGroup.html#java.nio.channels.DefaultThreadPool.threadFactory"">java.nio.channels.DefaultThreadPool.threadFactory</a>\n     * @since 3.15.0","public static final String JAVA_NIO_CHANNELS_DEFAULT_THREAD_POOL_THREAD_FACTORY = ""java.nio.channels.DefaultThreadPool.threadFactory"";",java.lang.String JAVA_NIO_CHANNELS_DEFAULT_THREAD_POOL_THREAD_FACTORY,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_NIO_CHANNELS_SPI_ASYNCHRONOUS_CHANNEL_PROVIDER,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/nio/channels/AsynchronousChannelGroup.html#java.nio.channels.DefaultThreadPool.initialSize"">java.nio.channels.DefaultThreadPool.initialSize</a>\n     * @since 3.15.0","public static final String JAVA_NIO_CHANNELS_SPI_ASYNCHRONOUS_CHANNEL_PROVIDER = ""java.nio.channels.spi.AsynchronousChannelProvider"";",java.lang.String JAVA_NIO_CHANNELS_SPI_ASYNCHRONOUS_CHANNEL_PROVIDER,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_NIO_CHANNELS_SPI_SELECTOR_PROVIDER,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/nio/channels/spi/SelectorProvider.html#java.nio.channels.spi.SelectorProvider"">java.nio.channels.spi.SelectorProvider</a>\n     * @since 3.15.0","public static final String JAVA_NIO_CHANNELS_SPI_SELECTOR_PROVIDER = ""java.nio.channels.spi.SelectorProvider"";",java.lang.String JAVA_NIO_CHANNELS_SPI_SELECTOR_PROVIDER,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_NIO_FILE_SPI_DEFAULT_FILE_SYSTEM_PROVIDER,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/nio/file/spi/FileSystemProvider.html#java.nio.file.spi.DefaultFileSystemProvider"">java.nio.file.spi.DefaultFileSystemProvider</a>\n     * @since 3.15.0","public static final String JAVA_NIO_FILE_SPI_DEFAULT_FILE_SYSTEM_PROVIDER = ""java.nio.file.spi.DefaultFileSystemProvider"";",java.lang.String JAVA_NIO_FILE_SPI_DEFAULT_FILE_SYSTEM_PROVIDER,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_PROPERTIES_DATE,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/util/Properties.html#java.properties.date"">java.properties.date</a>\n     * @since 3.15.0","public static final String JAVA_PROPERTIES_DATE = ""java.properties.date"";",java.lang.String JAVA_PROPERTIES_DATE,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_PROTOCOL_HANDLER_PKGS,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/net/URL.html#java.protocol.handler.pkgs"">java.protocol.handler.pkgs</a>\n     * @since 3.15.0","public static final String JAVA_PROTOCOL_HANDLER_PKGS = ""java.protocol.handler.pkgs"";",java.lang.String JAVA_PROTOCOL_HANDLER_PKGS,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_RMI_SERVER_CODEBASE,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.rmi/java/rmi/server/RMIClassLoader.html#java.rmi.server.codebase"">java.rmi.server.codebase</a>\n     * @since 3.15.0","public static final String JAVA_RMI_SERVER_CODEBASE = ""java.rmi.server.codebase"";",java.lang.String JAVA_RMI_SERVER_CODEBASE,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_RMI_SERVER_HOST_NAME,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.rmi/java/rmi/server/RMISocketFactory.html#java.rmi.server.hostname"">java.rmi.server.hostname</a>\n     * @since 3.15.0","public static final String JAVA_RMI_SERVER_HOST_NAME = ""java.rmi.server.hostname"";",java.lang.String JAVA_RMI_SERVER_HOST_NAME,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_RMI_SERVER_RANDOM_IDS,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.rmi/java/rmi/server/ObjID.html#java.rmi.server.randomIDs"">java.rmi.server.randomIDs</a>\n     * @since 3.15.0","public static final String JAVA_RMI_SERVER_RANDOM_IDS = ""java.rmi.server.randomIDs"";",java.lang.String JAVA_RMI_SERVER_RANDOM_IDS,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_RMI_SERVER_RMI_CLASS_LOADER_SPI,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.rmi/java/rmi/server/RMIClassLoader.html#java.rmi.server.RMIClassLoaderSpi"">java.rmi.server.RMIClassLoaderSpi</a>\n     * @since 3.15.0","public static final String JAVA_RMI_SERVER_RMI_CLASS_LOADER_SPI = ""java.rmi.server.RMIClassLoaderSpi"";",java.lang.String JAVA_RMI_SERVER_RMI_CLASS_LOADER_SPI,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_RUNTIME_NAME,Field,* The System property name {@value}.,"public static final String JAVA_RUNTIME_NAME = ""java.runtime.name"";",java.lang.String JAVA_RUNTIME_NAME,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_RUNTIME_VERSION,Field,* The System property name {@value}.,"public static final String JAVA_RUNTIME_VERSION = ""java.runtime.version"";",java.lang.String JAVA_RUNTIME_VERSION,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_SECURITY_AUTH_LOGIN_CONFIG,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/jdk.security.auth/com/sun/security/auth/login/ConfigFile.html#java.security.auth.login.config"">java.security.auth.login.config</a>\n     * @since 3.15.0","public static final String JAVA_SECURITY_AUTH_LOGIN_CONFIG = ""java.security.auth.login.config"";",java.lang.String JAVA_SECURITY_AUTH_LOGIN_CONFIG,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_SECURITY_MANAGER,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/lang/SecurityManager.html#java.security.manager"">java.security.manager</a>\n     * @since 3.15.0","public static final String JAVA_SECURITY_MANAGER = ""java.security.manager"";",java.lang.String JAVA_SECURITY_MANAGER,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_SPECIFICATION_MAINTENANCE_VERSION,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/lang/System.html#java.specification.maintenance.version"">java.specification.maintenance.version</a>\n     * @since 3.15.0","public static final String JAVA_SPECIFICATION_MAINTENANCE_VERSION = ""java.specification.maintenance.version"";",java.lang.String JAVA_SPECIFICATION_MAINTENANCE_VERSION,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_SPECIFICATION_NAME,Field,* The System property name {@value}.,"public static final String JAVA_SPECIFICATION_NAME = ""java.specification.name"";",java.lang.String JAVA_SPECIFICATION_NAME,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_SPECIFICATION_VENDOR,Field,* The System property name {@value}.,"public static final String JAVA_SPECIFICATION_VENDOR = ""java.specification.vendor"";",java.lang.String JAVA_SPECIFICATION_VENDOR,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_SPECIFICATION_VERSION,Field,* The System property name {@value}.,"public static final String JAVA_SPECIFICATION_VERSION = ""java.specification.version"";",java.lang.String JAVA_SPECIFICATION_VERSION,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_SYSTEM_CLASS_LOADER,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/ClassLoader.html#java.system.class.loader"">java.system.class.loader</a>\n     * @since 3.15.0","public static final String JAVA_SYSTEM_CLASS_LOADER = ""java.system.class.loader"";",java.lang.String JAVA_SYSTEM_CLASS_LOADER,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_TIME_ZONE_DEFAULT_ZONE_RULES_PROVIDER,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/time/zone/ZoneRulesProvider.html#java.time.zone.DefaultZoneRulesProvider"">java.time.zone.DefaultZoneRulesProvider</a>\n     * @since 3.15.0","public static final String JAVA_TIME_ZONE_DEFAULT_ZONE_RULES_PROVIDER = ""java.time.zone.DefaultZoneRulesProvider"";",java.lang.String JAVA_TIME_ZONE_DEFAULT_ZONE_RULES_PROVIDER,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_UTIL_CONCURRENT_FORK_JOIN_POOL_COMMON_EXCEPTION_HANDLER,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/concurrent/ForkJoinPool.html#java.util.concurrent.ForkJoinPool.common.exceptionHandler"">java.util.concurrent.ForkJoinPool.common.exceptionHandler</a>\n     * @since 3.15.0","public static final String JAVA_UTIL_CONCURRENT_FORK_JOIN_POOL_COMMON_EXCEPTION_HANDLER = ""java.util.concurrent.ForkJoinPool.common.exceptionHandler"";",java.lang.String JAVA_UTIL_CONCURRENT_FORK_JOIN_POOL_COMMON_EXCEPTION_HANDLER,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_UTIL_CONCURRENT_FORK_JOIN_POOL_COMMON_MAXIMUM_SPARES,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/concurrent/ForkJoinPool.html#java.util.concurrent.ForkJoinPool.common.maximumSpares"">java.util.concurrent.ForkJoinPool.common.maximumSpares</a>\n     * @since 3.15.0","public static final String JAVA_UTIL_CONCURRENT_FORK_JOIN_POOL_COMMON_MAXIMUM_SPARES = ""java.util.concurrent.ForkJoinPool.common.maximumSpares"";",java.lang.String JAVA_UTIL_CONCURRENT_FORK_JOIN_POOL_COMMON_MAXIMUM_SPARES,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_UTIL_CONCURRENT_FORK_JOIN_POOL_COMMON_PARALLELISM,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/concurrent/ForkJoinPool.html#java.util.concurrent.ForkJoinPool.common.parallelism"">java.util.concurrent.ForkJoinPool.common.parallelism</a>\n     * @since 3.15.0","public static final String JAVA_UTIL_CONCURRENT_FORK_JOIN_POOL_COMMON_PARALLELISM = ""java.util.concurrent.ForkJoinPool.common.parallelism"";",java.lang.String JAVA_UTIL_CONCURRENT_FORK_JOIN_POOL_COMMON_PARALLELISM,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_UTIL_CONCURRENT_FORK_JOIN_POOL_COMMON_THREAD_FACTORY,Field,"* The System property name {@value}.\n     *\n     * @see <a href=\n     *      ""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/util/concurrent/ForkJoinPool.html#java.util.concurrent.ForkJoinPool.common.threadFactory"">java.util.concurrent.ForkJoinPool.common.threadFactory</a>\n     * @since 3.15.0","public static final String JAVA_UTIL_CONCURRENT_FORK_JOIN_POOL_COMMON_THREAD_FACTORY = ""java.util.concurrent.ForkJoinPool.common.threadFactory"";",java.lang.String JAVA_UTIL_CONCURRENT_FORK_JOIN_POOL_COMMON_THREAD_FACTORY,"public , static , final "
org.apache.commons.lang3.SystemProperties.JAVA_UTIL_CURRENCY_DATA,Field,"* The System property name {@value}.\n     *\n     * @see <a href=""https://docs.oracle.com/en/java/javase/22/docs/api/java.base/java/util/Currency.html#java.util.currency.data"">java.util.currency.data</a>\n     * @since 3.15.0","public static final String JAVA_UTIL_CURRENCY_DATA = ""java.util.currency.data"";",java.lang.String JAVA_UTIL_CURRENCY_DATA,"public , static , final "
