"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Constructor","No Comment","public XmlClassNameIdResolver(JavaType baseType, TypeFactory typeFactory, PolymorphicTypeValidator ptv) {
    super(baseType, typeFactory, ptv);
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator).baseType","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator).typeFactory","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator).ptv","Parameter_3","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver","Class","No Comment","Class do not obtain Source Code","No return type","protected , static ","com.fasterxml.jackson.databind.jsontype.impl.MinimalClassNameIdResolver",""
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.serialVersionUID","Field","No Comment","private static final long serialVersionUID = 2L;","No return type","private , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.idFromValue(Object)","Method","No Comment","@Override
public String idFromValue(Object value) {
    return encodeXmlClassName(super.idFromValue(value));
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.idFromValue(Object).value","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.idFromValue(Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.typeFromId(DatabindContext,String)","Method","No Comment","@Override
public JavaType typeFromId(DatabindContext context, String id) throws IOException {
    return super.typeFromId(context, decodeXmlClassName(id));
}","JavaType","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.typeFromId(DatabindContext,String).context","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.typeFromId(DatabindContext,String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.typeFromId(DatabindContext,String).id","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.typeFromId(DatabindContext,String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Constructor","No Comment","public XmlMinimalClassNameIdResolver(JavaType baseType, TypeFactory typeFactory, PolymorphicTypeValidator ptv) {
    super(baseType, typeFactory, ptv);
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator).baseType","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator).typeFactory","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator).ptv","Parameter_3","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver","Class","No Comment","Class do not obtain Source Code","No return type","protected , static ","com.fasterxml.jackson.databind.jsontype.impl.ClassNameIdResolver",""
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.serialVersionUID","Field","No Comment","private static final long serialVersionUID = 2L;","No return type","private , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.idFromValue(Object)","Method","No Comment","@Override
public String idFromValue(Object value) {
    return encodeXmlClassName(super.idFromValue(value));
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.idFromValue(Object).value","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.idFromValue(Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.typeFromId(DatabindContext,String)","Method","No Comment","@Override
public JavaType typeFromId(DatabindContext context, String id) throws IOException {
    return super.typeFromId(context, decodeXmlClassName(id));
}","JavaType","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.typeFromId(DatabindContext,String).context","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.typeFromId(DatabindContext,String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.typeFromId(DatabindContext,String).id","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.typeFromId(DatabindContext,String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Constructor","No Comment","public XmlClassNameIdResolver(JavaType baseType, TypeFactory typeFactory, PolymorphicTypeValidator ptv) {
    super(baseType, typeFactory, ptv);
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator).baseType","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator).typeFactory","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator).ptv","Parameter_3","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver","Class","No Comment","Class do not obtain Source Code","No return type","protected , static ","com.fasterxml.jackson.databind.jsontype.impl.MinimalClassNameIdResolver",""
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.serialVersionUID","Field","No Comment","private static final long serialVersionUID = 2L;","No return type","private , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.idFromValue(Object)","Method","No Comment","@Override
public String idFromValue(Object value) {
    return encodeXmlClassName(super.idFromValue(value));
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.idFromValue(Object).value","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.idFromValue(Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.typeFromId(DatabindContext,String)","Method","No Comment","@Override
public JavaType typeFromId(DatabindContext context, String id) throws IOException {
    return super.typeFromId(context, decodeXmlClassName(id));
}","JavaType","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.typeFromId(DatabindContext,String).context","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.typeFromId(DatabindContext,String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.typeFromId(DatabindContext,String).id","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.typeFromId(DatabindContext,String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Constructor","No Comment","public XmlMinimalClassNameIdResolver(JavaType baseType, TypeFactory typeFactory, PolymorphicTypeValidator ptv) {
    super(baseType, typeFactory, ptv);
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator).baseType","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator).typeFactory","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator).ptv","Parameter_3","Belong to com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlMinimalClassNameIdResolver.<init>(JavaType,TypeFactory,PolymorphicTypeValidator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlNameProcessor","Interface","* API of processors primarily used for dealing with XML names
 * containing invalid characters. Invalid characters in names can,
 * for instance, easily appear in map keys.
 * <p>
 * Processors should be set in the {@link XmlMapper#setXmlNameProcessor}
 * and/or the {@link XmlMapper.Builder#xmlNameProcessor} methods.
 * <p>
 * See {@link XmlNameProcessors} for default processors.
 *
 * @since 2.14","Interface do not obtain Source Code","No return type","public ","java.io.Serializable",""
"com.fasterxml.jackson.dataformat.xml.XmlNameProcessor.encodeName(XmlName)","Abstract Method","* Used during XML serialization.
     * <p>
     * This method should process the provided {@link XmlName} and
     * escape / encode invalid XML characters.
     *
     * @param name The name to encode","void encodeName(XmlName name);","void","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlNameProcessor.encodeName(XmlName).name","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlNameProcessor.encodeName(XmlName)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlNameProcessor.decodeName(XmlName)","Abstract Method","* Used during XML deserialization.
     * <p>
     * This method should process the provided {@link XmlName} and
     * revert the encoding done in the {@link #encodeName(XmlName)}
     * method.
     * <p>
     * Note: Depending on the use case, it is not always required (or
     * even possible) to reverse an encoding with 100% accuracy.
     *
     * @param name The name to encode","void decodeName(XmlName name);","void","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlNameProcessor.decodeName(XmlName).name","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlNameProcessor.decodeName(XmlName)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlNameProcessor$XmlName","Class","* Representation of an XML element or attribute name","Class do not obtain Source Code","No return type","","",""
"com.fasterxml.jackson.dataformat.xml.XmlNameProcessor$XmlName.namespace","Field","No Comment","public String namespace;","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlNameProcessor$XmlName.localPart","Field","No Comment","public String localPart;","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlNameProcessor$XmlName.<init>()","Constructor","No Comment","public XmlName() {
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlNameProcessor.XmlName","Class","* Representation of an XML element or attribute name","Class do not obtain Source Code","No return type","default","",""
"com.fasterxml.jackson.dataformat.xml.XmlNameProcessor.XmlName.namespace","Field","No Comment","public String namespace;","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlNameProcessor.XmlName.localPart","Field","No Comment","public String localPart;","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlNameProcessor.XmlName.<init>()","Constructor","No Comment","public XmlName() {
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector","Interface","* Additional extension interface used above and beyond
 * {@link AnnotationIntrospector} to handle XML-specific configuration.","Interface do not obtain Source Code","No return type","public ","com.fasterxml.jackson.databind.AnnotationIntrospector.XmlExtensions",""
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair","Class","* Extension of <code>AnnotationIntrospector.Pair</code> that can
     * also dispatch 'XmlAnnotationIntrospector' methods.","Class do not obtain Source Code","No return type","public , static ","com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair","com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.serialVersionUID","Field","No Comment","private static final long serialVersionUID = 1L;","No return type","private , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair._xmlPrimary","Field","No Comment","protected final AnnotationIntrospector.XmlExtensions _xmlPrimary;","No return type","protected , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair._xmlSecondary","Field","No Comment","protected final AnnotationIntrospector.XmlExtensions _xmlSecondary;","No return type","protected , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.instance(AnnotationIntrospector,AnnotationIntrospector)","Method","No Comment","public static XmlAnnotationIntrospector.Pair instance(AnnotationIntrospector a1, AnnotationIntrospector a2) {
    return new XmlAnnotationIntrospector.Pair(a1, a2);
}","XmlAnnotationIntrospector.Pair","public , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.instance(AnnotationIntrospector,AnnotationIntrospector).a1","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.instance(AnnotationIntrospector,AnnotationIntrospector)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.instance(AnnotationIntrospector,AnnotationIntrospector).a2","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.instance(AnnotationIntrospector,AnnotationIntrospector)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.findNamespace(MapperConfig,Annotated)","Method","No Comment","@Override
public String findNamespace(MapperConfig<?> config, Annotated ann) {
    String value = (_xmlPrimary == null) ? null : _xmlPrimary.findNamespace(config, ann);
    if ((value == null) && (_xmlSecondary != null)) {
        value = _xmlSecondary.findNamespace(config, ann);
    }
    return value;
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.findNamespace(MapperConfig,Annotated).config","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.findNamespace(MapperConfig,Annotated)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.findNamespace(MapperConfig,Annotated).ann","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.findNamespace(MapperConfig,Annotated)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsAttribute(MapperConfig,Annotated)","Method","No Comment","@Override
public Boolean isOutputAsAttribute(MapperConfig<?> config, Annotated ann) {
    Boolean value = (_xmlPrimary == null) ? null : _xmlPrimary.isOutputAsAttribute(config, ann);
    if ((value == null) && (_xmlSecondary != null)) {
        value = _xmlSecondary.isOutputAsAttribute(config, ann);
    }
    return value;
}","Boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsAttribute(MapperConfig,Annotated).config","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsAttribute(MapperConfig,Annotated)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsAttribute(MapperConfig,Annotated).ann","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsAttribute(MapperConfig,Annotated)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsText(MapperConfig,Annotated)","Method","No Comment","@Override
public Boolean isOutputAsText(MapperConfig<?> config, Annotated ann) {
    Boolean value = (_xmlPrimary == null) ? null : _xmlPrimary.isOutputAsText(config, ann);
    if ((value == null) && (_xmlSecondary != null)) {
        value = _xmlSecondary.isOutputAsText(config, ann);
    }
    return value;
}","Boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsText(MapperConfig,Annotated).config","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsText(MapperConfig,Annotated)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsText(MapperConfig,Annotated).ann","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsText(MapperConfig,Annotated)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsCData(MapperConfig,Annotated)","Method","No Comment","@Override
public Boolean isOutputAsCData(MapperConfig<?> config, Annotated ann) {
    Boolean value = (_xmlPrimary == null) ? null : _xmlPrimary.isOutputAsCData(config, ann);
    if ((value == null) && (_xmlSecondary != null)) {
        value = _xmlSecondary.isOutputAsCData(config, ann);
    }
    return value;
}","Boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsCData(MapperConfig,Annotated).config","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsCData(MapperConfig,Annotated)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsCData(MapperConfig,Annotated).ann","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.isOutputAsCData(MapperConfig,Annotated)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.<init>(AnnotationIntrospector,AnnotationIntrospector)","Constructor","No Comment","public Pair(AnnotationIntrospector p, AnnotationIntrospector s) {
    super(p, s);
    if (p instanceof AnnotationIntrospector.XmlExtensions) {
        _xmlPrimary = (AnnotationIntrospector.XmlExtensions) p;
    } else {
        _xmlPrimary = null;
    }
    if (s instanceof AnnotationIntrospector.XmlExtensions) {
        _xmlSecondary = (AnnotationIntrospector.XmlExtensions) s;
    } else {
        _xmlSecondary = null;
    }
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.<init>(AnnotationIntrospector,AnnotationIntrospector).p","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.<init>(AnnotationIntrospector,AnnotationIntrospector)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.<init>(AnnotationIntrospector,AnnotationIntrospector).s","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.<init>(AnnotationIntrospector,AnnotationIntrospector)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector.Pair","Class","* Extension of <code>AnnotationIntrospector.Pair</code> that can
     * also dispatch 'XmlAnnotationIntrospector' methods.","Class do not obtain Source Code","No return type","public , static ","com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair","com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector.Pair.serialVersionUID","Field","No Comment","private static final long serialVersionUID = 1L;","No return type","private , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector.Pair._xmlPrimary","Field","No Comment","protected final AnnotationIntrospector.XmlExtensions _xmlPrimary;","No return type","protected , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector.Pair._xmlSecondary","Field","No Comment","protected final AnnotationIntrospector.XmlExtensions _xmlSecondary;","No return type","protected , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector.Pair.instance(AnnotationIntrospector,AnnotationIntrospector)","Method","No Comment","public static XmlAnnotationIntrospector.Pair instance(AnnotationIntrospector a1, AnnotationIntrospector a2) {
    return new XmlAnnotationIntrospector.Pair(a1, a2);
}","XmlAnnotationIntrospector.Pair","public , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector.Pair.instance(AnnotationIntrospector,AnnotationIntrospector).a1","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector.Pair.instance(AnnotationIntrospector,AnnotationIntrospector)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector.Pair.instance(AnnotationIntrospector,AnnotationIntrospector).a2","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector.Pair.instance(AnnotationIntrospector,AnnotationIntrospector)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
